level,control,step,temperature,soft_loss,hard_loss,soft_baseline_loss,hard_baseline_loss,truth_loss,soft_attainment,hard_attainment,soft_distance_to_baseline,soft_distance_to_truth,soft_distance_baseline_to_truth,soft_closer_to,soft_truth_direction_fraction,soft_orthogonal_response_fraction,hard_distance_to_baseline,hard_distance_to_truth,hard_distance_baseline_to_truth,hard_closer_to,hard_truth_direction_fraction,hard_orthogonal_response_fraction,raw_gradient_norm,gradient_norm_before_clip,actual_update_norm,cosine_negative_gradient_oracle_state_direction,directional_derivative_along_oracle,pre_projection_soft_loss,post_projection_soft_loss,pre_projection_hard_loss,post_projection_hard_loss,condition_projection_change_norm,projection_erasure_fraction,hard_label_flip_count,gradient_hidden_energy_fraction,gradient_fixed_drilled_energy_fraction,gradient_condition_energy_fraction,gradient_unconstrained_background_energy_fraction,gradient_outside_all_target_rois_energy_fraction,applied_update_hidden_energy_fraction,applied_update_fixed_drilled_energy_fraction,applied_update_condition_energy_fraction,applied_update_unconstrained_background_energy_fraction,applied_update_outside_all_target_rois_energy_fraction,hard_crossing_count,hard_crossing_rate,crossing_into_target,crossing_out_of_target,crossing_into_wrong_class,similarity_margin_mean,entropy_mean,target_probability_change_mean,margin_near_voxel_count,margin_near_target_probability_change_mean,margin_near_crossing_rate,margin_medium_voxel_count,margin_medium_target_probability_change_mean,margin_medium_crossing_rate,margin_high_voxel_count,margin_high_target_probability_change_mean,margin_high_crossing_rate,hard_flip_into_raw_label_-1,hard_flip_into_raw_label_0,hard_flip_into_raw_label_1,hard_flip_into_raw_label_2,hard_flip_into_raw_label_3,hard_flip_into_raw_label_4,hard_flip_into_raw_label_5,hard_flip_into_raw_label_6,hard_flip_into_raw_label_7,hard_flip_into_raw_label_8,hard_flip_into_raw_label_9,hard_flip_into_raw_label_10,hard_flip_into_raw_label_11,hard_flip_into_raw_label_12,hard_flip_into_raw_label_13
blurred_property,correct,1,0.5,0.005265121813863516,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.01862933485768525,0.0,0.608521589067065,37.151312680350685,37.50227685066055,baseline,0.009446331503611152,0.013193113477908738,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,1.7775049855117686e-05,1.7775049855117686e-05,8.215349197387695,0.4444504976272583,-0.00041374797001481056,0.005265121813863516,0.005265121813863516,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.46895036853548155,0.0,0.0,0.5310496314645184,0.5310496314645184,0.05456332927005091,0.0,0.0,0.945436670729949,0.945436670729949,0,0.0,0,0,0,1.0714287757873535,2.303640365600586,-0.001426762086339295,0,nan,nan,0,nan,nan,161920,-0.001426762086339295,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurred_property,correct,2,0.5,0.005170243326574564,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.0363138191811602,0.0,1.1888822738453346,36.815055869963714,37.50227685066055,baseline,0.01865937722678655,0.025628484993286713,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,1.782735125743784e-05,1.782735125743784e-05,8.088383674621582,0.3793635368347168,-0.00035524897975847125,0.005170243326574564,0.005170243326574564,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.5228795069153869,0.0,0.0,0.4771204930846133,0.4771204930846133,0.0585122197490363,0.0,0.0,0.9414877802509636,0.9414877802509636,0,0.0,0,0,0,1.0692082643508911,2.3038570880889893,-0.0013451126869767904,0,nan,nan,0,nan,nan,161920,-0.0013451126869767904,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurred_property,correct,3,0.5,0.005079721566289663,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.0531862493435042,0.0,1.7429873670037306,36.49134875904188,37.50227685066055,baseline,0.027673169156678588,0.037340226026010566,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,1.806618456612341e-05,1.806618456612341e-05,7.962068557739258,0.3195534348487854,-0.00031027296790853143,0.005079721566289663,0.005079721566289663,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.5752806667981394,0.0,0.0,0.4247193332018608,0.4247193332018608,0.06287059495131474,0.0,0.0,0.9371294050486854,0.9371294050486854,0,0.0,0,0,0,1.0665786266326904,2.304495096206665,-0.0012662099907174706,0,nan,nan,0,nan,nan,161920,-0.0012662099907174706,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurred_property,correct,4,0.5,0.0049930140376091,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.06934774153729074,0.0,2.272639693799012,36.178566368075,37.50227685066055,baseline,0.03651005373961862,0.04836715335643522,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,1.844191865529865e-05,1.8441920474288054e-05,7.833652019500732,0.2669559717178345,-0.00027558283181861043,0.0049930140376091,0.0049930140376091,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.6228583807809001,0.0,0.0,0.3771416192191,0.3771416192191,0.06727140169243598,0.0,0.0,0.932728598307564,0.932728598307564,0,0.0,0,0,0,1.063560128211975,2.305534601211548,-0.0011901810066774487,0,nan,nan,0,nan,nan,161920,-0.0011901810066774487,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurred_property,correct,5,0.5,0.00490971002727747,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.08487484896582438,0.0,2.7795475015858324,35.87549394439775,37.50227685066055,baseline,0.04518405527902342,0.05875113824282849,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,1.8915676264441572e-05,1.8915676264441572e-05,7.7026801109313965,0.22262954711914062,-0.00024880620185285807,0.00490971002727747,0.00490971002727747,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.6641885533041041,0.0,0.0,0.3358114466958959,0.3358114466958959,0.07169910830879889,0.0,0.0,0.928300891691201,0.928300891691201,0,0.0,0,0,0,1.0601766109466553,2.306952953338623,-0.0011171154910698533,0,nan,nan,0,nan,nan,161920,-0.0011171154910698533,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurred_property,correct,6,0.5,0.00482951570302248,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.09982233928362345,0.0,3.2653122509193167,35.58129478700234,37.50227685066055,baseline,0.05370174335138686,0.0685365348469799,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,1.9448771126917563e-05,1.9448772945906967e-05,7.569024085998535,0.1863020807504654,-0.00022788249771110713,0.00482951570302248,0.00482951570302248,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.6988548671430075,0.0,0.0,0.30114513285699235,0.30114513285699235,0.07613242989506276,0.0,0.0,0.9238675701049373,0.9238675701049373,0,0.0,0,0,0,1.056453824043274,2.3087258338928223,-0.0010471510468050838,0,nan,nan,0,nan,nan,161920,-0.0010471510468050838,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurred_property,correct,7,0.5,0.004752241540700197,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.11422553806182739,0.0,3.731392698994554,35.2954905047909,37.50227685066055,baseline,0.06206265377113202,0.07776909468026766,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,2.000296808546409e-05,2.000296808546409e-05,7.432592868804932,0.15686248242855072,-0.00021100000594742596,0.004752241540700197,0.004752241540700197,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.7271078382542362,0.0,0.0,0.27289216174576375,0.27289216174576375,0.0805162074313422,0.0,0.0,0.9194837925686579,0.9194837925686579,0,0.0,0,0,0,1.0524184703826904,2.310826063156128,-0.000980400131084025,0,nan,nan,0,nan,nan,161920,-0.000980400131084025,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurred_property,correct,8,0.5,0.004677789751440287,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.12810267225360392,0.0,4.179088577342579,35.01791658739356,37.50227685066055,baseline,0.07026029213932858,0.08649499080797411,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,2.0542611309792846e-05,2.0542611309792846e-05,7.293243885040283,0.13293103873729706,-0.00019661955593619496,0.004677789751440287,0.004677789751440287,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.7495894078621318,0.0,0.0,0.2504105921378683,0.2504105921378683,0.08475977425179783,0.0,0.0,0.9152402257482022,0.9152402257482022,0,0.0,0,0,0,1.0480986833572388,2.3132247924804688,-0.0009169837576337159,0,nan,nan,0,nan,nan,161920,-0.0009169837576337159,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurred_property,correct,9,0.5,0.004606130998581648,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.14145920994490338,0.0,4.609517342772224,34.74866341297077,37.50227685066055,baseline,0.07828340386643703,0.09475924319512391,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,2.103706901834812e-05,2.1037070837337524e-05,7.150746822357178,0.11322683840990067,-0.0001835158618632704,0.004606130998581648,0.004606130998581648,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.7671193928806506,0.0,0.0,0.23288060711934938,0.23288060711934938,0.08873944775844696,0.0,0.0,0.9112605522415531,0.9112605522415531,0,0.0,0,0,0,1.0435230731964111,2.315892219543457,-0.0008569797500967979,0,nan,nan,0,nan,nan,161920,-0.0008569797500967979,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurred_property,correct,10,0.5,0.004537283442914486,0.002558523090556264,0.0053650694899261,0.002558523090556264,0.0,0.15429176613013748,0.0,5.023623229256309,34.48799324126974,37.50227685066055,baseline,0.08611785564653889,0.10260457068106843,0.0,25.89790366024116,25.89790366024116,baseline,0.0,0.0,2.146276347048115e-05,2.146276347048115e-05,7.004787921905518,0.09672099351882935,-0.00017080522957257926,0.004537283442914486,0.004537283442914486,0.002558523090556264,0.002558523090556264,0.0,0.0,0,0.7805515755612029,0.0,0.0,0.21944842443879725,0.21944842443879725,0.09230360814094545,0.0,0.0,0.9076963918590545,0.9076963918590545,0,0.0,0,0,0,1.038719892501831,2.318798542022705,-0.0008004389237612486,0,nan,nan,0,nan,nan,161920,-0.0008004389237612486,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
