branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_a75f62cba4f64ac68be5,g001_b7e43f1d75130653_0000,0,44.0,23.0,39.0,ellipsoid,14.4425596270046,14.345571233540058,7.910565364157268,g001_p000000_empty,0.0031495457515120506,0.0031495457515120506,True,0.25,0.0003198040649294853,False,0.25,0.0003198040649294853,False,,False,True
branch_ebdad3f8fabe958d24f3,g001_b7e43f1d75130653_0000,1,5.0,33.0,38.0,ellipsoid,10.36041110779938,9.933621427014039,7.784748983917653,g001_p000001_empty,0.0017074616625905037,0.0017074616625905037,True,0.25,0.0001801569014787674,False,0.25,0.0001801569014787674,False,,False,True
branch_0c8c40f2a6ded83b2fc3,g001_b7e43f1d75130653_0000,2,56.0,7.0,37.0,dike_hemisphere,11.132032681810502,6.427371643341984,7.3630002595705974,g001_p000002_empty,0.0012677637860178947,0.0012677637860178947,True,0.25,0.00010736379772424698,False,0.25,0.00010736379772424698,False,,False,True
branch_7de2abfd89dd36ddcdd7,g001_b7e43f1d75130653_0000,3,41.0,22.0,38.0,dike_hemisphere,12.733733649368876,13.611879445783536,8.195861683841935,g001_p000003_empty,0.002563762478530407,0.002563762478530407,True,0.25,0.00022095441818237305,False,0.25,0.00022095441818237305,False,,False,True
branch_56f824647d5073cdfa48,g001_b7e43f1d75130653_0000,4,25.0,14.0,34.0,dike_hemisphere,7.798237526812782,14.96514496205553,13.21075767939735,g001_p000004_empty,0.0018061203882098198,0.0018061203882098198,True,0.25,0.0001356629654765129,False,0.25,0.0001356629654765129,False,,False,True
branch_d04432ce29f5493da262,g001_b7e43f1d75130653_0000,5,5.0,38.0,36.0,ellipsoid,8.888576107776366,7.130622542854599,9.194664432290725,g001_p000005_empty,0.0009566480293869972,0.0009566480293869972,True,0.25,9.124167263507843e-05,False,0.25,9.124167263507843e-05,False,,False,True
branch_f59a4b793f033831c0b7,g001_b7e43f1d75130653_0000,6,54.0,5.0,39.0,ellipsoid,9.731235455571657,14.20861048249833,8.07666059319666,g001_p000006_empty,0.0019583022221922874,0.0019583022221922874,True,0.25,0.00023335404694080353,False,0.25,0.00023335404694080353,False,,False,True
branch_9163f2d86c232411e02a,g001_b7e43f1d75130653_0000,7,29.0,9.0,36.0,dike_hemisphere,11.409809591836495,7.209548638978673,6.941494099354311,g001_p000007_empty,0.0012826891615986824,0.0012826891615986824,True,0.25,3.587454557418823e-05,False,0.25,3.587454557418823e-05,False,,False,True
branch_27bd6aacaffdbef5703d,g001_b7e43f1d75130653_0000,8,51.0,6.0,36.0,dike_hemisphere,8.544655546425227,12.42767553800017,10.812632791044674,g001_p000008_empty,0.0015369104221463203,0.0015369104221463203,True,0.25,0.00019363686442375183,False,0.25,0.00019363686442375183,False,,False,True
branch_97312fed2110c0bf7d56,g001_b7e43f1d75130653_0000,9,21.0,9.0,39.0,dike_hemisphere,15.157723709741802,12.684973529145836,13.345135119501782,g001_p000009_empty,0.0028650471940636635,0.0028650471940636635,True,0.25,0.0002117455005645752,False,0.25,0.0002117455005645752,False,,False,True
branch_75e7713b8252e83457e8,g001_b7e43f1d75130653_0000,10,29.0,38.0,39.0,dike_hemisphere,14.653842097397476,15.535830123122878,6.025632442219404,g001_p000010_empty,0.003287072293460369,0.003287072293460369,True,0.25,0.0003198040649294853,False,0.25,0.0003198040649294853,False,,False,True
branch_3b59fe1ff6332a6d66dd,g001_b7e43f1d75130653_0000,11,52.0,6.0,36.0,dike_hemisphere,14.350386721509423,15.154404643538395,11.244704620840427,g001_p000011_empty,0.0030861617997288704,0.0030861617997288704,True,0.25,0.00019727647304534912,False,0.25,0.00019727647304534912,False,,False,True
branch_85ed6ae29b386894fdd4,g001_b7e43f1d75130653_0000,12,39.0,35.0,19.0,ellipsoid,11.638510731565749,15.87588963992376,6.779185253867019,g001_p000012_empty,0.0027406206354498863,0.0027406206354498863,True,0.25,0.0002986351028084755,False,0.25,0.0002986351028084755,False,,False,True
