branch_id,probe_kind,generation,proposal_index,child_state_id,parent_state_id,ranking_id,rank_index,canonical_center_score,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,scale_index,scale,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,hard_loss_improving_vs_parent,condition_violations,continuation_authorized,next_scale,termination,truth_used
branch_a75f62cba4f64ac68be5,new_center,1,0,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,1.011569838738069e-05,44.0,23.0,39.0,ellipsoid,9,47.07794206407231,14.4425596270046,14.345571233540058,7.910565364157268,0,0.25,3.61063990675115,3.5863928083850145,1.977641341039317,0.01511429250240326,0.0003198040649294853,0.0003198040649294853,False,0,False,,terminated_non_improving_hard_step,False
branch_ebdad3f8fabe958d24f3,new_center,1,1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,8.325559065269772e-06,5.0,33.0,38.0,ellipsoid,9,81.5363537528872,10.36041110779938,9.933621427014039,7.784748983917653,0,0.25,2.590102776949845,2.4834053567535097,1.9461872459794132,0.014974645338952541,0.0001801569014787674,0.0001801569014787674,False,0,False,,terminated_non_improving_hard_step,False
branch_0c8c40f2a6ded83b2fc3,new_center,1,2,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,7.981846465554554e-06,56.0,7.0,37.0,dike_hemisphere,9,162.88789201475225,11.132032681810502,6.427371643341984,7.3630002595705974,0,0.25,2.7830081704526255,1.606842910835496,1.8407500648926494,0.014901852235198021,0.00010736379772424698,0.00010736379772424698,False,0,False,,terminated_non_improving_hard_step,False
branch_7de2abfd89dd36ddcdd7,new_center,1,3,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,7.68415611673845e-06,41.0,22.0,38.0,dike_hemisphere,9,73.14827975367315,12.733733649368876,13.611879445783536,8.195861683841935,0,0.25,3.183433412342219,3.402969861445884,2.0489654209604837,0.015015442855656147,0.00022095441818237305,0.00022095441818237305,False,0,False,,terminated_non_improving_hard_step,False
branch_56f824647d5073cdfa48,new_center,1,4,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,7.6378591984394e-06,25.0,14.0,34.0,dike_hemisphere,9,160.67975847467753,7.798237526812782,14.96514496205553,13.21075767939735,0,0.25,1.9495593817031955,3.7412862405138827,3.3026894198493375,0.014930151402950287,0.0001356629654765129,0.0001356629654765129,False,0,False,,terminated_non_improving_hard_step,False
branch_d04432ce29f5493da262,new_center,1,5,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,7.572677532152738e-06,5.0,38.0,36.0,ellipsoid,9,161.20868414978204,8.888576107776366,7.130622542854599,9.194664432290725,0,0.25,2.2221440269440915,1.7826556357136498,2.2986661080726813,0.014885730110108852,9.124167263507843e-05,9.124167263507843e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_f59a4b793f033831c0b7,new_center,1,6,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,7.48304864828242e-06,54.0,5.0,39.0,ellipsoid,9,139.36014975422052,9.731235455571657,14.20861048249833,8.07666059319666,0,0.25,2.432808863892914,3.5521526206245824,2.019165148299165,0.015027842484414577,0.00023335404694080353,0.00023335404694080353,False,0,False,,terminated_non_improving_hard_step,False
branch_9163f2d86c232411e02a,new_center,1,7,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,7.406775239360286e-06,29.0,9.0,36.0,dike_hemisphere,9,136.0867742781983,11.409809591836495,7.209548638978673,6.941494099354311,0,0.25,2.852452397959124,1.8023871597446683,1.7353735248385778,0.014830362983047962,3.587454557418823e-05,3.587454557418823e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_27bd6aacaffdbef5703d,new_center,1,8,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,7.340614502027165e-06,51.0,6.0,36.0,dike_hemisphere,9,61.97497809785554,8.544655546425227,12.42767553800017,10.812632791044674,0,0.25,2.136163886606307,3.1069188845000424,2.7031581977611685,0.014988125301897526,0.00019363686442375183,0.00019363686442375183,False,0,False,,terminated_non_improving_hard_step,False
branch_97312fed2110c0bf7d56,new_center,1,9,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,7.263754469022388e-06,21.0,9.0,39.0,dike_hemisphere,9,127.41785212030616,15.157723709741802,12.684973529145836,13.345135119501782,0,0.25,3.7894309274354505,3.171243382286459,3.3362837798754454,0.01500623393803835,0.0002117455005645752,0.0002117455005645752,False,0,False,,terminated_non_improving_hard_step,False
branch_75e7713b8252e83457e8,new_center,1,10,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,7.1910908445715904e-06,29.0,38.0,39.0,dike_hemisphere,9,78.93870591406925,14.653842097397476,15.535830123122878,6.025632442219404,0,0.25,3.663460524349369,3.8839575307807195,1.506408110554851,0.01511429250240326,0.0003198040649294853,0.0003198040649294853,False,0,False,,terminated_non_improving_hard_step,False
branch_3b59fe1ff6332a6d66dd,new_center,1,11,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,7.168045158323366e-06,52.0,6.0,36.0,dike_hemisphere,9,102.5380141501751,14.350386721509423,15.154404643538395,11.244704620840427,0,0.25,3.587596680377356,3.788601160884599,2.8111761552101067,0.014991764910519123,0.00019727647304534912,0.00019727647304534912,False,0,False,,terminated_non_improving_hard_step,False
branch_85ed6ae29b386894fdd4,new_center,1,12,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,7.153301794460276e-06,39.0,35.0,19.0,ellipsoid,9,171.04958293440473,11.638510731565749,15.87588963992376,6.779185253867019,0,0.25,2.909627682891437,3.96897240998094,1.6947963134667547,0.01509312354028225,0.0002986351028084755,0.0002986351028084755,False,0,False,,terminated_non_improving_hard_step,False
branch_f0c88572f9d2a50ee746,new_center,1,13,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,7.13679582986515e-06,42.0,23.0,39.0,ellipsoid,9,100.20326378237056,13.910705027757762,9.332880763709992,8.936701900768945,0,0.25,3.4776762569394406,2.333220190927498,2.2341754751922362,0.015027842484414577,0.00023335404694080353,0.00023335404694080353,False,0,False,,terminated_non_improving_hard_step,False
branch_105b57e4a552b9a096b6,new_center,1,14,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,7.127845492505003e-06,9.0,38.0,37.0,dike_hemisphere,9,164.28789219609968,11.504973032149465,6.826407230927014,13.921577384446248,0,0.25,2.8762432580373662,1.7066018077317535,3.480394346111562,0.014857032336294651,6.254389882087708e-05,6.254389882087708e-05,False,0,False,,terminated_non_improving_hard_step,False
