step,tau,total_loss,seismic_loss,seismic_rmse_amplitude,tv_loss,gradient_norm,target_voxels,condition_violations
0,1.0,167.556884765625,167.55653381347656,0.12944363057613373,0.035383231937885284,4.41701602935791,96037,0
1,0.9997035239602382,161.0316925048828,161.03128051757812,0.12689809501171112,0.04150474816560745,4.6205830574035645,95900,0
2,0.9988145646305109,134.91517639160156,134.91470336914062,0.11615278571844101,0.047615230083465576,4.0259599685668945,96785,0
3,0.99733452763824,112.24724578857422,112.24671936035156,0.10594654828310013,0.05283575877547264,3.406287908554077,97476,0
4,0.995265753226125,100.90379333496094,100.9032211303711,0.10045059770345688,0.057478465139865875,3.106250762939453,98155,0
5,0.9926115125517385,92.31258392333984,92.31196594238281,0.09607911854982376,0.06159152090549469,2.8713440895080566,99084,0
6,0.9893760025151538,86.11145782470703,86.11080169677734,0.09279590845108032,0.06539227068424225,2.6526622772216797,99919,0
7,0.9855643391227826,82.34353637695312,82.34284973144531,0.09074295312166214,0.0689936950802803,2.550623655319214,100797,0
8,0.9811825493979185,79.41927337646484,79.41854858398438,0.08911708742380142,0.07246442139148712,2.3781192302703857,101468,0
9,0.9762375618507729,76.24333190917969,76.2425765991211,0.08731698989868164,0.07586262375116348,2.244260311126709,101931,0
10,0.9707371955230775,73.42375946044922,73.42296600341797,0.08568719774484634,0.07921578735113144,2.126572608947754,102511,0
11,0.9646901476245713,71.05848693847656,71.05766296386719,0.08429570496082306,0.08252762258052826,1.9801219701766968,102902,0
12,0.9581059797809245,68.83984375,68.8389892578125,0.08296926319599152,0.08581490069627762,1.9052281379699707,103243,0
13,0.9509951029148435,67.2252197265625,67.22432708740234,0.08199044317007065,0.0890752375125885,1.7899810075759888,103478,0
14,0.9433687607842615,65.36412811279297,65.36320495605469,0.08084750920534134,0.09232321381568909,1.7787336111068726,103727,0
15,0.9352390122036465,63.720279693603516,63.719322204589844,0.07982438057661057,0.09555916488170624,1.6450046300888062,104052,0
16,0.9266187119765368,62.3498649597168,62.348876953125,0.07896130532026291,0.09879298508167267,1.6055309772491455,104361,0
17,0.9175214905694545,61.45355224609375,61.45253372192383,0.0783916637301445,0.10199518501758575,1.6117185354232788,104677,0
18,0.9079617325593363,60.20153045654297,60.200477600097656,0.07758896052837372,0.10517452657222748,1.4637211561203003,104846,0
19,0.8979545538885603,59.46432876586914,59.4632453918457,0.07711241394281387,0.10833003371953964,1.4830613136291504,105001,0
20,0.8875157779635345,58.64595031738281,58.64483642578125,0.07657992094755173,0.11146629601716995,1.4449862241744995,105102,0
21,0.8766619106346388,57.589378356933594,57.588233947753906,0.07588690519332886,0.11458998918533325,1.4762436151504517,105356,0
22,0.8654101140970826,56.77382278442383,56.77264404296875,0.07534762471914291,0.11768870055675507,1.3686115741729736,105571,0
23,0.8537781797539467,56.065895080566406,56.0646858215332,0.07487635314464569,0.120779849588871,1.3688939809799194,105770,0
24,0.8417845000843182,55.40781784057617,55.406578063964844,0.07443559169769287,0.12386930733919144,1.329654574394226,106134,0
25,0.8294480395610004,55.23313522338867,55.23186492919922,0.07431814819574356,0.126967653632164,1.363767385482788,106355,0
26,0.8167883046637834,54.80171585083008,54.8004150390625,0.07402729988098145,0.13008207082748413,1.401031255722046,106801,0
27,0.8038253130356898,54.33376693725586,54.332435607910156,0.07371053844690323,0.1332167387008667,1.3366718292236328,106976,0
28,0.790579561830967,53.717445373535156,53.71608352661133,0.07329125702381134,0.13637270033359528,1.3284152746200562,107227,0
29,0.7770719953048727,53.885684967041016,53.8842887878418,0.073405921459198,0.1395646333694458,1.34503972530365,107541,0
30,0.763323971696503,53.79752731323242,53.79610061645508,0.07334582507610321,0.1427897959947586,1.349100112915039,107763,0
31,0.7493572294570254,53.59662628173828,53.59516525268555,0.07320871949195862,0.14604032039642334,1.3705044984817505,108086,0
32,0.7351938528767203,53.29073715209961,53.28924560546875,0.0729994848370552,0.14933378994464874,1.4418509006500244,108231,0
33,0.720856237165178,52.98609161376953,52.98456573486328,0.07279049605131149,0.15266089141368866,1.413777232170105,108299,0
34,0.7063670530398692,52.79977798461914,52.7982177734375,0.07266237586736679,0.15603186190128326,1.4447169303894043,108614,0
