step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_changed_voxels_in_search,hard_non_target_changed_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall,hard_category_0_voxels_in_search,hard_category_1_voxels_in_search,hard_category_2_voxels_in_search,hard_category_3_voxels_in_search,hard_category_4_voxels_in_search,hard_category_5_voxels_in_search,hard_category_6_voxels_in_search,hard_category_7_voxels_in_search,hard_category_8_voxels_in_search,hard_category_9_voxels_in_search,hard_category_10_voxels_in_search,hard_category_11_voxels_in_search,hard_category_12_voxels_in_search,hard_category_13_voxels_in_search,hard_category_14_voxels_in_search
65,0.2,0.942218005657196,0.02446271851658821,0.008595705032348633,0.008885824121534824,0.032649654687975094,0.0,0.032649654687975094,671.5185546875,0.003305738791823387,0,161920,0,0,0,1,3.1664271354675293,0,1280,0,0.0,0.0,0.0,0,0.0,0.0,0,161920,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.2,0.8792404532432556,0.041903652250766754,0.00821317546069622,0.008885824121534824,0.07569907435017065,0.0,0.07569907435017065,668.2364501953125,0.0032993366476148367,0,161920,0,0,0,1,3.1754534244537354,0,1280,0,0.0,0.0,0.0,0,0.0,0.0,0,161920,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.2,0.7521690130233765,0.03683013096451759,0.007582472171634436,0.008885824121534824,0.14667766681783756,0.0,0.14667766681783756,671.7273559570312,0.003291018307209015,0,161920,0,0,0,1,3.137259006500244,0,1280,0,0.0,0.0,0.0,0,0.0,0.0,0,161920,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.2,0.6594480872154236,0.02321140468120575,0.007174309343099594,0.008740521036088467,0.19261182249684283,0.016352235139812765,0.17625958735703007,673.501220703125,0.003272378584370017,0,161856,64,64,0,2,3.089491605758667,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
85,0.2,0.6472614407539368,0.021109865978360176,0.007142883725464344,0.008740521036088467,0.19614842385260123,0.016352235139812765,0.17979618871278846,676.5331420898438,0.0032615165691822767,0,161856,64,64,0,2,3.2265141010284424,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
90,0.2,0.6233713626861572,0.02503792941570282,0.006982328370213509,0.008740521036088467,0.21421713116155283,0.016352235139812765,0.19786489602174007,683.088623046875,0.003261215053498745,0,161856,64,64,0,2,3.3928329944610596,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
95,0.2,0.5847513675689697,0.01825321838259697,0.006748085841536522,0.008740521036088467,0.24057850467887232,0.016352235139812765,0.22422626953905955,694.5472412109375,0.003270965302363038,0,161856,64,64,0,2,3.424813747406006,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
100,0.2,0.5655876398086548,0.02038528211414814,0.006679968908429146,0.008740521036088467,0.24824430271580333,0.016352235139812765,0.23189206757599057,707.2703857421875,0.003283637808635831,0,161856,64,64,0,2,3.439943552017212,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
105,0.1,0.6656364798545837,0.06199489161372185,0.0070586977526545525,0.008740521036088467,0.2056226123643642,0.016352235139812765,0.18927037722455142,103.70942687988281,0.00016498631157446653,0,161856,64,64,0,2,3.6657094955444336,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
110,0.1,0.5422901511192322,0.029474696144461632,0.006523679010570049,0.008592767640948296,0.26583298056058846,0.03298022519670463,0.23285275536388383,130.25115966796875,0.00020261247118469328,0,161792,128,128,0,2,4.000000953674316,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612,0,161792,0,0,0,0,0,0,0,0,128,0,0,0,0
