sample_id,step,t,w_t,tau,probability_loss,probability_base_loss,probability_bce,probability_dice_loss,probability_dice_score,probability_soft_calibration_mae,loss_positive_scale,loss_negative_scale,roi_hard_core_probability_mean,roi_background_probability_mean,roi_soft_halo_probability_mean,roi_soft_halo_target_mean,probability_spatial_gradient_loss,roi_spatial_gradient_error_mean,roi_predicted_gradient_mean,roi_target_gradient_mean,roi_target_probability_mean,roi_soft_margin_mean,roi_entropy_mean,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_roi,hard_change_outside_roi,target_hard_voxels_before,target_hard_voxels_after,selected_target_recovered_after,alpha,spatial_gradient_weight,probability_loss_mode,guidance_scaling_mode,case_id,arm,source_seed
0,0,0.015625,0.0,0.49975909124103446,1.0696595907211304,1.0696595907211304,0.06965960562229156,1.0,9.103071629823489e-10,0.06659143418073654,1.0,1.0,0.0,0.06659143418073654,0.0,0.0,0.0,0.0,0.0,0.0,0.06659143418073654,-0.08365257829427719,2.5782554149627686,0.0,0.0,1773.8297119140625,0.0,1773.8297119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41111373901367,1.5281816720962524,1051.717041015625,0,0,901,0.003437042236328125,901,0,12726,12682,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
0,1,0.046875,0.0,0.4978353019929562,1.0695897340774536,1.0695897340774536,0.06958974897861481,1.0,9.104745291033112e-10,0.0665215402841568,1.0,1.0,0.0,0.0665215402841568,0.0,0.0,0.0,0.0,0.0,0.0,0.0665215402841568,-0.08414379507303238,2.5772736072540283,0.0,0.0,1772.5784912109375,0.0,1772.5784912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3699951171875,1.5990351438522339,0.0,0,0,1008,0.00384521484375,1008,0,12682,12621,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
0,2,0.078125,0.0,0.4940062506389088,1.0695172548294067,1.0695172548294067,0.06951723247766495,1.0,9.092023245393932e-10,0.06644333153963089,1.0,1.0,0.0,0.06644333153963089,0.0,0.0,0.0,0.0,0.0,0.0,0.06644333153963089,-0.08505719155073166,2.575294017791748,0.0,0.0,1772.4095458984375,0.0,1772.4095458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.364410400390625,1.6095050573349,0.0,0,0,1104,0.00421142578125,1104,0,12621,12550,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
0,3,0.109375,0.0,0.4883088130366042,1.0694423913955688,1.0694423913955688,0.06944244354963303,1.0,9.06432207070651e-10,0.06635691225528717,1.0,1.0,0.0,0.06635691225528717,0.0,0.0,0.0,0.0,0.0,0.0,0.06635691225528717,-0.08640968054533005,2.5722670555114746,0.0,0.0,1771.3690185546875,0.0,1771.3690185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.33136749267578,1.626985788345337,0.0,0,0,1133,0.004322052001953125,1133,0,12550,12485,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
0,4,0.140625,0.0,0.48079785862468866,1.06936776638031,1.06936776638031,0.06936777383089066,1.0,9.020242330848305e-10,0.06626399606466293,1.0,1.0,0.0,0.06626399606466293,0.0,0.0,0.0,0.0,0.0,0.0,0.06626399606466293,-0.08822228759527206,2.568118095397949,0.0,0.0,1771.4541015625,0.0,1771.4541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.333797454833984,1.6347711086273193,0.0,0,0,1407,0.005367279052734375,1407,0,12485,12397,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
0,5,0.171875,0.0,0.4715457220000544,1.0692940950393677,1.0692940950393677,0.06929408758878708,1.0,8.958512820456122e-10,0.06616470217704773,1.0,1.0,0.0,0.06616470217704773,0.0,0.0,0.0,0.0,0.0,0.0,0.06616470217704773,-0.09052873402833939,2.5627424716949463,0.0,0.0,1771.552490234375,0.0,1771.552490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.336936950683594,1.6325490474700928,0.0,0,0,1579,0.006023406982421875,1579,0,12397,12311,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
0,6,0.203125,0.0,0.460641506296129,1.0692248344421387,1.0692248344421387,0.06922480463981628,1.0,8.877054646916349e-10,0.06606123596429825,1.0,1.0,0.0,0.06606123596429825,0.0,0.0,0.0,0.0,0.0,0.0,0.06606123596429825,-0.0933709517121315,2.556002140045166,0.0,0.0,1770.80322265625,0.0,1770.80322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.31361770629883,1.6290686130523682,0.0,0,0,1726,0.00658416748046875,1726,0,12311,12264,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
0,7,0.234375,0.0,0.4481902250709918,1.0691534280776978,1.0691534280776978,0.06915342807769775,1.0,8.775887794243431e-10,0.06594647467136383,1.0,1.0,0.0,0.06594647467136383,0.0,0.0,0.0,0.0,0.0,0.0,0.06594647467136383,-0.09681310504674911,2.547718048095703,0.0,0.0,1771.9571533203125,0.0,1771.9571533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.35060501098633,1.5977320671081543,0.0,0,0,1959,0.007472991943359375,1959,0,12264,12175,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
0,8,0.265625,0.06540312923014306,0.43431179096940364,1.0690709352493286,1.0690709352493286,0.0690709576010704,1.0,8.655281491520839e-10,0.0658106580376625,1.0,1.0,0.0,0.0658106580376625,0.0,0.0,0.0,0.0,0.0,0.0,0.0658106580376625,-0.10093838721513748,2.5376627445220947,0.0,0.0,1775.399658203125,0.0,1775.399658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45893478393555,1.5729620456695557,0.0,0,0,2293,0.008747100830078125,2293,0,12175,12084,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
0,9,0.296875,0.19509032201612825,0.4191398608984867,1.068968653678894,1.068968653678894,0.06896870583295822,1.0,8.515333993486252e-10,0.0656440481543541,1.0,1.0,0.0,0.0656440481543541,0.0,0.0,0.0,0.0,0.0,0.0,0.0656440481543541,-0.10585159063339233,2.5255489349365234,0.0,0.0,1775.6181640625,0.0,1775.6181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.46626663208008,1.5552903413772583,0.0,0,0,2600,0.009918212890625,2600,0,12084,11945,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,B_RING,FLOW_ONLY,42
