candidate_id,candidate_index,source_seed,source_noise_sha256,hard_model_sha256,predicted_observation_sha256,condition_violations,model_chunk,prediction_chunk,chunk_offset,batch_seconds
candidate_000019,19,9301019,79205f404201b8e99fe21950ff0a530e453a0d475beb209d43c9a298bb04f13e,b378823de3259d091eab36cb9be9ead69de70bdbce04444af46e4d00e4023081,00ca721d13aceafcb9cec7bac3b7223f2ba245bf6a7c275fc26dd296c5fac00f,0,cache/models_000016_000019.pt.gz,cache/predictions_000016_000019.pt.gz,3,13.756484132958576
candidate_000020,20,9301020,72f41b9e661435ae037b8fc89c356471e607c72569d99fc8b1cb8dbb70a153ec,9e5bffb4e69cb385f6056d603cc5a5e1fd6565ec2f34f67cf3717f5766bfecf8,93f342db3394d07f1cf5be19264c6376815ed9cd02e444702c57b3e51e69ad0d,0,cache/models_000020_000023.pt.gz,cache/predictions_000020_000023.pt.gz,0,13.741026501986198
candidate_000021,21,9301021,5b8ad14e8e23902581e67f3d9796edf3526ee0f6a3b1ad8be9ab0146d9f832c0,225e92f5839282eb259ce640030b5dd2637b37b39b41ed1603614c64288b60d6,b66f14299ba0beac7ae6f4e86ce3301558ad4a82629415f8f7822e5f3bd8702a,0,cache/models_000020_000023.pt.gz,cache/predictions_000020_000023.pt.gz,1,13.741026501986198
candidate_000022,22,9301022,09148c9ea370173d59de0212c5996e59129276c8a8538e8342891669541dbb80,30e1a92ab2b459ee57df5e5e56f4e2d488ac5f8183ef717e20ba272d40cc763e,5a6b90e0084ac44454b0676bbbe3258fbb3636e29db6b90db3f43f36a98b46b1,0,cache/models_000020_000023.pt.gz,cache/predictions_000020_000023.pt.gz,2,13.741026501986198
candidate_000023,23,9301023,b3b631480630a5f04cd29215e039f399c328e66ffd62d1fdb8256856b443430b,5508ea0b339748aef27f0f9856773e32701d29f789b17c41f5a7b6556a4facab,be9b61d64c5d800e701fd4e6fdb7f865c4a6dad484e672aac36ad0a8f733e0d0,0,cache/models_000020_000023.pt.gz,cache/predictions_000020_000023.pt.gz,3,13.741026501986198
candidate_000024,24,9301024,8d42b926ddfcfd7856c2433b1b4f98d887348491539bc3a6eef6dbe691a87052,a8377419895a078485cd912876876b236ee8aad1e3bb46c56589ecb30371f560,dc6952dfa2498180cfa7415792bd703fc5911189727a311263f57c5ab95fbf7a,0,cache/models_000024_000027.pt.gz,cache/predictions_000024_000027.pt.gz,0,13.73084819293581
candidate_000025,25,9301025,48904b3a7785ee8e057f9804f61d25c1dbfafb835ea99de5223f9790e3958de6,fa2bdbb534aea2be0a146be7ecfea8bb39525c77b773bfe092a89c5bc7c886f1,b777aa9357bae0ae4287fe5b48e60d3c27c1cca833d9eaa98c263299158fa7f6,0,cache/models_000024_000027.pt.gz,cache/predictions_000024_000027.pt.gz,1,13.73084819293581
candidate_000026,26,9301026,047c0df3098548b752dcbddb113e18f1b888412a496394f13b27fb16c2b1987d,a6f6509418a0c4a51861968cec2a0d74ac088679765fd97c3bf519b122448b82,bdf06f1a65c0f57a075fc712ab05bf3284c92903e48f466d3350d8a9b5293da3,0,cache/models_000024_000027.pt.gz,cache/predictions_000024_000027.pt.gz,2,13.73084819293581
candidate_000027,27,9301027,6b57082d7aedb237239f35f05a146adb9b5cdbb9471f53cd4fb986230c69fa60,f9699d177e729de7de530939b327aea9f1aa3cd01ee9057ef8e3e0e14b5b2699,41f25870917c4a2c73a483901f3a15cf03b01131acf8d28f7c55a6552b114de6,0,cache/models_000024_000027.pt.gz,cache/predictions_000024_000027.pt.gz,3,13.73084819293581
candidate_000028,28,9301028,91ef1ca0dfa7a1ee9afa72bfa5bd0207e475e59473786fb481ac251a63714e0a,f3057cc6912a38175c37a156b3dc8c1a4758498d9175230c04d4ccd602efc728,bc8fd948a2fb3a4742538e7239656d3909688d2c120e9c8501a4aa28d0594fa3,0,cache/models_000028_000031.pt.gz,cache/predictions_000028_000031.pt.gz,0,13.543079228023998
candidate_000029,29,9301029,fba3c3155b573bd7a00a5de435463533cdc45cf2c56a1cb676f5dd36d01790cb,b78ec1b7540b83919e6ef6f818d6f483b9a3a6a9872abef4d50030bdc64233aa,a9beb57c5ffffd718de88f17fae94175e46b4bd216d65ea7d481380eaad1ecda,0,cache/models_000028_000031.pt.gz,cache/predictions_000028_000031.pt.gz,1,13.543079228023998
candidate_000030,30,9301030,c74a79dda77080e4356614d1e28586a466757012f6a3dde70e7558c87229fc0b,8d145e633686d0b6891ae4012c61e697627ebfc99a91f235b8482bfd54f68388,e24d3ed66a12fef36000a10438baa37fe74c68157835abc1144371881a359761,0,cache/models_000028_000031.pt.gz,cache/predictions_000028_000031.pt.gz,2,13.543079228023998
candidate_000031,31,9301031,40419b7389cd4a5549efb2598d52d5e47dbbd6b1d002ff62639e1106b37a64db,2a1114b1043735fdb47136d6c7cc8baa8d0d30fa14da183c2724670deb989b71,af59bbca6928d52e68a4164a28d51b49bab0b0a3304eda82b339f20f987d56cd,0,cache/models_000028_000031.pt.gz,cache/predictions_000028_000031.pt.gz,3,13.543079228023998
candidate_000032,32,9301032,d956c32e2b90e0c715e48202a974278e080c48ceed19bc5970465cf66d069ad8,6c64f0375f8ffd5025736754b7be5689b473fa64b53c2d3f6f540f839164adf4,ce31029abe6b173f9129593137dfed2f26b0b333d985573d585f10628e420c67,0,cache/models_000032_000035.pt.gz,cache/predictions_000032_000035.pt.gz,0,13.209399953018874
candidate_000033,33,9301033,214cf2f8070ad54b7cd3e8267c07058727d63f65a812d107b8b9f59ef0780eec,8795e15104d453868f02a3e13c35c07100b1e1f759c9bf92dd421d56456cee97,5192e95bfb1dc0b9951800cfa86f1cad60a9ee121bd10a63fdc5ed8370aa5e81,0,cache/models_000032_000035.pt.gz,cache/predictions_000032_000035.pt.gz,1,13.209399953018874
candidate_000034,34,9301034,b32d840a88eaed03b587bdffb71222a2517e277e1842f83390de797b9c83bc7e,30275d45d1fbdf1e081e90e04730f1ad8002bb95c8be4b565dd7790cef2898f2,bf2cebef515f419ef876620b2f5eb8f0c4352fd64fb925457d3d476c1e0b0208,0,cache/models_000032_000035.pt.gz,cache/predictions_000032_000035.pt.gz,2,13.209399953018874
candidate_000035,35,9301035,3b48d9c01cbd9677fc7c375d119028d890969d9f5c55ae2621c5e4c5e0fd0634,52f5b1f99ef9495e304ff2e28f6d3e552a9ae5307ac88d85bb9f044bfa308880,dda77a7c4a6bfbd6b21989c6664f20984ee2cf020dfa6bf6143e5faaeb091096,0,cache/models_000032_000035.pt.gz,cache/predictions_000032_000035.pt.gz,3,13.209399953018874
candidate_000036,36,9301036,abb04dfcea94f2795141613818f6a67194bb20bb375b2f7e619c3b752be3e1a5,95e7b3dd3925735823ae9e65bef4aa703f9dac2329eddf2558602db280fb7988,9ce2d4cf75c2903722e2af9e23082df554dd8d6a63e55736c1c81132e8852f7e,0,cache/models_000036_000039.pt.gz,cache/predictions_000036_000039.pt.gz,0,13.68909703695681
candidate_000037,37,9301037,e01fb094a5b097592a36516ec8eb776589dde8bd88990f5333a1adc639b20a82,2a07b76659b2d17fc9847b9637f07c778633b85fcb5872e5e08246c549cdeaf4,0a85ef2ff21c07ea74cc3c1d5347fce785107997b51f645442cf303cd3fa68de,0,cache/models_000036_000039.pt.gz,cache/predictions_000036_000039.pt.gz,1,13.68909703695681
candidate_000038,38,9301038,c48d7d94d1d37ab31fe4e85aa913d3f1ee500689476d86074071bfc9770bad76,0a56b60b4b6bd2be8ad5309fd689b3a484472b3733c4045e04bff11ab1ebe3d5,002651d4882bafe8bb9e213902911f39ba2f7870d433ab3876f3e1caf729e625,0,cache/models_000036_000039.pt.gz,cache/predictions_000036_000039.pt.gz,2,13.68909703695681
candidate_000039,39,9301039,d3de8191c7ecbc2b475579d89ac2284caef16e17c67d8cfafcba807e711f4589,71f744a0cf8a32a0d80c714fcf8192d46ce665939d58b4f8107f553d59d75bda,42e2a8ac21c196a036bee96e9d088ef18c695224e176e8a0d057e9a2964c6b7f,0,cache/models_000036_000039.pt.gz,cache/predictions_000036_000039.pt.gz,3,13.68909703695681
candidate_000040,40,9301040,fa144ea454f1bc89324906b79c562dda77a5154ea3f796601ce31532e82586bd,2fe5b3669af2f81e0e0d099c97b93b2fd95d19e564825c7483f86d04999222e0,ed7d107a67684cac3558f2ef96e46e1fac2b61f4398833a775f95e273a71289b,0,cache/models_000040_000043.pt.gz,cache/predictions_000040_000043.pt.gz,0,13.805911757983267
candidate_000041,41,9301041,e31f5e3b5616d2652fb69092457cd936e80fa976b1c12d7ac7768ab06a3f1b0a,b1941e48ffdd8b4238b0d3b80858c833633506768faca483084fe64b6b20a14e,dc8a991b1ad4c66d814528d220de31906946bef0eb1eb08abe1753bc0d7d8b87,0,cache/models_000040_000043.pt.gz,cache/predictions_000040_000043.pt.gz,1,13.805911757983267
candidate_000042,42,9301042,d439ace3d68aefac63d26ad01ed43bc723809536d6e58a5d8bb05ca4501db117,812473b5265e868ecf83242742f6872373234b09597f63e11f1ff59860345146,ea0f394ab6fa762b75b0ea701ad3f9f700788852bfb3e2f5f397ab3aaed61359,0,cache/models_000040_000043.pt.gz,cache/predictions_000040_000043.pt.gz,2,13.805911757983267
candidate_000043,43,9301043,f0f07006e5126f478980283a5c3cdfc3b0091c8f9ce5a0484fc133448897e41d,50b2b9b43ad8ba25585f35a9a3b0dd8797eaa8f992dfaf705536555721896bfa,0bd0ba27e84de6319cfae5bc7dae8cd217b0df92ceb265a261ade943b47d0abe,0,cache/models_000040_000043.pt.gz,cache/predictions_000040_000043.pt.gz,3,13.805911757983267
candidate_000044,44,9301044,d2b905f934dc0323db2ff16d6f014bf593cd3a2a55cbfb7e742a8246393f98d1,23733c30973e16d03cf3f4ae14bfe4b81baa28ae5c00e01d4bce346532b3da76,f98940b9c8464fee74892b061bc2d178face23bc9ff8ab6cbab308424adefcda,0,cache/models_000044_000047.pt.gz,cache/predictions_000044_000047.pt.gz,0,13.808666636003181
candidate_000045,45,9301045,68f5871972126f6fec9ddf248502260991ce798fa76931f88ffc62ce81d1b1b8,cc7148956aaf7930b303d7b603389edfe7465497eaade5d2a11d6b79478872a7,0585f2f1629fdfdf6d4cd600c65641cad9b6c244b3d9481fe3f72a9e5b898561,0,cache/models_000044_000047.pt.gz,cache/predictions_000044_000047.pt.gz,1,13.808666636003181
candidate_000046,46,9301046,d7c45bbc49476dd00fdeae6c0776a8a04f60a63d76d4d8b2e46bc803694e1b18,1136ea935757ce4f01aad3809d3e402c0db7c39c55bb12f3bb541bdacd85df91,5f318e63facb50d02158caabac2b990a312a5cdb79a497682972bc550a0f07d7,0,cache/models_000044_000047.pt.gz,cache/predictions_000044_000047.pt.gz,2,13.808666636003181
candidate_000047,47,9301047,2e1cc6f7de3f71f69672ebdeed25a72e1e1911b5dbca0c24c5b56b4e99b61daf,399b36508b79d6b18ddfe113588c1f9344158d9093a350b69ec97916fc2e60d9,6f04a114a824e94f8a7473fc3808cf14fd6cbf31cb0dbf41479f34da657b0087,0,cache/models_000044_000047.pt.gz,cache/predictions_000044_000047.pt.gz,3,13.808666636003181
candidate_000048,48,9301048,a0d35b59070bc85ba407124546a889ca651dec673fd789d0ad2f78ce98408da7,ea1a499d13ea9bbcbdd46c06d34572288ecf65227fde90af9a40ece842710082,7c862f772efbbffd94eb63b6c9e6588e87aa28d34c8a58e6b63fa3517b20854f,0,cache/models_000048_000051.pt.gz,cache/predictions_000048_000051.pt.gz,0,13.74542905506678
candidate_000049,49,9301049,d80eb208634c13f01b16e0d17af1e161aadbbede5f948169123703f3499245b8,605416697a9d4b3a13a54c2ee2b14eb953e92768d2ddd08303df4de4fed3bfe3,407fece4a7f14102d706261512bd1b6f80a92658e3aa65ad527bae53cef1d390,0,cache/models_000048_000051.pt.gz,cache/predictions_000048_000051.pt.gz,1,13.74542905506678
candidate_000050,50,9301050,f35ea2b2c27447b4a13921b20f1447a5536b691afb83c3c3fe1a691c729ad23c,f0bf300c52296a74d55a83c56c28e75e7a11761a6a886117c478bf691e735db2,eb0f8ae0f2f2c80098265a2dc3dfc950fd5ec3fe4022f87b1f4fa98a65bc7cb6,0,cache/models_000048_000051.pt.gz,cache/predictions_000048_000051.pt.gz,2,13.74542905506678
candidate_000051,51,9301051,2562708580231b6c20d7ebee01c1c74b2b1ba75bf92d4d9a9073f0bda545b575,5855c46ca1a83be0b2837a7b29f6bb15b0ca897d92faa5296945ebacbffd58ea,af6668f9987cf5cbb0f618ba3703d97cb93ac44a1328e3709dc3100240a8dbca,0,cache/models_000048_000051.pt.gz,cache/predictions_000048_000051.pt.gz,3,13.74542905506678
candidate_000052,52,9301052,1a1dca7996d3fa967012289b9f9da0e46b39952d88e59b6fa7b5762e7f0c26fd,ca7efd1b820e9b3444413a4f4ab8708d4f5c88ae53c106c223bf12c69fd1e7f7,339a954eaed83d2e473e94aeb36fc26d173c5b7115e931786a28a0c540b197d0,0,cache/models_000052_000055.pt.gz,cache/predictions_000052_000055.pt.gz,0,13.744692211970687
candidate_000053,53,9301053,791d6b10c275bf11dd4290c0f9d4912cf22719276393999e5f1efb9325505bc8,5109f87e0053882b86f48c77c9a0733cc696edd88342c781311585cfa6ec4584,42a43a1c25c01fa0f8da72b0c5c84e9a1d9e904e9f105517ee5d06447e4a0608,0,cache/models_000052_000055.pt.gz,cache/predictions_000052_000055.pt.gz,1,13.744692211970687
candidate_000054,54,9301054,bfb1b64ce9c4f4db6ce4ab1eb1fa1280a602759647da56653da5cc874fec8f83,7edadaeaa2dafcffa49553f4ae2baae14f37b1015bc6ce9a229e6802b3a9e28b,edd0e79e6b57fb6c1d6ef6500c9a7e9f07941669978a4637c16075e5268c476c,0,cache/models_000052_000055.pt.gz,cache/predictions_000052_000055.pt.gz,2,13.744692211970687
candidate_000055,55,9301055,63693800af35cb9df06e45075ee81526a95797fbdb0ae1f79f7905a4498b6de4,90a3dd84f0160ae947e1a99e1deb297f04ee08de087c9bbf258015fb2b88dd0f,a6529a9029a43bdced7d520007b9e17409b494c12004a5af2ff1213a0bde7f9b,0,cache/models_000052_000055.pt.gz,cache/predictions_000052_000055.pt.gz,3,13.744692211970687
candidate_000056,56,9301056,926c21198464027a48b282a31d5d0c86718e5b19c779f4b637c268ee36f1e766,668ceb0f075db5896e7dbdc1ababd1160ad35de80cb000c56ac1e6eba3e5a853,b5c82838718926ab6a0fed942bf6a33024bc3053dec13e92ccf560a02f3dd119,0,cache/models_000056_000059.pt.gz,cache/predictions_000056_000059.pt.gz,0,13.787077451008372
candidate_000057,57,9301057,3a014635a8a1f28f902486d3043bfa04c94be4cecc038f18526442596b66f967,e6048d52423bf85564591d9934dda4733067c9131e5bf79dea38b69fe6301ef6,2f971ea49513402677c73745d43163e0c320375255b003a7dbec0ddc32681a7b,0,cache/models_000056_000059.pt.gz,cache/predictions_000056_000059.pt.gz,1,13.787077451008372
candidate_000058,58,9301058,c05db126ca6a4e22246e3fa2d37dd6ad2088183617f1534fe234feb5ea5845b9,330dab132830a926cce9bf00ffa22f867f06b92f4f43ec6a66d9f902b020d697,b6c7fd6980ca4fd2dc3d4c5c9295adad406f06ada4e735dd5023ea61ae72d4b8,0,cache/models_000056_000059.pt.gz,cache/predictions_000056_000059.pt.gz,2,13.787077451008372
candidate_000059,59,9301059,0de8622de678f1f62b84a0374cf770710b0c98de60960b1189a363066810f18e,e34ded7396449fb8db3a811711a3e6ac4bb28614bdddb7918eef0854f8373e9c,babcf61ff653f5c9db4ed15639fa9932056646b5f63904e3f8f6b5483b44cfd9,0,cache/models_000056_000059.pt.gz,cache/predictions_000056_000059.pt.gz,3,13.787077451008372
candidate_000060,60,9301060,ebb31ba815ac1420fea130927820849a4bd793a51c60b39695d7987e0d3c39c3,6544736c8d64deff38630269c12d787b427009550de9a2ae5a04b6a49403e7b3,a7450493975f83746a16ca61dc06530662b8a8ba7c322f6a5cb19f02fb7609ae,0,cache/models_000060_000063.pt.gz,cache/predictions_000060_000063.pt.gz,0,13.652381727006286
candidate_000061,61,9301061,235074378a1581dacd11977627384ce1517f16c5ee43a7827f3e4c4db0419b7c,f4ca3758981c3825ebff6c7b28e695971593eed9c9bf5399cccb63be0bbf606e,9110bb6846187c0f9bf8f9e04b6bc94aa272ed9bc7a10736639450b115104be1,0,cache/models_000060_000063.pt.gz,cache/predictions_000060_000063.pt.gz,1,13.652381727006286
candidate_000062,62,9301062,b89cf80e3bad9c52a08e2b6d3c52a9d9b7eb72d049b2c9e607ff2454ddad69df,b8ecfdbe14d98ce6123c592b207e553da38dda53a598b814070d9d80ac4c5f1c,80b22c5e0ef6ec35b6038e74c70181e2770c7ef8916082b0a0de10d4a8635f6b,0,cache/models_000060_000063.pt.gz,cache/predictions_000060_000063.pt.gz,2,13.652381727006286
candidate_000063,63,9301063,d8d380d481726c916004a0b746e6b1f379c2176dd21a146048a22ae34c0f8165,24c6f024f5f9f422d0d696c2357064761a60998f8a03303f2f15db61e713def3,f73a8cb1688114a4cd6f86565b4871be947922576899d057bd564c6a1786a4ea,0,cache/models_000060_000063.pt.gz,cache/predictions_000060_000063.pt.gz,3,13.652381727006286
candidate_000064,64,9301064,4ef61a8ac347effb2398b7cc056b0f776a427e22b1e0993ffc96a389ab35bb6f,17a9700f329c45fd78e41111aa07bc784aa3be31ae678a522a17ec4c48233248,728e2fd7dec354dc2251a7f84fc77088edb372e538934aef4102677c405e497a,0,cache/models_000064_000067.pt.gz,cache/predictions_000064_000067.pt.gz,0,13.172296154079959
candidate_000065,65,9301065,cb9a8a2f3fa9097369bc32ad86fa5780aacf5928a17f3310e40e60e9c177f307,9b33408ce8370541be6da5344345ec04d79e04b5de18040b38413371ef271fd2,081d090fb611431384c9d9761953fefb559410e0d964ad3d16d2b13c25942883,0,cache/models_000064_000067.pt.gz,cache/predictions_000064_000067.pt.gz,1,13.172296154079959
candidate_000066,66,9301066,54379e7c1bfe212af649fb4ec2b788925a6d4f180f49eca1ade8d4cbceb71db4,1e715b49b43924aeeafbd77af4af96b0a30c023d35157172c9c0c56b615456a6,c30975513a7bc435bf9697f91863d5095becd59d4a79454025520c87f1dc0e92,0,cache/models_000064_000067.pt.gz,cache/predictions_000064_000067.pt.gz,2,13.172296154079959
candidate_000067,67,9301067,0aa9e06ff6fb6e2a810f2e7a1ff455450706897a7df4988b4bf08691c60bf5c4,f0ef059c6d62896294b7266c98fb4bc04972280741cb80e785025e5819c56739,cbec9fdf522dcacfcb90c642be2c4ad849e93852963ba3c83fcc1494a871fc40,0,cache/models_000064_000067.pt.gz,cache/predictions_000064_000067.pt.gz,3,13.172296154079959
candidate_000068,68,9301068,21e259f52ce4c73a4c987e172931ad82724577d08b81848e142d693853b40d72,59e96e8cff1ccae8367722d354b8f20df58847aec06421e396830189cf92c98d,b16607585cfe11c5db831ab326f45a7b3f567f5fa2bcf56735f66ec15ed539ca,0,cache/models_000068_000071.pt.gz,cache/predictions_000068_000071.pt.gz,0,13.505518881021999
candidate_000069,69,9301069,8d50f91b29b3bae60e6a2b79a3a675b39b6e88c1a2d67501297738c60816c4b4,66e89cf4bcf2f23f3fa48b7f4de1bc9be9f17828bcd5fa1c0582fa6bef6c9ab6,383ea01f53a111139f96b515a8288cc3521c4067d80481a629dca78abd740ae9,0,cache/models_000068_000071.pt.gz,cache/predictions_000068_000071.pt.gz,1,13.505518881021999
candidate_000070,70,9301070,38b387cc178a11b727beeae5f05db543c8c457f2f85e6121c86d9d2b71b7273a,bbef9cf7b3b230bf113ef6c89b56d87d2bd8d50e0150786e0afe0c4a3d0c671f,0a74992876272129dcbc5ca014f82560ad09e3965f58dc7eb8c8c61bae5932ad,0,cache/models_000068_000071.pt.gz,cache/predictions_000068_000071.pt.gz,2,13.505518881021999
candidate_000071,71,9301071,4655b04663ee051cc295535d9a3d4411495d9f33aad2c1077fbc9946a0f1f699,26f2ed1c67ba9b763cbdff4465f037713dad411350e4dc1a193d42e733be2eaa,e67a4de7f01dc068a59d9c80080f7fb3f2c90d61ac053d4d420479d1c4a1e792,0,cache/models_000068_000071.pt.gz,cache/predictions_000068_000071.pt.gz,3,13.505518881021999
candidate_000072,72,9301072,e4638c849512ab3b3a9ad8b8ff0724f376fc76bf13f593b0b6e417ca629e5c3a,1ac1235772a067fd1f5e4c9577c90419d9c3b2c0add844ea6209ef69dfc4a91b,2240eb3af777642321e5c6b422a2cb47d0eabfa9d176d4f54e051ebdb76ebbb2,0,cache/models_000072_000075.pt.gz,cache/predictions_000072_000075.pt.gz,0,13.698244568076916
