level,control,step,temperature,soft_loss,hard_loss,soft_baseline_loss,hard_baseline_loss,truth_loss,soft_attainment,hard_attainment,soft_distance_to_baseline,soft_distance_to_truth,soft_distance_baseline_to_truth,soft_closer_to,soft_truth_direction_fraction,soft_orthogonal_response_fraction,hard_distance_to_baseline,hard_distance_to_truth,hard_distance_baseline_to_truth,hard_closer_to,hard_truth_direction_fraction,hard_orthogonal_response_fraction,raw_gradient_norm,gradient_norm_before_clip,actual_update_norm,cosine_negative_gradient_oracle_state_direction,directional_derivative_along_oracle,pre_projection_soft_loss,post_projection_soft_loss,pre_projection_hard_loss,post_projection_hard_loss,condition_projection_change_norm,projection_erasure_fraction,hard_label_flip_count,gradient_hidden_energy_fraction,gradient_fixed_drilled_energy_fraction,gradient_condition_energy_fraction,gradient_unconstrained_background_energy_fraction,gradient_outside_all_target_rois_energy_fraction,applied_update_hidden_energy_fraction,applied_update_fixed_drilled_energy_fraction,applied_update_condition_energy_fraction,applied_update_unconstrained_background_energy_fraction,applied_update_outside_all_target_rois_energy_fraction,hard_crossing_count,hard_crossing_rate,crossing_into_target,crossing_out_of_target,crossing_into_wrong_class,similarity_margin_mean,entropy_mean,target_probability_change_mean,margin_near_voxel_count,margin_near_target_probability_change_mean,margin_near_crossing_rate,margin_medium_voxel_count,margin_medium_target_probability_change_mean,margin_medium_crossing_rate,margin_high_voxel_count,margin_high_target_probability_change_mean,margin_high_crossing_rate,hard_flip_into_raw_label_-1,hard_flip_into_raw_label_0,hard_flip_into_raw_label_1,hard_flip_into_raw_label_2,hard_flip_into_raw_label_3,hard_flip_into_raw_label_4,hard_flip_into_raw_label_5,hard_flip_into_raw_label_6,hard_flip_into_raw_label_7,hard_flip_into_raw_label_8,hard_flip_into_raw_label_9,hard_flip_into_raw_label_10,hard_flip_into_raw_label_11,hard_flip_into_raw_label_12,hard_flip_into_raw_label_13,valid_interface_count,in_recording_window_interface_count,out_of_window_interface_count,cropped_interface_fraction,time_sample_boundary_distance_mean,reflectivity_rmse,arrival_twt_rmse_ms,deposited_spike_rmse,wavelet_amplitude_rmse
reflectivity_spikes,zero,1,0.5,0.0001826498337322846,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.03512648441250803,nan,0.14833751024330113,20.099542033829863,20.166742131967677,baseline,0.003353724013011988,0.006546500824406602,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,1.456915811104409e-06,1.456915811104409e-06,1.5090863704681396,0.0,0.0,0.0001826498337322846,0.0001826498337322846,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,1.0714287757873535,2.303640365600586,-2.100420169881545e-05,0,nan,nan,0,nan,nan,161920,-2.100420169881545e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.24188576638698578,0.03941892832517624,268.0004577636719,0.01755622774362564,0.021755754947662354
reflectivity_spikes,zero,2,0.5,0.00018080264271702617,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.06655674732508006,nan,0.28341455916498914,20.03922222856822,20.166742131967677,baseline,0.006402036715926584,0.012510656592365213,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,1.3388009847403737e-06,1.3388010984272114e-06,1.4699281454086304,-0.028173428028821945,1.9762305782933254e-06,0.00018080264271702617,0.00018080264271702617,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,1.0712575912475586,2.303647518157959,-1.9910117771360092e-05,0,nan,nan,0,nan,nan,161920,-1.9910117771360092e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.2416783720254898,0.03928264603018761,267.9667663574219,0.017503540962934494,0.021694839000701904
reflectivity_spikes,zero,3,0.5,0.00017915562784764916,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.09458097976115694,nan,0.40561455942737723,19.985286241853085,20.166742131967677,baseline,0.009159566305603929,0.017906335730298997,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,1.228176870426978e-06,1.2281769841138157e-06,1.4292337894439697,-0.05549344792962074,3.5752434541791445e-06,0.00017915562784764916,0.00017915562784764916,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,1.0710738897323608,2.303668737411499,-1.886500285763759e-05,0,nan,nan,0,nan,nan,161920,-1.886500285763759e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.24136923253536224,0.039160843938589096,267.9372253417969,0.017456429079174995,0.02164064720273018
reflectivity_spikes,zero,4,0.5,0.00017769243277143687,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.1194774877875881,nan,0.5154070563837534,19.937247795006332,20.166742131967677,baseline,0.011641678748832764,0.022751831329020436,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,1.124960931520036e-06,1.124960931520036e-06,1.3870079517364502,-0.08183588832616806,4.838549102714751e-06,0.00017769243277143687,0.00017769243277143687,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,1.070878505706787,2.3037028312683105,-1.786655957403127e-05,0,nan,nan,0,nan,nan,161920,-1.786655957403127e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.24110861122608185,0.03905237838625908,267.9117126464844,0.01741446927189827,0.02159257046878338
reflectivity_spikes,zero,5,0.5,0.00017639690486248583,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.14152111102555043,nan,0.6133893081905579,19.89461623683921,20.166742131967677,baseline,0.013865317313628488,0.027071738624326297,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,1.029015379572229e-06,1.0290154932590667e-06,1.3433667421340942,-0.10708829760551453,5.8063878896064125e-06,0.00017639690486248583,0.00017639690486248583,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,1.0706737041473389,2.30374813079834,-1.6911801139940508e-05,0,nan,nan,0,nan,nan,161920,-1.6911801139940508e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.24099700152873993,0.03895612806081772,267.88983154296875,0.017377231270074844,0.021550023928284645
reflectivity_spikes,zero,6,0.5,0.00017525370640214533,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.16097282331353086,nan,0.7002242055012338,19.856921658108824,20.166742131967677,baseline,0.015847730552114882,0.03089414304663941,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,9.401382499163446e-07,9.401382499163446e-07,1.2984994649887085,-0.13115231692790985,6.517209840239957e-06,0.00017525370640214533,0.00017525370640214533,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,1.0704609155654907,2.3038032054901123,-1.600310133653693e-05,0,nan,nan,0,nan,nan,161920,-1.600310133653693e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.24090291559696198,0.03887100890278816,267.8712463378906,0.017344307154417038,0.021512471139431
reflectivity_spikes,zero,7,0.5,0.00017424799443688244,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.17808517997909734,nan,0.7766499468023244,19.82370094649216,20.166742131967677,baseline,0.017607133749425626,0.03425081868959949,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,8.580723260820378e-07,8.580722692386189e-07,1.2526355981826782,-0.1539442390203476,7.007176009210525e-06,0.00017424799443688244,0.00017424799443688244,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0,0.0,0,0,0,1.0702412128448486,2.3038666248321533,-1.5137208720261697e-05,0,nan,nan,0,nan,nan,161920,-1.5137208720261697e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.24082496762275696,0.03879598528146744,267.8556213378906,0.017315290868282318,0.021479396149516106
reflectivity_spikes,zero,8,0.5,0.00017336579912807792,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.19309588015407855,nan,0.843454680690142,19.794515381236625,20.166742131967677,baseline,0.019161742190694383,0.037176311948119135,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,7.82517588504561e-07,7.82517588504561e-07,1.2060312032699585,-0.17539440095424652,7.309769898711238e-06,0.00017336579912807792,0.00017336579912807792,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,1.070016860961914,2.3039371967315674,-1.4315139196696691e-05,0,nan,nan,0,nan,nan,161920,-1.4315139196696691e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.24070589244365692,0.038730066269636154,267.8426208496094,0.017289796844124794,0.021450327709317207
reflectivity_spikes,zero,9,0.5,0.00017259425658266991,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.20622380512236677,nan,0.9014291666659843,19.76895445960012,20.166742131967677,baseline,0.020529389555919347,0.03970550159485841,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,7.131395705073373e-07,7.131395705073373e-07,1.1589499711990356,-0.19544550776481628,7.455496415786911e-06,0.00017259425658266991,0.00017259425658266991,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,1.0697890520095825,2.30401349067688,-1.3536349797504954e-05,0,nan,nan,0,nan,nan,161920,-1.3536349797504954e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.24059846997261047,0.038672324270009995,267.8319396972656,0.017267471179366112,0.021424835547804832
reflectivity_spikes,zero,10,0.5,0.00017192114319186658,7.556597847724333e-05,0.0001847142557380721,7.556597847724333e-05,0.00012594315921887755,0.21767694162431206,nan,0.9513940102960702,19.746627231429024,20.166742131967677,baseline,0.021727884084756344,0.041874938150211156,0.0,8.125908652582982,8.125908652582982,baseline,0.0,0.0,6.49588230317022e-07,6.49588230317022e-07,1.111653208732605,-0.21405024826526642,7.471820026694331e-06,0.00017192114319186658,0.00017192114319186658,7.556597847724333e-05,7.556597847724333e-05,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,1.0695589780807495,2.304094076156616,-1.2798063835361972e-05,0,nan,nan,0,nan,nan,161920,-1.2798063835361972e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225280,225280,0,0.0,0.2405138462781906,0.03862188383936882,267.8232421875,0.017247969284653664,0.02140251360833645
