case_id,arm,generation,proposal_index,branch_id,ranking_id,sensitivity_rank_one_based,sensitivity_rank_index_zero_based,sensitivity_score,parent_state_id,child_state_id,parent_hard_rmse,child_hard_rmse,delta_hard_rmse_vs_parent,delta_hard_rmse_vs_empty,empty_hard_rmse,center_x,center_y,center_z,shape,orientation_deg,full_size_x,full_size_y,full_size_z,realized_scale,probe_size_x,probe_size_y,probe_size_z,birth_changed_voxels_vs_parent,child_changed_from_base_voxels,hard_rmse_rank_among_96_one_based,next_beam_cutoff_hard_rmse,margin_child_minus_beam_cutoff,parent_was_valid_beam_state,satisfied_local_continuation_improvement_rule,entered_next_beam,continuation_executed,deterministic_continuation_reason,exact_v2_full_target_geometry_match_count,matched_v2_full_target_failed_vs_parent,condition_violations,truth_used
analytic_five_body,correct,9,18,branch_b85b315a942ff4dbef00,g009_57c4f1891e604a38_0033,2,1,7.099830691004172e-05,g008_p000026_g007_p000045_g006_p000087_g005_p000023_g004_p000008_g003_p000069_g002_p000031_g001_p000058_empty,g009_p000018_g008_p000026_g007_p000045_g006_p000087_g005_p000023_g004_p000008_g003_p000069_g002_p000031_g001_p000058_empty,0.008823307231068611,0.008819904178380966,-3.4030526876449585e-06,-6.591994315385818e-05,0.008885824121534824,10.0,42.0,22.0,ellipsoid,14.751962477579749,7.224123784226859,7.431374498140217,12.144424369688604,0.25,1.8060309460567148,1.8578436245350542,3.036106092422151,3,31,10,0.008810069411993027,9.834766387939453e-06,True,True,False,False,not_executed_child_pruned_by_global_beam_before_continuation,0,False,0,False
native_seed20260807,correct,4,78,branch_4e84312c3a7a485d0f0b,g004_6ce50613247c18bb_0016,2,1,5.454684287542477e-05,g003_p000002_g002_p000001_g001_p000086_empty,g004_p000078_g003_p000002_g002_p000001_g001_p000086_empty,0.014729632064700127,0.014729300513863564,-3.3155083656311035e-07,5.497504025697708e-05,0.014674325473606586,27.0,11.0,36.0,ellipsoid,83.47002388522469,15.558253037991003,7.098953736250964,12.655494388258084,0.25,3.8895632594977507,1.774738434062741,3.163873597064521,2,9,50,0.014674325473606586,5.497504025697708e-05,True,True,False,False,not_executed_child_pruned_by_global_beam_before_continuation,0,False,0,False
native_seed20260809,correct,6,54,branch_4ffd6c3f75fd251fb071,g006_99e3ae18392f8bfe_0023,2,1,6.812769424868748e-05,g005_p000024_g004_p000013_g003_p000004_g002_p000001_g001_p000081_empty,g006_p000054_g005_p000024_g004_p000013_g003_p000004_g002_p000001_g001_p000081_empty,0.016238441690802574,0.016225386410951614,-1.3055279850959778e-05,8.946284651756287e-06,0.016216440126299858,26.0,11.0,36.0,ellipsoid,58.99082037492388,6.50310263053595,8.829261456384556,9.682082038178844,0.25,1.6257756576339875,2.207315364096139,2.420520509544711,2,3,30,0.016216440126299858,8.946284651756287e-06,True,True,False,False,not_executed_child_pruned_by_global_beam_before_continuation,0,False,0,False
