sample_id,step,t,w_t,tau,scale_0_sigma,scale_0_loss,scale_0_target_std_mean,scale_1_sigma,scale_1_loss,scale_1_target_std_mean,scale_2_sigma,scale_2_loss,scale_2_target_std_mean,property_loss,property_mae_mean,confidence_fraction,soft_class_entropy_confident_mean,predicted_property_min,predicted_property_max,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_confidence,hard_change_outside_confidence,alpha,property_loss_mode,guidance_scaling_mode,guidance_reference_policy
0,0,0.015625,0.0,0.49975909124103446,0.0,873548283904.0,9.999999974752427e-07,1.5,439078.875,0.0014085600851103663,3.0,22194.86328125,0.006262081675231457,436774273024.0,0.9339654445648193,0.08468246459960938,2.5783591270446777,0.010934829711914062,0.3786771595478058,0.0,0.0,1773.5841064453125,0.0,1773.5841064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4033317565918,1.5318021774291992,1051.72021484375,0,0,904,0.003448486328125,95,809,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,1,0.046875,0.0,0.4978353019929562,0.0,873651699712.0,9.999999974752427e-07,1.5,439126.75,0.0014085600851103663,3.0,22197.35546875,0.006262081675231457,436825980928.0,0.9340159893035889,0.08468246459960938,2.5773751735687256,0.010884488932788372,0.3806283175945282,0.0,0.0,1772.2952880859375,0.0,1772.2952880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.361026763916016,1.6029452085494995,0.0,0,0,996,0.0037994384765625,101,895,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,2,0.078125,0.0,0.4940062506389088,0.0,873779757056.0,9.999999974752427e-07,1.5,439180.03125,0.0014085600851103663,3.0,22200.12109375,0.006262081675231457,436890009600.0,0.9340744614601135,0.08468246459960938,2.575392246246338,0.010756484232842922,0.3845687210559845,0.0,0.0,1772.0030517578125,0.0,1772.0030517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.351600646972656,1.6130620241165161,0.0,0,0,1100,0.0041961669921875,133,967,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,3,0.109375,0.0,0.4883088130366042,0.0,873929244672.0,9.999999974752427e-07,1.5,439236.65625,0.0014085600851103663,3.0,22203.0625,0.006262081675231457,436964753408.0,0.9341385960578918,0.08468246459960938,2.5723605155944824,0.010552969761192799,0.3905751705169678,0.0,0.0,1770.676513671875,0.0,1770.676513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.30962371826172,1.6300691366195679,0.0,0,0,1133,0.004322052001953125,128,1005,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,4,0.140625,0.0,0.48079785862468866,0.0,874093674496.0,9.999999974752427e-07,1.5,439292.3125,0.0014085600851103663,3.0,22205.912109375,0.006262081675231457,437046968320.0,0.9342045187950134,0.08468246459960938,2.5682051181793213,0.01027538999915123,0.3987639844417572,0.0,0.0,1770.586669921875,0.0,1770.586669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.306617736816406,1.6368591785430908,0.0,0,0,1412,0.0053863525390625,170,1242,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,5,0.171875,0.0,0.4715457220000544,0.0,874266427392.0,9.999999974752427e-07,1.5,439342.8125,0.0014085600851103663,3.0,22208.4609375,0.006262081675231457,437133344768.0,0.9342678189277649,0.08468246459960938,2.5628204345703125,0.009926145896315575,0.40929174423217773,0.0,0.0,1770.6107177734375,0.0,1770.6107177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.307491302490234,1.6327883005142212,0.0,0,0,1580,0.0060272216796875,203,1377,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,6,0.203125,0.0,0.460641506296129,0.0,874422140928.0,9.999999974752427e-07,1.5,439373.96875,0.0014085600851103663,3.0,22210.0859375,0.006262081675231457,437211201536.0,0.9343138933181763,0.08468246459960938,2.5560669898986816,0.009508619084954262,0.4223563075065613,0.0,0.0,1769.9136962890625,0.0,1769.9136962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28583908081055,1.6279182434082031,0.0,0,0,1690,0.00644683837890625,197,1493,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,7,0.234375,0.0,0.4481902250709918,0.0,874576084992.0,9.999999974752427e-07,1.5,439392.46875,0.0014085600851103663,3.0,22211.142578125,0.006262081675231457,437288173568.0,0.934349775314331,0.08468246459960938,2.5477652549743652,0.009027030318975449,0.43819504976272583,0.0,0.0,1771.181640625,0.0,1771.181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.326419830322266,1.595818281173706,0.0,0,0,1974,0.00753021240234375,226,1748,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,8,0.265625,0.06540312923014306,0.43431179096940364,0.0,874749296640.0,9.999999974752427e-07,1.5,439408.3125,0.0014085600851103663,3.0,22212.12890625,0.006262081675231457,437374779392.0,0.9343852996826172,0.08468246459960938,2.537684917449951,0.00841965340077877,0.4570808708667755,837390656.0,1.0,1774.704345703125,29.017803192138672,1774.933837890625,0.016350782307535765,0.01635078154504299,0.01635078154504299,0.0,1.0,1.0,0.01635078154504299,55.44442367553711,1.5711978673934937,0.0,0,0,2288,0.00872802734375,298,1990,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,9,0.296875,0.19509032201612825,0.4191398608984867,0.0,873310846976.0,9.999999974752427e-07,1.5,439243.9375,0.0014085600851103663,3.0,22208.693359375,0.006262081675231457,436655554560.0,0.9335021376609802,0.08468246459960938,2.525543451309204,0.00772620365023613,0.47931140661239624,922944384.0,0.9999998807907104,1774.921142578125,86.56747436523438,1776.986083984375,0.04877258050403206,0.048772573471069336,0.048772573471069336,0.0,1.0,0.9999998807907104,0.048772573471069336,55.50907516479492,1.5536561012268066,0.0,0,0,2644,0.0100860595703125,354,2290,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,10,0.328125,0.3214394653031616,0.4028205488386443,0.0,867945218048.0,9.999999974752427e-07,1.5,438640.8125,0.0014085600851103663,3.0,22194.4453125,0.006262081675231457,433972740096.0,0.9303569197654724,0.08468246459960938,2.5108180046081543,0.006963623687624931,0.5051895380020142,1057183936.0,1.0,1774.3251953125,142.5845489501953,1779.978515625,0.0803598663257904,0.08035986870527267,0.08035986870527267,0.0,1.0,1.0,0.08035987615585327,55.601356506347656,1.5983821153640747,0.0,0,0,3272,0.012481689453125,449,2823,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
