sample_id,global_voxel_accuracy,global_mean_iou,target_iou,target_precision,target_recall,target_volume,predicted_target_volume,target_volume_error,target_volume_error_fraction,target_absolute_volume_error,target_absolute_volume_error_fraction,target_centroid_distance,target_connected_components,largest_component_fraction,selected_target_volume,predicted_target_volume_inside_roi,selected_volume_error,selected_volume_error_fraction,selected_absolute_volume_error,selected_absolute_volume_error_fraction,selected_roi_iou,selected_roi_precision,selected_roi_recall,selected_centroid_distance,selected_roi_connected_components,selected_roi_largest_component_fraction,inside_roi_voxel_accuracy,outside_roi_voxel_accuracy,outside_roi_target_iou,outside_roi_target_precision,outside_roi_target_recall,condition_violation_count,paired_hard_change_count,paired_hard_change_fraction,paired_hard_change_inside_roi,paired_hard_change_outside_roi,paired_target_to_other_count,paired_other_to_target_count,truth_present_mean_iou,target_tiny_component_mass_le_5,target_tiny_component_mass_fraction_le_5,target_top4_component_mass_fraction,target_top8_component_mass_fraction,target_components_ge_5,target_components_ge_10,target_components_ge_20,target_components_ge_100,target_component_1_voxels,target_component_2_voxels,target_component_3_voxels,target_component_4_voxels,target_component_5_voxels,target_component_6_voxels,target_component_7_voxels,target_component_8_voxels,hard_property_loss,hard_property_mae,property_confidence_fraction,paired_hard_change_inside_property_confidence,paired_hard_change_outside_property_confidence,hard_observation_loss,hard_observation_mae,path
0,0.597696840763092,0.21190305054187775,0.2314867803593911,0.32228507688630387,0.4510481712756467,8968,12551,3583,0.39953166815343444,3583,0.39953166815343444,14.027534484863281,93,0.9145088040793562,8968,11069,2101,0.23427743086529884,2101,0.23427743086529884,0.25293896948474237,0.36543499864486406,0.4510481712756467,12.705105781555176,88,0.91833047249074,0.5795533876714688,0.6206307731096289,0.0,0.0,nan,0,6767,0.025814056396484375,6668,99,65,6333,0.29136669635772705,108,0.008604892040474862,0.9793641940881205,0.9862162377499801,18,10,6,4,11478,351,246,217,35,26,13,12,2.9515953063964844,0.2532099783420563,0.08468246459960938,4927,1840,121143771136.0,0.24228739738464355,experiments/stage15_binary_seismic_consensus/trace_boundary/flow_property_seed42_v4/guided/sample_0.pt
