sample_id,path,geo_misfit,geo_rank,voxel_accuracy,mean_iou,borehole_consistency
0,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_0.pt,0.9650665521621704,13,0.8209566473960876,0.3030301332473755,0.999752938747406
1,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_1.pt,0.6855743527412415,2,0.7936877012252808,0.2816754877567291,0.9996470808982849
2,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_2.pt,1.0598127841949463,14,0.7833806276321411,0.25625523924827576,0.9995941519737244
3,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_3.pt,0.784133791923523,5,0.7822801470756531,0.27838262915611267,0.9996117949485779
4,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_4.pt,0.8650040030479431,10,0.7821710705757141,0.25576427578926086,0.9994529485702515
5,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_5.pt,1.117186427116394,15,0.7972261309623718,0.2845545709133148,0.9995765089988708
6,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_6.pt,0.6886613368988037,3,0.8069023489952087,0.2710297107696533,0.9996823668479919
7,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_7.pt,0.7849269509315491,6,0.7867767810821533,0.2813282907009125,0.999505877494812
8,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_8.pt,0.9537206888198853,11,0.7885602116584778,0.2639157176017761,0.9996470808982849
9,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_9.pt,0.9644630551338196,12,0.7681737542152405,0.25277599692344666,0.9995941519737244
10,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_10.pt,0.7333366870880127,4,0.7835086584091187,0.2625351548194885,0.9994176626205444
11,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_11.pt,0.6785533428192139,1,0.7806912064552307,0.25216343998908997,0.9994529485702515
12,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_12.pt,0.8296793103218079,8,0.7521083950996399,0.24486367404460907,0.999717652797699
13,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_13.pt,1.8779091835021973,16,0.763221800327301,0.2555517554283142,0.999470591545105
14,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_14.pt,0.8531047105789185,9,0.7652187347412109,0.24522963166236877,0.9996117949485779
15,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/baseline_alpha0/sample_15.pt,0.8107954859733582,7,0.7974727749824524,0.28760191798210144,0.9996823668479919
