step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
45,0.2,0.0,0.0,0.02809167094528675,0.0,0.5979847365570824,1.0,-0.4020152634429176,1482.9583740234375,0.04028569161891937,0,160640,1280,2,1.5725473165512085,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
50,0.2,0.0,0.0,0.02700582891702652,0.0,0.6135240424922344,1.0,-0.38647595750776564,1503.00927734375,0.040263593196868896,0,160640,1280,2,1.5689492225646973,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
55,0.2,0.0,0.0,0.026349080726504326,0.0,0.6229226573821306,1.0,-0.3770773426178694,1515.14306640625,0.040249571204185486,0,160640,1280,2,1.5669101476669312,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
60,0.2,0.0,0.0,0.025949934497475624,0.0,0.6286347731451177,1.0,-0.37136522685488227,1522.52001953125,0.04024079814553261,0,160640,1280,2,1.5657240152359009,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
65,0.2,0.0,0.0,0.025706717744469643,0.0,0.6321154079291385,1.0,-0.36788459207086155,1527.0162353515625,0.04023536294698715,0,160640,1280,2,1.5650216341018677,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
70,0.2,0.0,0.0,0.02555832825601101,0.0,0.6342389853913353,1.0,-0.3657610146086647,1529.759765625,0.040232013911008835,0,160640,1280,2,1.5646010637283325,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
75,0.2,0.0,0.0,0.025467846542596817,0.0,0.6355338542485783,1.0,-0.36446614575142167,1531.432861328125,0.040229953825473785,0,160640,1280,2,1.5643471479415894,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
80,0.2,0.0,0.0,0.025412652641534805,0.0,0.6363237250511768,1.0,-0.36367627494882315,1532.453369140625,0.040228698402643204,0,160640,1280,2,1.564193606376648,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
85,0.2,3.552713678800501e-15,2.429803913628348e-09,0.025379078462719917,0.0,0.6368041995792829,1.0,-0.3631958004207171,1533.07421875,0.04022792726755142,0,160640,1280,2,1.5641003847122192,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
90,0.2,0.0,0.0,0.025358635932207108,0.0,0.6370967492572837,1.0,-0.36290325074271634,1533.4522705078125,0.040227457880973816,0,160640,1280,2,1.5640437602996826,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
95,0.2,0.0,0.0,0.025346217676997185,0.0,0.637274464856667,1.0,-0.36272553514333306,1533.681884765625,0.04022717475891113,0,160640,1280,2,1.564009428024292,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
100,0.2,3.552713678800501e-15,2.426515433029408e-09,0.025338685140013695,0.0,0.6373822617494082,1.0,-0.36261773825059185,1533.8212890625,0.040227003395557404,0,160640,1280,2,1.5639885663986206,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
105,0.1,0.0,0.0,0.003993561957031488,0.0,0.9428487943861169,1.0,-0.057151205613883094,1210.4163818359375,0.0006550519610755146,0,160640,1280,2,1.5639759302139282,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
110,0.1,0.0,0.0,0.00399178359657526,0.0,0.9428742442089025,1.0,-0.057125755791097466,1210.448974609375,0.0006549705867655575,0,160640,1280,2,1.563968300819397,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
