sample_id,step,t,w_t,tau,probability_loss,probability_base_loss,probability_bce,probability_dice_loss,probability_dice_score,probability_soft_calibration_mae,loss_positive_scale,loss_negative_scale,roi_hard_core_probability_mean,roi_background_probability_mean,roi_soft_halo_probability_mean,roi_soft_halo_target_mean,probability_spatial_gradient_loss,roi_spatial_gradient_error_mean,roi_predicted_gradient_mean,roi_target_gradient_mean,roi_target_probability_mean,roi_soft_margin_mean,roi_entropy_mean,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_roi,hard_change_outside_roi,target_hard_voxels_before,target_hard_voxels_after,selected_target_recovered_after,alpha,spatial_gradient_weight,probability_loss_mode,guidance_scaling_mode,case_id,arm,source_seed
0,10,0.328125,0.3214394653031616,0.4028205488386443,1.0700803995132446,1.0700803995132446,0.07008034735918045,1.0,8.075395907525262e-10,0.06655528396368027,1.0,1.0,0.0,0.06655528396368027,0.0,0.0,0.0,0.0,0.0,0.0,0.06655528396368027,-0.11030291765928268,2.5110342502593994,0.0,0.0,1770.5533447265625,0.0,1770.5533447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.306861877441406,1.5926648378372192,0.0,0,0,3130,0.01194000244140625,3130,0,12707,12725,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,11,0.359375,0.4422886902190013,0.3855110186860564,1.0702366828918457,1.0702366828918457,0.0702366903424263,1.0,7.82805320564961e-10,0.06658057868480682,1.0,1.0,0.0,0.06658057868480682,0.0,0.0,0.0,0.0,0.0,0.0,0.06658057868480682,-0.11683845520019531,2.493626594543457,0.0,0.0,1768.5823974609375,0.0,1768.5823974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24406814575195,1.6330517530441284,0.0,0,0,3592,0.013702392578125,3592,0,12725,12730,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,12,0.390625,0.5555702330196022,0.367377970678444,1.0704302787780762,1.0704302787780762,0.07043030112981796,1.0,7.544699309747216e-10,0.06661128252744675,1.0,1.0,0.0,0.06661128252744675,0.0,0.0,0.0,0.0,0.0,0.0,0.06661128252744675,-0.12456159293651581,2.472754955291748,0.0,0.0,1766.126708984375,0.0,1766.126708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.165687561035156,1.6865400075912476,0.0,0,0,4292,0.0163726806640625,4292,0,12730,12739,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,13,0.421875,0.6593458151000688,0.3485960359806528,1.0706675052642822,1.0706675052642822,0.07066754996776581,1.0,7.222539233353586e-10,0.06664425134658813,1.0,1.0,0.0,0.06664425134658813,0.0,0.0,0.0,0.0,0.0,0.0,0.06664425134658813,-0.13371600210666656,2.44767427444458,0.0,0.0,1764.8612060546875,0.0,1764.8612060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.123992919921875,1.7546497583389282,0.0,0,0,5026,0.01917266845703125,5026,0,12739,12802,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,14,0.453125,0.7518398074789773,0.32934609489107236,1.070976734161377,1.070976734161377,0.07097677886486053,1.0,6.85546841516782e-10,0.06669185310602188,1.0,1.0,0.0,0.06669185310602188,0.0,0.0,0.0,0.0,0.0,0.0,0.06669185310602188,-0.14460738003253937,2.417421579360962,0.0,0.0,1763.6861572265625,0.0,1763.6861572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.084171295166016,1.8489590883255005,0.0,0,0,5968,0.02276611328125,5968,0,12802,12778,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,15,0.484375,0.8314696123025452,0.3098135348654836,1.0713794231414795,1.0713794231414795,0.07137946784496307,1.0,6.440724065193137e-10,0.06675376743078232,1.0,1.0,0.0,0.06675376743078232,0.0,0.0,0.0,0.0,0.0,0.0,0.06675376743078232,-0.157648965716362,2.3807373046875,0.0,0.0,1763.6531982421875,0.0,1763.6531982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.07761764526367,2.0066723823547363,0.0,0,0,7211,0.027507781982421875,7211,0,12778,12871,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,16,0.515625,0.8968727415326884,0.2901864651345164,1.071925401687622,1.071925401687622,0.07192540913820267,1.0,5.972980443580411e-10,0.06684260070323944,1.0,1.0,0.0,0.06684260070323944,0.0,0.0,0.0,0.0,0.0,0.0,0.06684260070323944,-0.17339365184307098,2.3359334468841553,0.0,0.0,1763.4976806640625,0.0,1763.4976806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.06753921508789,2.1450021266937256,0.0,0,0,8441,0.032199859619140625,8441,0,12871,12897,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,17,0.546875,0.9469301294951056,0.2706539051089276,1.0726583003997803,1.0726583003997803,0.07265827059745789,1.0,5.453739126970447e-10,0.06694644689559937,1.0,1.0,0.0,0.06694644689559937,0.0,0.0,0.0,0.0,0.0,0.0,0.06694644689559937,-0.19265857338905334,2.2806975841522217,0.0,0.0,1762.291015625,0.0,1762.291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.022674560546875,2.3207294940948486,0.0,0,0,10274,0.03919219970703125,10274,0,12897,12962,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,18,0.578125,0.9807852804032304,0.2514039640193472,1.0737049579620361,1.0737049579620361,0.07370491325855255,1.0,4.880836290688251e-10,0.06708776950836182,1.0,1.0,0.0,0.06708776950836182,0.0,0.0,0.0,0.0,0.0,0.0,0.06708776950836182,-0.21654561161994934,2.2117769718170166,0.0,0.0,1763.0711669921875,0.0,1763.0711669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0374641418457,2.5385425090789795,0.0,0,0,11895,0.045375823974609375,11895,0,12962,13041,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,19,0.609375,0.9978589232386035,0.232622029321556,1.0752263069152832,1.0752263069152832,0.07522624731063843,1.0,4.264711084278616e-10,0.0672512948513031,1.0,1.0,0.0,0.0672512948513031,0.0,0.0,0.0,0.0,0.0,0.0,0.0672512948513031,-0.24664321541786194,2.1245694160461426,0.0,0.0,1762.563232421875,0.0,1762.563232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.011497497558594,2.748208522796631,0.0,0,0,14187,0.054119110107421875,14187,0,13041,13066,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,20,0.640625,0.9978589232386035,0.21448898131394362,1.07756507396698,1.07756507396698,0.07756507396697998,1.0,3.621004607268219e-10,0.06744659692049026,1.0,1.0,0.0,0.06744659692049026,0.0,0.0,0.0,0.0,0.0,0.0,0.06744659692049026,-0.2851303815841675,2.0125114917755127,0.0,0.0,1763.100341796875,0.0,1763.100341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01470184326172,3.008202075958252,0.0,0,0,16196,0.0617828369140625,16196,0,13066,13075,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,21,0.671875,0.9807852804032304,0.19717945116135566,1.08135187625885,1.08135187625885,0.08135183155536652,1.0,2.978813862242191e-10,0.06768596917390823,1.0,1.0,0.0,0.06768596917390823,0.0,0.0,0.0,0.0,0.0,0.0,0.06768596917390823,-0.33483657240867615,1.8666064739227295,0.0,0.0,1765.10693359375,0.0,1765.10693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.060428619384766,3.3060736656188965,0.0,0,0,18116,0.0691070556640625,18116,0,13075,13148,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,22,0.703125,0.9469301294951057,0.18086013910151333,1.0876541137695312,1.0876541137695312,0.08765415102243423,1.0,2.380519947831061e-10,0.06793304532766342,1.0,1.0,0.0,0.06793304532766342,0.0,0.0,0.0,0.0,0.0,0.0,0.06793304532766342,-0.39901459217071533,1.675611138343811,0.0,0.0,1766.05322265625,0.0,1766.05322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.06712341308594,3.668179750442505,0.0,0,0,18337,0.06995010375976562,18337,0,13148,13238,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,23,0.734375,0.8968727415326884,0.16568820903059628,1.0984156131744385,1.0984156131744385,0.09841559827327728,1.0,1.8635723519899727e-10,0.0682145282626152,1.0,1.0,0.0,0.0682145282626152,0.0,0.0,0.0,0.0,0.0,0.0,0.0682145282626152,-0.4798247516155243,1.428961992263794,0.0,0.0,1768.177001953125,0.0,1768.177001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.10774612426758,4.038614749908447,0.0,0,0,17109,0.06526565551757812,17109,0,13238,13456,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,24,0.765625,0.8314696123025455,0.1518097749290082,1.1167491674423218,1.1167491674423218,0.11674921214580536,1.0,1.4510936896527937e-10,0.06863140314817429,1.0,1.0,0.0,0.06863140314817429,0.0,0.0,0.0,0.0,0.0,0.0,0.06863140314817429,-0.5752469897270203,1.1245962381362915,0.0,0.0,1771.3587646484375,0.0,1771.3587646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.170623779296875,4.513745307922363,0.0,0,0,13456,0.05133056640625,13456,0,13456,13762,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,25,0.796875,0.7518398074789774,0.139358493703871,1.1469212770462036,1.1469212770462036,0.14692123234272003,1.0,1.1475313060893555e-10,0.0694156214594841,1.0,1.0,0.0,0.0694156214594841,0.0,0.0,0.0,0.0,0.0,0.0,0.0694156214594841,-0.6745566725730896,0.7840803861618042,0.0,0.0,1776.7734375,0.0,1776.7734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29753875732422,5.011519908905029,0.0,0,0,8670,0.03307342529296875,8670,0,13762,14099,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,26,0.828125,0.659345815100069,0.12845427799994558,1.193206787109375,1.193206787109375,0.19320672750473022,1.0,9.434441422540019e-11,0.07078982889652252,1.0,1.0,0.0,0.07078982889652252,0.0,0.0,0.0,0.0,0.0,0.0,0.07078982889652252,-0.7584409117698669,0.4628697633743286,0.0,0.0,1782.8614501953125,0.0,1782.8614501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.43135452270508,5.609053611755371,0.0,0,0,4669,0.017810821533203125,4669,0,14099,14310,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,27,0.859375,0.5555702330196022,0.11920214137531127,1.2567882537841797,1.2567882537841797,0.2567881941795349,1.0,8.215864100158399e-11,0.07248169183731079,1.0,1.0,0.0,0.07248169183731079,0.0,0.0,0.0,0.0,0.0,0.0,0.07248169183731079,-0.8111416101455688,0.22716645896434784,0.0,0.0,1789.3592529296875,0.0,1789.3592529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.560707092285156,6.306501388549805,0.0,0,0,2324,0.0088653564453125,2324,0,14310,14373,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,28,0.890625,0.4422886902190013,0.11169118696339586,1.3328471183776855,1.3328471183776855,0.33284714818000793,1.0,7.596696188771901e-11,0.07369332015514374,1.0,1.0,0.0,0.07369332015514374,0.0,0.0,0.0,0.0,0.0,0.0,0.07369332015514374,-0.8350355625152588,0.09907184541225433,0.0,0.0,1798.03466796875,0.0,1798.03466796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.74437713623047,7.051299095153809,0.0,0,0,1374,0.00524139404296875,1374,0,14373,14352,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,29,0.921875,0.32143946530316175,0.10599374936109118,1.4106234312057495,1.4106234312057495,0.4106234014034271,1.0,7.352073116972946e-11,0.0739360973238945,1.0,1.0,0.0,0.0739360973238945,0.0,0.0,0.0,0.0,0.0,0.0,0.0739360973238945,-0.8442790508270264,0.04525337740778923,0.0,0.0,1813.2078857421875,0.0,1813.2078857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.13050079345703,7.748146057128906,0.0,0,0,939,0.003582000732421875,939,0,14352,14199,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,30,0.953125,0.1950903220161286,0.10216469800704375,1.4763603210449219,1.4763603210449219,0.4763602614402771,1.0,7.308738336764264e-11,0.07331597059965134,1.0,1.0,0.0,0.07331597059965134,0.0,0.0,0.0,0.0,0.0,0.0,0.07331597059965134,-0.8490257263183594,0.024934330955147743,0.0,0.0,1851.4566650390625,0.0,1851.4566650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23804473876953,8.447298049926758,0.0,0,0,668,0.0025482177734375,668,0,14199,13948,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
0,31,0.984375,0.06540312923014312,0.10024090875896552,1.51688814163208,1.51688814163208,0.5168880820274353,1.0,7.366732918123731e-11,0.07210137695074081,1.0,1.0,0.0,0.07210137695074081,0.0,0.0,0.0,0.0,0.0,0.0,0.07210137695074081,-0.8530075550079346,0.016470832750201225,0.0,0.0,2011.80322265625,0.0,2011.80322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09821319580078,9.81346607208252,0.0,0,0,668,0.0025482177734375,668,0,13948,13580,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,42
1,0,0.015625,0.0,0.49975909124103446,1.0695226192474365,1.0695226192474365,0.06952262669801712,1.0,9.124196398424544e-10,0.06646076589822769,1.0,1.0,0.0,0.06646076589822769,0.0,0.0,0.0,0.0,0.0,0.0,0.06646076589822769,-0.08381562680006027,2.578240394592285,0.0,0.0,1771.310302734375,0.0,1771.310302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.33237075805664,1.5274556875228882,1051.4794921875,0,0,856,0.003265380859375,856,0,12689,12670,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,142
1,1,0.046875,0.0,0.4978353019929562,1.0694878101348877,1.0694878101348877,0.06948785483837128,1.0,9.11730857477977e-10,0.0664229542016983,1.0,1.0,0.0,0.0664229542016983,0.0,0.0,0.0,0.0,0.0,0.0,0.0664229542016983,-0.08426940441131592,2.577259063720703,0.0,0.0,1770.0218505859375,0.0,1770.0218505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.290077209472656,1.5987308025360107,0.0,0,0,934,0.00356292724609375,934,0,12670,12630,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,142
1,2,0.078125,0.0,0.4940062506389088,1.0694533586502075,1.0694533586502075,0.06945335119962692,1.0,9.095086350718873e-10,0.06637942045927048,1.0,1.0,0.0,0.06637942045927048,0.0,0.0,0.0,0.0,0.0,0.0,0.06637942045927048,-0.08514207601547241,2.5752792358398438,0.0,0.0,1769.8248291015625,0.0,1769.8248291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28362274169922,1.6087616682052612,0.0,0,0,1061,0.004047393798828125,1061,0,12630,12598,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,142
1,3,0.109375,0.0,0.4883088130366042,1.0694243907928467,1.0694243907928467,0.06942438334226608,1.0,9.055795002765876e-10,0.06633468717336655,1.0,1.0,0.0,0.06633468717336655,0.0,0.0,0.0,0.0,0.0,0.0,0.06633468717336655,-0.08644501119852066,2.572251796722412,0.0,0.0,1768.7786865234375,0.0,1768.7786865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25045394897461,1.624686598777771,0.0,0,0,1189,0.004535675048828125,1189,0,12598,12577,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,142
1,4,0.140625,0.0,0.48079785862468866,1.0694085359573364,1.0694085359573364,0.06940852105617523,1.0,8.996832168151059e-10,0.06629513204097748,1.0,1.0,0.0,0.06629513204097748,0.0,0.0,0.0,0.0,0.0,0.0,0.06629513204097748,-0.08819398283958435,2.5681021213531494,0.0,0.0,1768.9442138671875,0.0,1768.9442138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25546646118164,1.6302003860473633,0.0,0,0,1274,0.00485992431640625,1274,0,12577,12564,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,142
1,5,0.171875,0.0,0.4715457220000544,1.069406270980835,1.069406270980835,0.06940626353025436,1.0,8.917097060745505e-10,0.0662604421377182,1.0,1.0,0.0,0.0662604421377182,0.0,0.0,0.0,0.0,0.0,0.0,0.0662604421377182,-0.09042225033044815,2.562725782394409,0.0,0.0,1769.4254150390625,0.0,1769.4254150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.27062225341797,1.6263395547866821,0.0,0,0,1538,0.00586700439453125,1538,0,12564,12535,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,142
1,6,0.203125,0.0,0.460641506296129,1.0694236755371094,1.0694236755371094,0.0694236159324646,1.0,8.814023955139305e-10,0.06623503565788269,1.0,1.0,0.0,0.06623503565788269,0.0,0.0,0.0,0.0,0.0,0.0,0.06623503565788269,-0.09316771477460861,2.5559849739074707,0.0,0.0,1769.075439453125,0.0,1769.075439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25981903076172,1.6216037273406982,0.0,0,0,1692,0.0064544677734375,1692,0,12535,12529,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,142
1,7,0.234375,0.0,0.4481902250709918,1.0694528818130493,1.0694528818130493,0.0694529265165329,1.0,8.688043617866015e-10,0.06621053069829941,1.0,1.0,0.0,0.06621053069829941,0.0,0.0,0.0,0.0,0.0,0.0,0.06621053069829941,-0.0964961126446724,2.547701120376587,0.0,0.0,1770.47265625,0.0,1770.47265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.304420471191406,1.5899851322174072,0.0,0,0,1950,0.00743865966796875,1950,0,12529,12533,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,142
1,8,0.265625,0.06540312923014306,0.43431179096940364,1.069489598274231,1.069489598274231,0.06948960572481155,1.0,8.538536544477893e-10,0.06618087738752365,1.0,1.0,0.0,0.06618087738752365,0.0,0.0,0.0,0.0,0.0,0.0,0.06618087738752365,-0.10048632323741913,2.537646770477295,0.0,0.0,1774.08251953125,0.0,1774.08251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41796112060547,1.5658639669418335,0.0,0,0,2113,0.008060455322265625,2113,0,12533,12499,0,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,FLOW_ONLY,142
