mode,step,t,dt,base_velocity_norm,raw_physics_gradient_norm,applied_physics_velocity_norm,total_velocity_norm,cosine_base_velocity_applied_physics_velocity,pre_update_soft_loss,post_physics_soft_loss,post_total_soft_loss,post_projection_soft_loss,pre_update_hard_loss,post_physics_hard_loss,post_total_hard_loss,post_projection_hard_loss,soft_attainment,hard_attainment,distance_to_baseline,distance_to_truth,truth_direction_fraction,orthogonal_response_fraction,hard_label_flip_count,target_flip_in,target_flip_out,wrong_class_flips,condition_projection_change_norm,guidance_clipping_fraction,used_guidance_ratio,flip_into_raw_label_-1,flip_into_raw_label_0,flip_into_raw_label_1,flip_into_raw_label_2,flip_into_raw_label_3,flip_into_raw_label_4,flip_into_raw_label_5,flip_into_raw_label_6,flip_into_raw_label_7,flip_into_raw_label_8,flip_into_raw_label_9,flip_into_raw_label_10,flip_into_raw_label_11,flip_into_raw_label_12,flip_into_raw_label_13,control
BASE,1,0.015625,0.03125,1912.432373046875,0.0,0.0,1912.432373046875,nan,0.0008656728896312416,0.0008656728896312416,0.0008658341248519719,0.0008658341248519719,0.03677532076835632,0.03677532076835632,0.03680325299501419,0.03680325299501419,0.0,0.0,0.0,220.2717251195461,0.0,0.0,0,0,0,0,0.6759340167045593,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,2,0.046875,0.03125,1915.4686279296875,0.0,0.0,1915.4686279296875,nan,0.0008689173846505582,0.0008689173846505582,0.0008690560352988541,0.0008690560352988541,0.03680325299501419,0.03680325299501419,0.03680073469877243,0.03680073469877243,0.0,0.0,0.0,220.273810651741,0.0,0.0,0,0,0,0,0.6986828446388245,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,3,0.078125,0.03125,1914.92919921875,0.0,0.0,1914.92919921875,nan,0.0008753253496252,0.0008753253496252,0.0008753050351515412,0.0008753050351515412,0.03680073469877243,0.03680073469877243,0.036830853670835495,0.036830853670835495,0.0,0.0,0.0,220.3704868722817,0.0,0.0,0,0,0,0,0.6827148199081421,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,4,0.109375,0.03125,1914.4927978515625,0.0,0.0,1914.4927978515625,nan,0.0008849304285831749,0.0008849304285831749,0.0008848942816257477,0.0008848942816257477,0.036830853670835495,0.036830853670835495,0.036885302513837814,0.036885302513837814,0.0,0.0,0.0,220.51577887192715,0.0,0.0,0,0,0,0,0.6735636591911316,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,5,0.140625,0.03125,1914.7596435546875,0.0,0.0,1914.7596435546875,nan,0.0008981857681646943,0.0008981857681646943,0.0008980369311757386,0.0008980369311757386,0.036885302513837814,0.036885302513837814,0.036979880183935165,0.036979880183935165,0.0,0.0,0.0,220.79669130801565,0.0,0.0,0,0,0,0,0.661459743976593,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,6,0.171875,0.03125,1915.8304443359375,0.0,0.0,1915.8304443359375,nan,0.0009153363644145429,0.0009153363644145429,0.0009150761179625988,0.0009150761179625988,0.036979880183935165,0.036979880183935165,0.0370262935757637,0.0370262935757637,0.0,0.0,0.0,220.9272157573078,0.0,0.0,0,0,0,0,0.6603096127510071,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,7,0.203125,0.03125,1917.19140625,0.0,0.0,1917.19140625,nan,0.0009369250619783998,0.0009369250619783998,0.0009367538732476532,0.0009367538732476532,0.0370262935757637,0.0370262935757637,0.03711366280913353,0.03711366280913353,0.0,0.0,0.0,221.17562979200625,0.0,0.0,0,0,0,0,0.6652642488479614,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,8,0.234375,0.03125,1920.4857177734375,0.0,0.0,1920.4857177734375,nan,0.0009639622876420617,0.0009639622876420617,0.0009638096089474857,0.0009638096089474857,0.03711366280913353,0.03711366280913353,0.03712453320622444,0.03712453320622444,0.0,0.0,0.0,221.22601133793117,0.0,0.0,0,0,0,0,0.6692683100700378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,9,0.265625,0.03125,1924.5693359375,0.0,0.0,1924.5693359375,nan,0.0009971410036087036,0.0009971410036087036,0.0009969605598598719,0.0009969605598598719,0.03712453320622444,0.03712453320622444,0.03719162940979004,0.03719162940979004,0.0,0.0,0.0,221.4073187429846,0.0,0.0,0,0,0,0,0.6789328455924988,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,10,0.296875,0.03125,1924.84130859375,0.0,0.0,1924.84130859375,nan,0.0010377317667007446,0.0010377317667007446,0.0010368055664002895,0.0010368055664002895,0.03719162940979004,0.03719162940979004,0.037191327661275864,0.037191327661275864,0.0,0.0,0.0,221.40406605559878,0.0,0.0,0,0,0,0,0.6688628792762756,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,11,0.328125,0.03125,1923.888427734375,0.0,0.0,1923.888427734375,nan,0.0010864875512197614,0.0010864875512197614,0.0010857271263375878,0.0010857271263375878,0.037191327661275864,0.037191327661275864,0.03719586133956909,0.03719586133956909,0.0,0.0,0.0,221.42562949442043,0.0,0.0,0,0,0,0,0.700242280960083,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,12,0.359375,0.03125,1921.9879150390625,0.0,0.0,1921.9879150390625,nan,0.00114644062705338,0.00114644062705338,0.0011452935868874192,0.0011452935868874192,0.03719586133956909,0.03719586133956909,0.03719198331236839,0.03719198331236839,0.0,0.0,0.0,221.42143719614447,0.0,0.0,0,0,0,0,0.7191665768623352,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,13,0.390625,0.03125,1919.5675048828125,0.0,0.0,1919.5675048828125,nan,0.0012194780865684152,0.0012194780865684152,0.0012194252340123057,0.0012194252340123057,0.03719198331236839,0.03719198331236839,0.037170618772506714,0.037170618772506714,0.0,0.0,0.0,221.36354459884873,0.0,0.0,0,0,0,0,0.7424878478050232,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,14,0.421875,0.03125,1917.9625244140625,0.0,0.0,1917.9625244140625,nan,0.0013099979842081666,0.0013099979842081666,0.0013078078627586365,0.0013078078627586365,0.037170618772506714,0.037170618772506714,0.03705395385622978,0.03705395385622978,0.0,0.0,0.0,221.0156571793873,0.0,0.0,0,0,0,0,0.7660688757896423,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,15,0.453125,0.03125,1916.782470703125,0.0,0.0,1916.782470703125,nan,0.0014205302577465773,0.0014205302577465773,0.0014206384075805545,0.0014206384075805545,0.03705395385622978,0.03705395385622978,0.03693626448512077,0.03693626448512077,0.0,0.0,0.0,220.65293905063194,0.0,0.0,0,0,0,0,0.8020197749137878,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,16,0.484375,0.03125,1916.7952880859375,0.0,0.0,1916.7952880859375,nan,0.001560767530463636,0.001560767530463636,0.0015619343612343073,0.0015619343612343073,0.03693626448512077,0.03693626448512077,0.03653430938720703,0.03653430938720703,0.0,0.0,0.0,219.4623781314477,0.0,0.0,0,0,0,0,0.8708246946334839,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,17,0.515625,0.03125,1916.2872314453125,0.0,0.0,1916.2872314453125,nan,0.001736807287670672,0.001736807287670672,0.001740985899232328,0.001740985899232328,0.03653430938720703,0.03653430938720703,0.036032404750585556,0.036032404750585556,0.0,0.0,0.0,217.9521100116605,0.0,0.0,0,0,0,0,0.9310603141784668,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,18,0.546875,0.03125,1915.372802734375,0.0,0.0,1915.372802734375,nan,0.001962536247447133,0.001962536247447133,0.0019696985837072134,0.0019696985837072134,0.036032404750585556,0.036032404750585556,0.0352172777056694,0.0352172777056694,0.0,0.0,0.0,215.52406000471208,0.0,0.0,0,0,0,0,1.009105920791626,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,19,0.578125,0.03125,1915.7711181640625,0.0,0.0,1915.7711181640625,nan,0.00225076824426651,0.00225076824426651,0.0022634726483374834,0.0022634726483374834,0.0352172777056694,0.0352172777056694,0.033795520663261414,0.033795520663261414,0.0,0.0,0.0,211.14604527510986,0.0,0.0,0,0,0,0,1.1187713146209717,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,20,0.609375,0.03125,1915.7440185546875,0.0,0.0,1915.7440185546875,nan,0.0026158385444432497,0.0026158385444432497,0.002632824005559087,0.002632824005559087,0.033795520663261414,0.033795520663261414,0.03155449777841568,0.03155449777841568,0.0,0.0,0.0,204.0434106793846,0.0,0.0,0,0,0,0,1.2230678796768188,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,21,0.640625,0.03125,1915.3797607421875,0.0,0.0,1915.3797607421875,nan,0.0030747249256819487,0.0030747249256819487,0.0030789251904934645,0.0030789251904934645,0.03155449777841568,0.03155449777841568,0.028397513553500175,0.028397513553500175,0.0,0.0,0.0,193.6803163336396,0.0,0.0,0,0,0,0,1.3619564771652222,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,22,0.671875,0.03125,1915.4666748046875,0.0,0.0,1915.4666748046875,nan,0.0036105276085436344,0.0036105276085436344,0.003553973976522684,0.003553973976522684,0.028397513553500175,0.028397513553500175,0.023847300559282303,0.023847300559282303,0.0,0.0,0.0,177.56807225555752,0.0,0.0,0,0,0,0,1.524803638458252,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,23,0.703125,0.03125,1915.9775390625,0.0,0.0,1915.9775390625,nan,0.0041376701556146145,0.0041376701556146145,0.003895425470545888,0.003895425470545888,0.023847300559282303,0.023847300559282303,0.018164847046136856,0.018164847046136856,0.0,0.0,0.0,155.1991062795308,0.0,0.0,0,0,0,0,1.7543067932128906,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,24,0.734375,0.03125,1914.4124755859375,0.0,0.0,1914.4124755859375,nan,0.004439768847078085,0.004439768847078085,0.0038283236790448427,0.0038283236790448427,0.018164847046136856,0.018164847046136856,0.011857776902616024,0.011857776902616024,0.0,0.0,0.0,125.75383627475618,0.0,0.0,0,0,0,0,1.983337640762329,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,25,0.765625,0.03125,1913.225830078125,0.0,0.0,1913.225830078125,nan,0.004194158595055342,0.004194158595055342,0.003138137748464942,0.003138137748464942,0.011857776902616024,0.011857776902616024,0.006611047778278589,0.006611047778278589,0.0,0.0,0.0,94.50240563394775,0.0,0.0,0,0,0,0,2.2997522354125977,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,26,0.796875,0.03125,1914.6624755859375,0.0,0.0,1914.6624755859375,nan,0.003277503652498126,0.003277503652498126,0.002156629925593734,0.002156629925593734,0.006611047778278589,0.006611047778278589,0.003566838102415204,0.003566838102415204,0.0,0.0,0.0,70.07550112605213,0.0,0.0,0,0,0,0,2.633984088897705,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,27,0.828125,0.03125,1916.81396484375,0.0,0.0,1916.81396484375,nan,0.002180075040087104,0.002180075040087104,0.0015564815839752555,0.0015564815839752555,0.003566838102415204,0.003566838102415204,0.002404112135991454,0.002404112135991454,0.0,0.0,0.0,58.18469688160613,0.0,0.0,0,0,0,0,3.040273904800415,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,28,0.859375,0.03125,1918.6727294921875,0.0,0.0,1918.6727294921875,nan,0.0015862379223108292,0.0015862379223108292,0.0013752091908827424,0.0013752091908827424,0.002404112135991454,0.002404112135991454,0.002066110959276557,0.002066110959276557,0.0,0.0,0.0,54.232726344481165,0.0,0.0,0,0,0,0,3.5642523765563965,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,29,0.890625,0.03125,1922.521728515625,0.0,0.0,1922.521728515625,nan,0.0014118811814114451,0.0014118811814114451,0.0014683008193969727,0.0014683008193969727,0.002066110959276557,0.002066110959276557,0.0019126132829114795,0.0019126132829114795,0.0,0.0,0.0,52.38600402059009,0.0,0.0,0,0,0,0,4.205898761749268,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
BASE,30,0.921875,0.03125,1933.2684326171875,0.0,0.0,1933.2684326171875,nan,0.001520549412816763,0.001520549412816763,0.0015480529982596636,0.0015480529982596636,0.0019126132829114795,0.0019126132829114795,0.0018331113969907165,0.0018331113969907165,0.0,0.0,0.0,51.37858931797726,0.0,0.0,0,0,0,0,4.932249546051025,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero
