mode,step,t,dt,base_velocity_norm,raw_physics_gradient_norm,applied_physics_velocity_norm,total_velocity_norm,cosine_base_velocity_applied_physics_velocity,pre_update_soft_loss,post_physics_soft_loss,post_total_soft_loss,post_projection_soft_loss,pre_update_hard_loss,post_physics_hard_loss,post_total_hard_loss,post_projection_hard_loss,soft_attainment,hard_attainment,distance_to_baseline,distance_to_truth,truth_direction_fraction,orthogonal_response_fraction,hard_label_flip_count,target_flip_in,target_flip_out,wrong_class_flips,condition_projection_change_norm,guidance_clipping_fraction,used_guidance_ratio,flip_into_raw_label_-1,flip_into_raw_label_0,flip_into_raw_label_1,flip_into_raw_label_2,flip_into_raw_label_3,flip_into_raw_label_4,flip_into_raw_label_5,flip_into_raw_label_6,flip_into_raw_label_7,flip_into_raw_label_8,flip_into_raw_label_9,flip_into_raw_label_10,flip_into_raw_label_11,flip_into_raw_label_12,flip_into_raw_label_13,control
MATCHED_NORM_PHYSICS_ONLY,1,0.015625,0.03125,1912.432373046875,0.0,0.0,0.0,nan,0.0010782680474221706,0.0010782680474221706,0.0010782680474221706,0.0010782680474221706,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.00026174684773144275,0.0008997847500724829,102.38676370025779,220.17260511825262,0.10847883214698822,0.4519847679038597,984,45,70,939,0.0,0.0,0.0,54,1,68,68,69,66,61,57,92,79,45,69,71,99,85,correct
MATCHED_NORM_PHYSICS_ONLY,2,0.046875,0.03125,1915.4686279296875,0.0,0.0,0.0,nan,0.001081337803043425,0.001081337803043425,0.001081337803043425,0.001081337803043425,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.000546391700441342,0.0009185863591938338,143.95258391542785,220.17260511825262,0.21400129759799016,0.6174846915356211,2085,97,145,1988,0.0,0.0,0.0,128,2,162,142,148,140,146,129,157,167,97,133,164,188,182,correct
MATCHED_NORM_PHYSICS_ONLY,3,0.078125,0.03125,1914.92919921875,0.0,0.0,0.0,nan,0.0010875607840716839,0.0010875607840716839,0.0010875607840716839,0.0010875607840716839,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.0007123957720059696,0.0017950411498076613,173.34113307761191,220.17260511825262,0.3102591464448569,0.7228156477055975,3226,170,215,3056,0.0,0.0,0.0,184,5,255,228,229,215,229,213,247,260,170,201,246,278,266,correct
MATCHED_NORM_PHYSICS_ONLY,4,0.109375,0.03125,1914.4927978515625,0.0,0.0,0.0,nan,0.0010971043957397342,0.0010971043957397342,0.0010971043957397342,0.0010971043957397342,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.000924860001490547,0.003109997015720286,197.0276338365494,220.17260511825262,0.40071312130368064,0.7985895031236772,4520,241,303,4279,0.0,0.0,0.0,247,6,359,334,321,299,321,308,339,369,241,281,351,372,372,correct
MATCHED_NORM_PHYSICS_ONLY,5,0.140625,0.03125,1914.7596435546875,0.0,0.0,0.0,nan,0.001110243028961122,0.001110243028961122,0.001110243028961122,0.001110243028961122,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.0011084579436413603,0.005645095541554381,218.28371694187348,220.17260511825262,0.49150589809917045,0.8577812647855896,5973,333,398,5640,0.0,0.0,0.0,331,10,454,444,434,408,433,408,460,477,333,374,458,475,474,correct
MATCHED_NORM_PHYSICS_ONLY,6,0.171875,0.03125,1915.8304443359375,0.0,0.0,0.0,nan,0.0011273626005277038,0.0011273626005277038,0.0011273626005277038,0.0011273626005277038,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.0012486491960976387,0.006819693779042722,233.94972937073322,220.17260511825262,0.5640918787692027,0.896194438247635,7618,434,523,7184,0.0,0.0,0.0,443,14,590,574,546,527,542,530,565,613,434,491,571,595,583,correct
MATCHED_NORM_PHYSICS_ONLY,7,0.203125,0.03125,1917.19140625,0.0,0.0,0.0,nan,0.00114896846935153,0.00114896846935153,0.00114896846935153,0.00114896846935153,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.001538831182298029,0.00904942056438951,248.93439836598068,220.17260511825262,0.6379060552976434,0.9272748258805572,9508,552,688,8956,0.0,0.0,0.0,565,20,723,705,697,648,677,678,716,733,552,643,697,731,723,correct
MATCHED_NORM_PHYSICS_ONLY,8,0.234375,0.03125,1920.4857177734375,0.0,0.0,0.0,nan,0.001175645156763494,0.001175645156763494,0.001175645156763494,0.001175645156763494,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.03698423504829407,0.002043304577982551,0.009500647803185958,260.00684828853,220.17260511825262,0.6954149424754567,0.9474847057403801,11654,665,844,10989,0.0,0.0,0.0,697,25,925,867,867,795,814,831,872,901,665,769,853,895,878,correct
MATCHED_NORM_PHYSICS_ONLY,9,0.265625,0.03125,1924.5693359375,4.511897714110091e-06,125.594482421875,125.594482421875,-0.001232526614330709,0.0012082679895684123,0.0011910671601071954,0.0011910671601071954,0.0011910671601071954,0.03698423504829407,0.036925967782735825,0.036925967782735825,0.036925967782735825,0.01673811225085545,0.012680258453995365,270.24301972610647,219.9990972233749,0.7512350425239217,0.9619957424577492,14411,789,1129,13622,0.0,0.0,0.06540312618017197,856,26,1147,1076,1090,1019,993,1015,1084,1135,789,929,1062,1100,1090,correct
MATCHED_NORM_PHYSICS_ONLY,10,0.296875,0.03125,1924.84130859375,4.705587798525812e-06,390.8078918457031,390.8078918457031,0.0005202850443311036,0.0012296093627810478,0.0011768316617235541,0.0011768316617235541,0.0011768316617235541,0.036925967782735825,0.03668316826224327,0.03668316826224327,0.03668316826224327,0.05956079810708472,0.019143268414453792,280.14882153755065,219.2746221878466,0.8100994576908642,0.9720053872354754,18455,944,1693,17511,0.0,0.0,0.2034652978181839,1122,34,1447,1388,1390,1345,1306,1303,1359,1443,944,1151,1401,1437,1385,correct
