level_id,sample_id,pair_gate_pass,improved_truth_present_classes,major_component_min_recall,major_component_mean_recall,target_volume_fraction,final_churn_fraction,global_voxel_accuracy,global_mean_iou,target_iou,target_precision,target_recall,target_volume,predicted_target_volume,target_volume_error,target_volume_error_fraction,target_absolute_volume_error,target_absolute_volume_error_fraction,target_centroid_distance,target_connected_components,largest_component_fraction,selected_target_volume,predicted_target_volume_inside_roi,selected_volume_error,selected_volume_error_fraction,selected_absolute_volume_error,selected_absolute_volume_error_fraction,selected_roi_iou,selected_roi_precision,selected_roi_recall,selected_centroid_distance,selected_roi_connected_components,selected_roi_largest_component_fraction,inside_roi_voxel_accuracy,outside_roi_voxel_accuracy,outside_roi_target_iou,outside_roi_target_precision,outside_roi_target_recall,condition_violation_count,paired_hard_change_count,paired_hard_change_fraction,paired_hard_change_inside_roi,paired_hard_change_outside_roi,paired_target_to_other_count,paired_other_to_target_count,truth_present_mean_iou,target_tiny_component_mass_le_5,target_tiny_component_mass_fraction_le_5,target_top4_component_mass_fraction,target_top8_component_mass_fraction,target_components_ge_5,target_components_ge_10,target_components_ge_20,target_components_ge_100,target_component_1_voxels,target_component_2_voxels,target_component_3_voxels,target_component_4_voxels,target_component_5_voxels,target_component_6_voxels,target_component_7_voxels,target_component_8_voxels,hard_property_loss,hard_property_mae,property_confidence_fraction,paired_hard_change_inside_property_confidence,paired_hard_change_outside_property_confidence,path,delta_global_voxel_accuracy,delta_global_mean_iou,delta_truth_present_mean_iou,delta_hard_property_loss,delta_hard_property_mae,delta_target_iou,delta_target_precision,delta_target_recall,delta_target_absolute_volume_error_fraction,delta_target_centroid_distance,delta_target_connected_components,delta_largest_component_fraction,delta_target_components_ge_20,delta_target_components_ge_100,delta_target_tiny_component_mass_fraction_le_5,delta_target_top4_component_mass_fraction,delta_inside_roi_voxel_accuracy,delta_outside_roi_voxel_accuracy,gate_primary_directions,gate_majority_classes,gate_target_thresholds,gate_major_component_recovery,gate_size_stratified_topology,gate_endpoint_churn
paired_c025,0,True,6,0.2583732057416268,0.40228401558419,0.48829170383586085,0.0107574462890625,0.6279314756393433,0.18500646948814392,0.3948165952555126,0.8627540534368577,0.4212756467439786,8968,4379,-4589,-0.5117082961641392,4589,0.5117082961641392,4.590300559997559,232,0.20324274948618407,8968,4307,-4661,-0.5197368421052632,4661,0.5197368421052632,0.39780983468463726,0.87717668911075,0.4212756467439786,4.321449279785156,215,0.20664035291386115,0.6220477438189616,0.6353686767975429,0.0,0.0,nan,0,12898,0.04920196533203125,9826,3072,5315,3411,0.32376134395599365,295,0.06736697876227449,0.6174925782142041,0.798812514272665,49,28,16,8,890,841,513,460,292,231,162,109,0.5948084592819214,0.01313421968370676,0.7363777160644531,12898,0,project/geodata-3d-conditional/experiments/stage2_property/runs/cond_generation_0/phase2b_codebook_ambiguity_v1/paired_c025/seed42_n4_s32_a025_c025/alpha025/sample_0.pt,0.04056590795516968,-0.007902204990386963,0.05851191282272339,-0.8337780237197876,-0.0038032857701182365,0.36622011585981556,0.7952703672996622,0.3739964317573595,0.21231043710972347,-19.41226100921631,195.0,-0.5210927590288565,9.0,4.0,0.061955551100329555,-0.35226709073375073,0.061008005657452125,0.01472644342066054,True,True,True,True,True,True
paired_c025,1,True,6,0.34290271132376393,0.41011324805461247,0.44792595896520965,0.011089324951171875,0.6457746028900146,0.19093498587608337,0.39324034334763946,0.9123724172267862,0.4086752899197145,8968,4017,-4951,-0.5520740410347904,4951,0.5520740410347904,3.8405070304870605,208,0.2656211102813045,8968,3984,-4984,-0.5557537912578056,4984,0.5557537912578056,0.3946376655540002,0.919929718875502,0.4086752899197145,3.706127166748047,193,0.26782128514056225,0.6303979256008776,0.6652112127254808,0.0,0.0,nan,0,10349,0.039478302001953125,7921,2428,2790,3440,0.3341361880302429,312,0.07766990291262135,0.7084889220811551,0.8269853124222056,40,19,13,8,1067,934,525,320,142,118,112,104,0.5862954258918762,0.013227488845586777,0.7363777160644531,10349,0,project/geodata-3d-conditional/experiments/stage2_property/runs/cond_generation_0/phase2b_codebook_ambiguity_v1/paired_c025/seed42_n4_s32_a025_c025/alpha025/sample_1.pt,0.033615946769714355,0.007027849555015564,0.0582754909992218,-0.6017722487449646,-0.0028830356895923615,0.3687386822180714,0.8247573296116986,0.37578055307760927,-0.07247992863514718,-20.575207233428955,169.0,-0.46470262004242585,7.0,4.0,0.06786889311161155,-0.22468601109377806,0.04982003136984681,0.013133466272433503,True,True,True,True,True,True
paired_c025,2,False,6,0.19936204146730463,0.4065555794980046,0.4869536128456735,0.0105743408203125,0.6366885304450989,0.1900647133588791,0.4047192668281892,0.8797801694527135,0.4284121320249777,8968,4367,-4601,-0.5130463871543265,4601,0.5130463871543265,4.8428449630737305,243,0.25852988321502174,8968,4213,-4755,-0.5302185548617306,4755,0.5302185548617306,0.41139308277117465,0.9119392356990268,0.4284121320249777,4.276222229003906,186,0.26798006171374317,0.6306608520630661,0.6443076852552202,0.0,0.0,nan,0,12925,0.049304962158203125,8998,3927,4551,3680,0.3326132595539093,379,0.08678726814746966,0.7934508816120907,0.865811770093886,40,18,8,5,1129,1125,904,307,176,84,29,27,0.5615664720535278,0.012885112315416336,0.7363777160644531,12925,0,project/geodata-3d-conditional/experiments/stage2_property/runs/cond_generation_0/phase2b_codebook_ambiguity_v1/paired_c025/seed42_n4_s32_a025_c025/alpha025/sample_2.pt,0.04157829284667969,0.023549839854240417,0.06202659010887146,-0.8202338218688965,-0.0033867154270410538,0.38651399159883143,0.8312883786928815,0.4000892060660125,0.09712310437109722,-18.48191738128662,200.0,-0.5717488491255662,-1.0,1.0,0.07705072748309394,-0.14354797291253707,0.06092640778987646,0.01712163927662802,True,True,True,False,True,True
paired_c025,3,True,6,0.28548644338118023,0.45069755582883453,0.5382471008028545,0.010669708251953125,0.6237807273864746,0.1883188933134079,0.4233388361535287,0.850010358400663,0.4575156110615522,8968,4827,-4141,-0.4617528991971454,4141,0.4617528991971454,4.058012962341309,233,0.33499067743940336,8968,4767,-4201,-0.4684433541480821,4201,0.4684433541480821,0.42597591362126247,0.8607090413257814,0.4575156110615522,4.2265801429748535,210,0.3392070484581498,0.592590913624124,0.6632056659561301,0.0,0.0,nan,0,15461,0.058979034423828125,12147,3314,6688,3552,0.3295581340789795,366,0.07582349285270354,0.8384089496581728,0.8827429044955459,36,17,11,4,1617,1195,1130,105,91,69,29,25,0.5691521167755127,0.013529189862310886,0.7363777160644531,15461,0,project/geodata-3d-conditional/experiments/stage2_property/runs/cond_generation_0/phase2b_codebook_ambiguity_v1/paired_c025/seed42_n4_s32_a025_c025/alpha025/sample_3.pt,0.04862445592880249,0.023974955081939697,0.06249922513961792,-0.9151291847229004,-0.004431799985468388,0.38392573528791385,0.7693874775768529,0.3859277430865299,0.3496877787689563,-6.26701545715332,167.0,-0.4335638874230856,0.0,2.0,0.0676607401213209,-0.11801450883736908,0.07399113303172344,0.016560086181209743,True,True,True,True,True,True
paired_c010,0,False,6,0.09728867623604466,0.23604215783672758,0.338871543264942,0.011257171630859375,0.6198527216911316,0.1728595793247223,0.23681499793984342,0.7564988483053636,0.2563559322033898,8968,3039,-5929,-0.6611284567350579,5929,0.6611284567350579,8.907444953918457,314,0.13886146758802237,8968,2888,-6080,-0.6779661016949152,6080,0.6779661016949152,0.24055666003976142,0.7960526315789473,0.2563559322033898,8.2153902053833,295,0.1461218836565097,0.608049176314859,0.6347727429003645,0.0,0.0,nan,0,11270,0.04299163818359375,8293,2977,5186,1942,0.3025042712688446,448,0.14741691345837446,0.44356696281671604,0.6340901612372492,64,36,16,8,422,396,265,265,185,143,137,114,0.7040754556655884,0.013319790363311768,0.7363777160644531,11270,0,project/geodata-3d-conditional/experiments/stage2_property/runs/cond_generation_0/phase2b_codebook_ambiguity_v1/paired_c010/seed42_n4_s32_a025_c025/alpha025/sample_0.pt,0.03248715400695801,-0.020049095153808594,0.03725484013557434,-0.6702275276184082,-0.003058120608329773,0.20821851854414639,0.689015162168168,0.20907671721677074,0.36173059768064225,-15.09511661529541,277.0,-0.5854740409270183,9.0,4.0,0.14200548579642952,-0.5261927061312388,0.04700943815334957,0.014130509523482049,True,True,False,False,False,True
paired_c010,1,False,6,0.18022328548644337,0.2410372053968296,0.2836752899197145,0.011913299560546875,0.6371440887451172,0.1779320389032364,0.22572402044293016,0.8333333333333334,0.23639607493309545,8968,2544,-6424,-0.7163247100802854,6424,0.7163247100802854,6.854864597320557,287,0.13089622641509435,8968,2468,-6500,-0.724799286351472,6500,0.724799286351472,0.22756547874624303,0.8589951377633711,0.23639607493309545,6.2819695472717285,262,0.13492706645056726,0.6154473829750583,0.6645694377592886,0.0,0.0,nan,0,8725,0.033283233642578125,6340,2385,2746,1923,0.3113810420036316,379,0.14897798742138366,0.3848270440251572,0.5617138364779874,63,31,17,7,333,290,223,133,125,123,104,98,0.6930030584335327,0.013420245610177517,0.7363777160644531,8725,0,project/geodata-3d-conditional/experiments/stage2_property/runs/cond_generation_0/phase2b_codebook_ambiguity_v1/paired_c010/seed42_n4_s32_a025_c025/alpha025/sample_1.pt,0.024985432624816895,-0.005975097417831421,0.035520344972610474,-0.44142889976501465,-0.0022339532151818275,0.20122235931336205,0.7457182457182457,0.2035013380909902,0.09177074041034783,-17.56084966659546,248.0,-0.599427503908636,11.0,3.0,0.13917697762037384,-0.548347889149776,0.03486948874402751,0.012491691306241282,True,True,False,False,False,True
paired_c010,2,False,6,0.07814992025518341,0.23221558353793934,0.3264942016057092,0.011608123779296875,0.627551794052124,0.1764930784702301,0.22892561983471074,0.7568306010928961,0.24710080285459413,8968,2928,-6040,-0.6735057983942908,6040,0.6735057983942908,7.9214558601379395,296,0.18203551912568305,8968,2615,-6353,-0.7084076717216771,6353,0.7084076717216771,0.23657521084658908,0.8474187380497132,0.24710080285459413,5.902195930480957,249,0.20382409177820268,0.6147220685966074,0.6437690526943088,0.0,0.0,nan,0,11044,0.0421295166015625,7273,3771,4359,2049,0.3088628947734833,395,0.13490437158469945,0.5051229508196722,0.6830601092896175,54,27,15,6,533,409,283,254,221,158,80,62,0.6695635318756104,0.013119438663125038,0.7363777160644531,11044,0,project/geodata-3d-conditional/experiments/stage2_property/runs/cond_generation_0/phase2b_codebook_ambiguity_v1/paired_c010/seed42_n4_s32_a025_c025/alpha025/sample_2.pt,0.032441556453704834,0.00997820496559143,0.038276225328445435,-0.6044020652770996,-0.0026201847940683365,0.21072034460535294,0.7083388103330641,0.21877787689562891,0.25758251561106155,-15.403306484222412,253.0,-0.648243213214905,6.0,2.0,0.12516783092032374,-0.43187590370495554,0.04498762432341774,0.016583006715716664,True,True,False,False,False,True
paired_c010,3,False,6,0.16427432216905902,0.28670644962168224,0.3739964317573595,0.011104583740234375,0.6149932742118835,0.1756720393896103,0.2590170634515173,0.7558139534883721,0.28267172167707405,8968,3354,-5614,-0.6260035682426405,5614,0.6260035682426405,5.484471321105957,315,0.35748360166964815,8968,3251,-5717,-0.6374888492417484,5717,0.6374888492417484,0.2617719950433705,0.7797600738234389,0.28267172167707405,5.934281826019287,291,0.36880959704706245,0.5772686473793485,0.6626784936624722,0.0,0.0,nan,0,13699,0.052257537841796875,10423,3276,6564,1955,0.3074260652065277,470,0.14013118664281454,0.5739415623136553,0.6988670244484197,55,28,18,6,1199,265,252,209,194,127,52,46,0.6709101796150208,0.013733658008277416,0.7363777160644531,13699,0,project/geodata-3d-conditional/experiments/stage2_property/runs/cond_generation_0/phase2b_codebook_ambiguity_v1/paired_c010/seed42_n4_s32_a025_c025/alpha025/sample_3.pt,0.039837002754211426,0.01132810115814209,0.04036715626716614,-0.7493606209754944,-0.0036194035783410072,0.21960396258590248,0.675191072664562,0.21108385370205174,0.5139384478144513,-4.840557098388672,249.0,-0.4110709631928408,7.0,4.0,0.1319684339114319,-0.38248189618188655,0.05866886678694794,0.016032913887551903,True,True,False,False,False,True
