sample_id,step,t,w_t,tau,scale_0_sigma,scale_0_loss,scale_0_target_std_mean,scale_1_sigma,scale_1_loss,scale_1_target_std_mean,scale_2_sigma,scale_2_loss,scale_2_target_std_mean,property_loss,property_mae_mean,confidence_fraction,soft_class_entropy_confident_mean,predicted_property_min,predicted_property_max,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_confidence,hard_change_outside_confidence,alpha,property_loss_mode,guidance_scaling_mode,guidance_reference_policy
0,0,0.015625,0.0,0.49975909124103446,0.0,9.051120952380494e+25,9.999999974752427e-07,1.5,124814.640625,13733.1826171875,3.0,6306.01171875,61053.8828125,4.525560476190247e+25,6721736.0,0.08468246459960938,2.5783591270446777,0.00038641379796899855,10557408.0,0.0,0.0,1773.5841064453125,0.0,1773.5841064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4033317565918,1.5318021774291992,1051.72021484375,0,0,904,0.003448486328125,95,809,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,1,0.046875,0.0,0.4978353019929562,0.0,9.052747955207796e+25,9.999999974752427e-07,1.5,124839.734375,13733.1826171875,3.0,6307.29833984375,61053.8828125,4.526373977603898e+25,6722300.0,0.08468246459960938,2.5773751735687256,0.00038606865564361215,10585492.0,0.0,0.0,1772.2952880859375,0.0,1772.2952880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.361026763916016,1.6029452085494995,0.0,0,0,996,0.0037994384765625,101,895,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,2,0.078125,0.0,0.4940062506389088,0.0,9.054690397358757e+25,9.999999974752427e-07,1.5,124867.2421875,13733.1826171875,3.0,6308.7060546875,61053.8828125,4.527345198679379e+25,6722936.5,0.08468246459960938,2.575392246246338,0.00038531000609509647,10642205.0,0.0,0.0,1772.0030517578125,0.0,1772.0030517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.351600646972656,1.6130620241165161,0.0,0,0,1100,0.0041961669921875,133,967,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,3,0.109375,0.0,0.4883088130366042,0.0,9.05694090013575e+25,9.999999974752427e-07,1.5,124897.140625,13733.1826171875,3.0,6310.232421875,61053.8828125,4.528470450067875e+25,6723641.0,0.08468246459960938,2.5723605155944824,0.0003841316793113947,10728654.0,0.0,0.0,1770.676513671875,0.0,1770.676513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.30962371826172,1.6300691366195679,0.0,0,0,1133,0.004322052001953125,128,1005,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,4,0.140625,0.0,0.48079785862468866,0.0,9.059411841504423e+25,9.999999974752427e-07,1.5,124927.671875,13733.1826171875,3.0,6311.77783203125,61053.8828125,4.529705920752212e+25,6724375.5,0.08468246459960938,2.5682051181793213,0.00038252852391451597,10846515.0,0.0,0.0,1770.586669921875,0.0,1770.586669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.306617736816406,1.6368591785430908,0.0,0,0,1412,0.0053863525390625,170,1242,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,5,0.171875,0.0,0.4715457220000544,0.0,9.062062638627815e+25,9.999999974752427e-07,1.5,124958.1640625,13733.1826171875,3.0,6313.31298828125,61053.8828125,4.531031319313908e+25,6725120.0,0.08468246459960938,2.5628204345703125,0.0003804908774327487,10998039.0,0.0,0.0,1770.6107177734375,0.0,1770.6107177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.307491302490234,1.6327883005142212,0.0,0,0,1580,0.0060272216796875,203,1377,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,6,0.203125,0.0,0.460641506296129,0.0,9.06455387141497e+25,9.999999974752427e-07,1.5,124982.90625,13733.1826171875,3.0,6314.57177734375,61053.8828125,4.532276935707485e+25,6725737.5,0.08468246459960938,2.5560669898986816,0.00037801050348207355,11186075.0,0.0,0.0,1769.9136962890625,0.0,1769.9136962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28583908081055,1.6279182434082031,0.0,0,0,1690,0.00644683837890625,197,1493,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,7,0.234375,0.0,0.4481902250709918,0.0,9.067040492516106e+25,9.999999974752427e-07,1.5,125003.640625,13733.1826171875,3.0,6315.64794921875,61053.8828125,4.533520246258053e+25,6726279.5,0.08468246459960938,2.5477652549743652,0.0003742830303963274,11414037.0,0.0,0.0,1771.181640625,0.0,1771.181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.326419830322266,1.595818281173706,0.0,0,0,1974,0.00753021240234375,226,1748,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,8,0.265625,0.06540312923014306,0.43431179096940364,0.0,9.06972172676722e+25,9.999999974752427e-07,1.5,125022.578125,13733.1826171875,3.0,6316.6513671875,61053.8828125,4.53486086338361e+25,6726807.0,0.08468246459960938,2.537684917449951,0.0003691694582812488,11685860.0,inf,0.0,1774.704345703125,0.0,1774.704345703125,0.016350782307535765,0.0,0.0,0.0,0.0,0.0,0.0,55.43724822998047,1.5711978673934937,0.0,0,0,2275,0.008678436279296875,285,1990,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,9,0.296875,0.19509032201612825,0.4191398608984867,0.0,9.072922236864008e+25,9.999999974752427e-07,1.5,125043.4453125,13733.1826171875,3.0,6317.75244140625,61053.8828125,4.536461118432004e+25,6727427.5,0.08468246459960938,2.5255355834960938,0.0003632568405009806,12005818.0,inf,0.0,1774.9305419921875,0.0,1774.9305419921875,0.04877258050403206,0.0,0.0,0.0,0.0,0.0,0.0,55.44480895996094,1.5537446737289429,0.0,0,0,2583,0.009853363037109375,293,2290,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
