sample_id,changed_voxel_fraction
0,0.000347137451171875
1,0.000396728515625
2,0.00055694580078125
3,0.000553131103515625
4,0.000354766845703125
5,0.00042724609375
6,0.000400543212890625
7,0.000453948974609375
8,0.0004730224609375
9,0.000457763671875
10,0.000408172607421875
11,0.000335693359375
12,0.00029754638671875
13,0.000461578369140625
14,0.0006561279296875
15,0.000408172607421875
