step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
45,0.2,1.2887800931930542,0.08652528375387192,0.007940845564007759,0.007097688969224691,-0.11879311680731042,0.0,-0.11879311680731042,644.6141967773438,0.04701852425932884,0,161920,0,1,1.476090669631958,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
50,0.2,1.1519439220428467,0.022365959361195564,0.007527688518166542,0.007097688969224691,-0.06058303636666973,0.0,-0.06058303636666973,630.9713134765625,0.04656137898564339,0,161920,0,1,1.4807218313217163,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
55,0.2,1.0590654611587524,0.012834777124226093,0.007284123916178942,0.007097688969224691,-0.02626699306811342,0.0,-0.02626699306811342,617.4450073242188,0.04634016752243042,0,161920,0,1,1.5496522188186646,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
60,0.2,1.0361988544464111,0.006451580673456192,0.007213222328573465,0.007097688969224691,-0.01627760244915244,0.0,-0.01627760244915244,611.4098510742188,0.04609990864992142,0,161920,0,1,1.670555830001831,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
65,0.2,0.9981176853179932,0.05115427076816559,0.006997384130954742,0.007097688969224691,0.014132041951241736,0.0,0.014132041951241736,611.4135131835938,0.045999057590961456,0,161920,0,1,1.8737620115280151,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
70,0.2,0.9423282742500305,0.026611728593707085,0.0068398634903132915,0.007121405564248562,0.036325271511518875,-0.0033414531302660144,0.03966672464178489,612.2764282226562,0.04576663300395012,0,161856,0,2,2.051283597946167,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
75,0.2,0.9072924852371216,0.024026965722441673,0.006773709785193205,0.007121405564248562,0.04564572855139859,-0.0033414531302660144,0.048987181681664604,613.6353759765625,0.04557547718286514,0,161856,0,2,2.2203752994537354,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
80,0.2,0.8923470377922058,0.040568023920059204,0.0066643282771110535,0.007121405564248562,0.0610565909541364,-0.0033414531302660144,0.06439804408440242,615.6776123046875,0.04544542729854584,0,161856,0,2,2.3469078540802,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
85,0.2,0.876430332660675,0.005090475082397461,0.006647682283073664,0.00907501857727766,0.06340186053548413,-0.27858780747178336,0.3419896680072675,617.6866455078125,0.045331649482250214,0,161792,64,3,2.4300689697265625,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612
90,0.2,0.876945972442627,0.012906531803309917,0.006644564680755138,0.00907501857727766,0.06384110242563212,-0.27858780747178336,0.3424289098974155,619.405517578125,0.04524771869182587,0,161792,64,3,2.486926794052124,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612
95,0.2,0.8768290877342224,0.004378317855298519,0.006647386588156223,0.00907501857727766,0.06344352126741004,-0.27858780747178336,0.3420313287391934,620.6539916992188,0.04519285261631012,0,161792,64,3,2.5268747806549072,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612
100,0.2,0.8757461905479431,0.004956814926117659,0.0066439383663237095,0.00907501857727766,0.06392934444837284,-0.27858780747178336,0.3425171519201562,621.39306640625,0.04515950381755829,0,161792,64,3,2.55778169631958,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612
