candidate_id,candidate_index,source_seed,source_noise_sha256,hard_model_sha256,predicted_observation_sha256,condition_violations,model_chunk,prediction_chunk,chunk_offset,batch_seconds
candidate_000000,0,9811000,87837e6086fe770fca8cfa9db15e48a6ca4630c6769415dce51fb76904da613f,9c1e68a42b622d7424248143bd8dfae25db669a65a07cee866d1cfd6da4b991a,35469930ed2c917aeb562ad77166ae31ed6d1090be43cc210e38cc747eed8d22,0,cache/models_000000_000003.pt.gz,cache/predictions_000000_000003.pt.gz,0,12.02860480803065
candidate_000001,1,9811001,5c0a75aa7a582d495c2eb33ac0a2f6d717da6ba5ecf8184b22b4e11df1dd88a7,63a79beddabc26909f86c583f9df9a9b0957187ab584bb83f83a325797bf4467,f078dd5f0d1053d00868a4ef6cc65cb45e443bbfc222756aae284cbabb65a5db,0,cache/models_000000_000003.pt.gz,cache/predictions_000000_000003.pt.gz,1,12.02860480803065
candidate_000002,2,9811002,3ae66ff496b95711c8b8f752207873b0ca65550de4981b7a6c7c4d733848dd28,60a7c5fe803ffd9808a5322a63f5e73fe73c881cdc1b8287d60ea3fc7e9d8511,2b8a93fb687debb14bb8efe9f2b1d3d94c2dfe0b759d4183eede3e6dd1bfa5e4,0,cache/models_000000_000003.pt.gz,cache/predictions_000000_000003.pt.gz,2,12.02860480803065
candidate_000003,3,9811003,ead63866da0d6c877a858073fb5aeea4e23a3dd18fc23e2fce79ee874408d613,f2c734c0d77fb992be9ca99447d66e3023318b612116385a840e155eef070794,a8731854cb126c578b0a001186fd2350243de3e5d8d1956f283454126bbf303f,0,cache/models_000000_000003.pt.gz,cache/predictions_000000_000003.pt.gz,3,12.02860480803065
