step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_changed_voxels_in_search,hard_non_target_changed_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall,hard_category_0_voxels_in_search,hard_category_1_voxels_in_search,hard_category_2_voxels_in_search,hard_category_3_voxels_in_search,hard_category_4_voxels_in_search,hard_category_5_voxels_in_search,hard_category_6_voxels_in_search,hard_category_7_voxels_in_search,hard_category_8_voxels_in_search,hard_category_9_voxels_in_search,hard_category_10_voxels_in_search,hard_category_11_voxels_in_search,hard_category_12_voxels_in_search,hard_category_13_voxels_in_search,hard_category_14_voxels_in_search
140,0.1,5.00142814416904e-05,3.3218042517546564e-05,0.0003548333770595491,0.0,0.9929849659035698,1.0,-0.007015034096430228,1279.5330810546875,0.00017413494060747325,0,160640,1280,1280,0,2,2.300147771835327,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
145,0.1,4.615675425156951e-05,2.9102911867084913e-05,0.00034099258482456207,0.0,0.9932585975169614,1.0,-0.006741402483038561,1279.9495849609375,0.0001718934072414413,0,160640,1280,1280,0,2,2.2960257530212402,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
150,0.1,4.2863273847615346e-05,2.5083436412387528e-05,0.0003289142332505435,0.0,0.9934973857866067,1.0,-0.006502614213393265,1280.460693359375,0.00016997201601043344,0,160640,1280,1280,0,2,2.2925844192504883,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
155,0.1,4.02228397433646e-05,2.1847088646609336e-05,0.00031897416920401156,0.0,0.9936939002430114,1.0,-0.006306099756988592,1280.9493408203125,0.00016828566731419414,0,160640,1280,1280,0,2,2.289515495300293,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
160,0.1,3.81450226996094e-05,1.9536340914783068e-05,0.0003109192766714841,0.0,0.9938531449742344,1.0,-0.0061468550257656185,1281.3577880859375,0.00016676884843036532,0,160640,1280,1280,0,2,2.286621570587158,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
165,0.05,2.7601785745901e-07,1.149210561379732e-06,2.6130201149499044e-05,0.0,0.9994834075262893,1.0,-0.0005165924737107197,1279.608154296875,2.780935938062612e-05,0,160640,1280,1280,0,2,2.2844998836517334,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
170,0.05,2.3970639517756354e-07,9.779081437955028e-07,2.4503642634954304e-05,0.0,0.999515564488337,1.0,-0.00048443551166299503,1279.662353515625,2.7559239242691547e-05,0,160640,1280,1280,0,2,2.2832300662994385,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
175,0.05,2.191638230897297e-07,8.786406624494703e-07,2.3518203306593932e-05,0.0,0.9995350465634047,1.0,-0.0004649534365952501,1279.6966552734375,2.7405791115597822e-05,0,160640,1280,1280,0,2,2.282470464706421,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
180,0.05,2.0667987143951905e-07,8.170378578142845e-07,2.289008625666611e-05,0.0,0.9995474643989486,1.0,-0.000452535601051407,1279.71875,2.7308546123094857e-05,0,160640,1280,1280,0,2,2.2820160388946533,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
185,0.05,1.9857841948578425e-07,7.762532732158434e-07,2.2467662347480655e-05,0.0,0.9995558156937187,1.0,-0.00044418430628134775,1279.7342529296875,2.724449041124899e-05,0,160640,1280,1280,0,2,2.2817442417144775,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
190,0.05,1.9295589481771458e-07,7.473737468899344e-07,2.2165628251968883e-05,0.0,0.999561786889258,1.0,-0.00043821311074199176,1279.7457275390625,2.720021984714549e-05,0,160640,1280,1280,0,2,2.2815818786621094,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
195,0.05,1.8877990726196003e-07,7.255134164552146e-07,2.193524778704159e-05,0.0,0.9995663414969164,1.0,-0.00043365850308363374,1279.7545166015625,2.7167781809112057e-05,0,160640,1280,1280,0,2,2.281484842300415,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
200,0.05,1.8546400326613366e-07,7.07838523794635e-07,2.1748686776845716e-05,0.0,0.999570029796643,1.0,-0.00042997020335699965,1279.761962890625,2.7142506951349787e-05,0,160640,1280,1280,0,2,2.2814269065856934,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
