sample_id,step,t,w_t,tau,scale_0_sigma,scale_0_loss,scale_0_target_std_mean,scale_1_sigma,scale_1_loss,scale_1_target_std_mean,scale_2_sigma,scale_2_loss,scale_2_target_std_mean,property_loss,property_mae_mean,confidence_fraction,soft_class_entropy_confident_mean,predicted_property_min,predicted_property_max,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_confidence,hard_change_outside_confidence,alpha,property_loss_mode,guidance_scaling_mode,guidance_reference_policy,case_id,arm,source_seed
0,10,0.328125,0.3214394653031616,0.4028205488386443,0.0,865473855488.0,9.999999974752427e-07,1.5,865898070016.0,9.999999974752427e-07,3.0,868822548480.0,9.999999974752427e-07,866270838784.0,0.9289108514785767,0.0373992919921875,2.5112102031707764,0.006966672372072935,0.43617910146713257,2482029824.0,1.0,1775.03955078125,142.64195251464844,1780.3272705078125,0.0803598663257904,0.08035987615585327,0.08035987615585327,0.0,0.9999999403953552,1.0000001192092896,0.08035987615585327,55.61219024658203,1.6008410453796387,0.0,0,0,3266,0.01245880126953125,215,3051,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,11,0.359375,0.4422886902190013,0.3855110186860564,0.0,849073668096.0,9.999999974752427e-07,1.5,855810834432.0,9.999999974752427e-07,3.0,862834327552.0,9.999999974752427e-07,853846917120.0,0.9190815091133118,0.0373992919921875,2.4913222789764404,0.0061890012584626675,0.4630151689052582,2951317760.0,0.9999999403953552,1773.1585693359375,196.06201171875,1783.748291015625,0.11057217255475033,0.11057217419147491,0.11057217419147491,0.0,0.9999999403953552,1.0,0.11057218164205551,55.717926025390625,1.642638921737671,0.0,0,0,3752,0.014312744140625,258,3494,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,12,0.390625,0.5555702330196022,0.367377970678444,0.0,820788199424.0,9.999999974752427e-07,1.5,838025347072.0,9.999999974752427e-07,3.0,852263895040.0,9.999999974752427e-07,832254509056.0,0.9013599753379822,0.0373992919921875,2.4617879390716553,0.005409805569797754,0.5569567084312439,3529536768.0,1.0,1770.9432373046875,245.9708709716797,1789.446044921875,0.13889255825490054,0.13889257609844208,0.13889257609844208,0.0,0.9999999403953552,1.0000001192092896,0.13889257609844208,55.894466400146484,1.6958765983581543,0.0,0,0,4512,0.0172119140625,367,4145,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,13,0.421875,0.6593458151000688,0.3485960359806528,0.0,775509770240.0,9.999999974752427e-07,1.5,808771256320.0,9.999999974752427e-07,3.0,834813296640.0,9.999999974752427e-07,797348921344.0,0.871325671672821,0.0373992919921875,2.414081573486328,0.004645735956728458,0.6053685545921326,4153733632.0,1.0,1769.798828125,291.7273864746094,1797.2884521484375,0.1648364537750172,0.16483646631240845,0.16483646631240845,0.0,0.9999999403953552,1.0000001192092896,0.16483646631240845,56.13754653930664,1.7642483711242676,0.0,0,0,5324,0.0203094482421875,411,4913,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,14,0.453125,0.7518398074789773,0.32934609489107236,0.0,711034011648.0,9.999999974752427e-07,1.5,765431316480.0,9.999999974752427e-07,3.0,808614887424.0,9.999999974752427e-07,746869424128.0,0.8252489566802979,0.0373992919921875,2.3358263969421387,0.003914370201528072,0.6486237645149231,4690796032.0,1.0,1768.793212890625,332.46234130859375,1805.4417724609375,0.18795995186974432,0.18795998394489288,0.18795998394489288,0.0,0.9999999403953552,1.0000001192092896,0.18795998394489288,56.389400482177734,1.85953950881958,0.0,0,0,6228,0.0237579345703125,458,5770,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,15,0.484375,0.8314696123025452,0.3098135348654836,0.0,627854999552.0,9.999999974752427e-07,1.5,706342420480.0,9.999999974752427e-07,3.0,771939696640.0,9.999999974752427e-07,680218198016.0,0.7606709003448486,0.0373992919921875,2.214848756790161,0.0032321803737431765,0.6939881443977356,5071098368.0,0.9999999403953552,1768.4774169921875,367.6087951660156,1814.332275390625,0.2078674030756363,0.20786739885807037,0.20786739885807037,0.0,0.9999999403953552,1.0,0.20786739885807037,56.661991119384766,2.017171859741211,0.0,0,0,7418,0.02829742431640625,533,6885,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,16,0.515625,0.8968727415326884,0.2901864651345164,0.0,531000066048.0,9.999999974752427e-07,1.5,632200626176.0,9.999999974752427e-07,3.0,723886473216.0,9.999999974752427e-07,599937515520.0,0.677415668964386,0.0373992919921875,2.039447069168091,0.002612828044220805,0.7413153648376465,5141489152.0,0.9999999403953552,1767.791259765625,396.3709716796875,1822.15869140625,0.2242181853831721,0.2242181897163391,0.2242181897163391,0.0,0.9999999403953552,1.0,0.2242182046175003,56.90163040161133,2.1559898853302,0.0,0,0,8891,0.033916473388671875,544,8347,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,17,0.546875,0.9469301294951056,0.2706539051089276,0.0,429524647936.0,9.999999974752427e-07,1.5,547264724992.0,9.999999974752427e-07,3.0,664981733376.0,9.999999974752427e-07,511938068480.0,0.5795249938964844,0.0373992919921875,1.8082098960876465,0.002057031262665987,0.7890499234199524,4966879744.0,1.0,1765.8343505859375,418.0304870605469,1827.207275390625,0.2367325323737764,0.23673255741596222,0.23673255741596222,0.0,0.9999999403953552,1.0000001192092896,0.23673255741596222,57.05266189575195,2.3302462100982666,0.0,0,0,10554,0.04026031494140625,654,9900,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,18,0.578125,0.9807852804032304,0.2514039640193472,0.0,334184546304.0,9.999999974752427e-07,1.5,457051111424.0,9.999999974752427e-07,3.0,596656193536.0,9.999999974752427e-07,423538851840.0,0.47539812326431274,0.0373992919921875,1.5339878797531128,0.001553173759020865,0.8350976705551147,4566862848.0,1.0,1765.4525146484375,432.88250732421875,1831.635986328125,0.2451963201008076,0.24519634246826172,0.24519634246826172,0.0,0.9999999403953552,1.0000001192092896,0.24519634246826172,57.18198013305664,2.5459001064300537,0.0,0,0,12429,0.047412872314453125,807,11622,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,19,0.609375,0.9978589232386035,0.232622029321556,0.0,251910668288.0,9.999999974752427e-07,1.5,368203071488.0,9.999999974752427e-07,3.0,521214853120.0,9.999999974752427e-07,340659240960.0,0.37469953298568726,0.0373992919921875,1.244200348854065,0.001129353535361588,0.8771937489509583,4206096640.0,1.0,1763.6202392578125,439.96112060546875,1832.1160888671875,0.24946473080965087,0.24946476519107819,0.24946476519107819,0.0,0.9999999403953552,1.0000001192092896,0.24946476519107819,57.187461853027344,2.7517545223236084,0.0,0,0,14734,0.05620574951171875,847,13887,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
