sample_id,truth_component_rank,truth_component_voxels,recovered_voxels,recall
0,1,4079,356,0.08727629320911988
0,2,2192,206,0.09397810218978102
0,3,2043,226,0.11062163485070974
0,4,627,72,0.11483253588516747
0,5,22,3,0.13636363636363635
0,6,4,0,0.0
0,7,1,0,0.0
