step,tau,total_loss,seismic_loss,seismic_rmse_amplitude,tv_loss,gradient_norm,target_voxels,condition_violations
0,1.0,164.75868225097656,164.75833129882812,0.12835821509361267,0.035526636987924576,4.384530067443848,96574,0
1,0.9997035239602382,159.53909301757812,159.53868103027344,0.1263086199760437,0.04170099273324013,4.546720504760742,96180,0
2,0.9988145646305109,135.13973999023438,135.13926696777344,0.11624941229820251,0.04796881228685379,3.994130849838257,96591,0
3,0.99733452763824,112.0609359741211,112.0604019165039,0.10585857927799225,0.05328521877527237,3.4097774028778076,97731,0
4,0.995265753226125,100.42735290527344,100.42677307128906,0.10021315515041351,0.05788367986679077,3.1516454219818115,98463,0
5,0.9926115125517385,92.43367767333984,92.43305969238281,0.09614210575819016,0.061964839696884155,2.922259569168091,99558,0
6,0.9893760025151538,86.4632568359375,86.46260070800781,0.09298526495695114,0.06575578451156616,2.6158275604248047,100493,0
7,0.9855643391227826,81.66670989990234,81.666015625,0.09036925435066223,0.0693744421005249,2.4454641342163086,101454,0
8,0.9811825493979185,77.57378387451172,77.57305145263672,0.08807556331157684,0.07288895547389984,2.264355182647705,102111,0
9,0.9762375618507729,74.3953628540039,74.39459991455078,0.08625230193138123,0.0763394683599472,2.141951322555542,102674,0
10,0.9707371955230775,72.32986450195312,72.32906341552734,0.08504649251699448,0.07974319159984589,2.1051340103149414,103003,0
11,0.9646901476245713,69.75423431396484,69.75340270996094,0.08351849764585495,0.08311907202005386,1.9075300693511963,103051,0
12,0.9581059797809245,67.91584014892578,67.91497802734375,0.0824105441570282,0.08646363765001297,1.8399449586868286,103458,0
13,0.9509951029148435,66.15113067626953,66.15023040771484,0.08133279532194138,0.08974996954202652,1.766728162765503,103822,0
14,0.9433687607842615,64.97901153564453,64.97808074951172,0.08060897886753082,0.09300251305103302,1.7288175821304321,104278,0
15,0.9352390122036465,63.838401794433594,63.837440490722656,0.07989833503961563,0.09624628722667694,1.6558125019073486,104554,0
16,0.9266187119765368,62.53538131713867,62.534385681152344,0.07907868921756744,0.09946504980325699,1.6075613498687744,104839,0
17,0.9175214905694545,61.346900939941406,61.34587478637695,0.0783236101269722,0.102665975689888,1.5880728960037231,105132,0
18,0.9079617325593363,60.645015716552734,60.643959045410156,0.07787422835826874,0.1058509424328804,1.5389848947525024,105219,0
19,0.8979545538885603,59.40412902832031,59.403038024902344,0.0770733654499054,0.1090090349316597,1.4427024126052856,105284,0
20,0.8875157779635345,58.62271499633789,58.6215934753418,0.0765647441148758,0.11213689297437668,1.4373159408569336,105473,0
21,0.8766619106346388,58.02882385253906,58.027671813964844,0.07617589831352234,0.11524954438209534,1.417938232421875,105589,0
22,0.8654101140970826,57.11130905151367,57.11012649536133,0.07557123899459839,0.11835736036300659,1.4106806516647339,105856,0
23,0.8537781797539467,56.58918762207031,56.587974548339844,0.07522498071193695,0.1214633658528328,1.415114402770996,106189,0
24,0.8417845000843182,55.97584915161133,55.97460174560547,0.07481617480516434,0.12457428127527237,1.3832098245620728,106516,0
25,0.8294480395610004,55.49527359008789,55.493995666503906,0.07449429482221603,0.12770476937294006,1.3652790784835815,106745,0
26,0.8167883046637834,55.33769607543945,55.336387634277344,0.07438842952251434,0.13084125518798828,1.3658078908920288,106938,0
27,0.8038253130356898,54.64911651611328,54.64777755737305,0.07392413914203644,0.13399814069271088,1.3249462842941284,107155,0
28,0.790579561830967,54.28627395629883,54.2849006652832,0.07367829233407974,0.13717636466026306,1.3412147760391235,107416,0
29,0.7770719953048727,53.939735412597656,53.938331604003906,0.0734427198767662,0.14037880301475525,1.391937017440796,107650,0
30,0.763323971696503,53.48857116699219,53.48713302612305,0.0731348991394043,0.1436253935098648,1.2980066537857056,108062,0
31,0.7493572294570254,53.39030075073242,53.388832092285156,0.07306765764951706,0.14691279828548431,1.35453462600708,108273,0
32,0.7351938528767203,53.1076545715332,53.10615158081055,0.07287396490573883,0.15024325251579285,1.322579026222229,108460,0
33,0.720856237165178,52.49467849731445,52.493141174316406,0.07245215028524399,0.15359647572040558,1.3700406551361084,108765,0
34,0.7063670530398692,52.509334564208984,52.50776290893555,0.07246223837137222,0.15698137879371643,1.3498698472976685,108927,0
35,0.6917492108790815,52.438358306884766,52.4367561340332,0.07241322845220566,0.16040083765983582,1.3809292316436768,109235,0
36,0.6770258244959007,52.32933807373047,52.32769775390625,0.07233788818120956,0.16384828090667725,1.4086767435073853,109467,0
37,0.6622201745905232,51.953922271728516,51.952247619628906,0.07207790017127991,0.16733284294605255,1.4176522493362427,109542,0
38,0.6473556719386825,51.8756217956543,51.8739128112793,0.07202354818582535,0.1708388775587082,1.515002727508545,109681,0
39,0.6324558203744013,51.57014465332031,51.56840133666992,0.07181113958358765,0.17439022660255432,1.4959286451339722,109933,0
