sample_id,path,target_label,target_iou,target_precision,target_recall,target_f1,target_volume,predicted_target_volume,target_volume_error,target_volume_error_fraction,target_centroid_distance,target_connected_components,largest_component_fraction,ensemble_probability_overlap_inside_truth,global_geo_misfit,global_voxel_accuracy,global_mean_iou
0,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_0.pt,7,0.07773125171661377,0.2659546732902527,0.09896287322044373,0.1442497819662094,10317.0,3839.0,-6478.0,-0.627895706116119,24.88821029663086,29,0.9538942432925241,0.11972351372241974,1.1821246147155762,0.7006607055664062,0.21363899111747742
1,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_1.pt,7,0.10488186776638031,0.2430429458618164,0.15576232969760895,0.18985174596309662,10317.0,6612.0,-3705.0,-0.35911602209944754,19.770862579345703,37,0.780852994555354,0.11972351372241974,1.075455904006958,0.6616859436035156,0.19786112010478973
2,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_2.pt,7,0.12226328998804092,0.31438493728637695,0.1667151302099228,0.2178869992494583,10317.0,5471.0,-4846.0,-0.46971018706988465,19.75537109375,39,0.8170352769146408,0.11972351372241974,1.247504472732544,0.6891555786132812,0.20729967951774597
3,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_3.pt,7,0.11141873896121979,0.3282627761363983,0.1443248987197876,0.20049820840358734,10317.0,4536.0,-5781.0,-0.5603373073567898,22.774139404296875,52,0.8029100529100529,0.11972351372241974,1.023520588874817,0.6723747253417969,0.1984778493642807
4,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_4.pt,7,0.06517509371042252,0.16453830897808075,0.09741203486919403,0.12237442284822464,10317.0,6108.0,-4209.0,-0.40796743239313754,20.21106719970703,38,0.5843156516044532,0.11972351372241974,1.2083101272583008,0.6460685729980469,0.19315116107463837
5,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_5.pt,7,0.06801986694335938,0.2090245485305786,0.09159639477729797,0.12737566232681274,10317.0,4521.0,-5796.0,-0.5617912183774353,24.47185707092285,35,0.8998009289980093,0.11972351372241974,1.3027814626693726,0.6840400695800781,0.2115202099084854
6,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_6.pt,7,0.07065029442310333,0.3958333432674408,0.07918968796730042,0.1319764107465744,10317.0,2064.0,-8253.0,-0.7999418435591742,19.995317459106445,39,0.7456395348837209,0.11972351372241974,0.9139609336853027,0.6856613159179688,0.20340612530708313
7,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_7.pt,7,0.10242751240730286,0.2518236041069031,0.14723272621631622,0.1858217716217041,10317.0,6032.0,-4285.0,-0.4153339148977416,21.502798080444336,40,0.7393899204244032,0.11972351372241974,1.3967150449752808,0.64898681640625,0.18694710731506348
8,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_8.pt,7,0.06182430312037468,0.15694330632686615,0.09256567060947418,0.11644921451807022,10317.0,6085.0,-4232.0,-0.41019676262479404,25.007646560668945,52,0.9156943303204601,0.11972351372241974,1.7169530391693115,0.6618919372558594,0.19436563551425934
9,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_9.pt,7,0.08151824027299881,0.1956387311220169,0.12261316180229187,0.15074777603149414,10317.0,6466.0,-3851.0,-0.3732674227003974,22.49988555908203,51,0.5878441076399629,0.11972351372241974,1.1183477640151978,0.6614608764648438,0.19722901284694672
10,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_10.pt,7,0.06038770452141762,0.1500316858291626,0.09179025143384933,0.113897405564785,10317.0,6312.0,-4005.0,-0.38819424251235823,22.348312377929688,41,0.7140367553865653,0.11972351372241974,1.2643710374832153,0.6669464111328125,0.1937265396118164
11,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_11.pt,7,0.036483973264694214,0.07727061957120895,0.06465058028697968,0.07039950042963028,10317.0,8632.0,-1685.0,-0.16332267131918193,28.497928619384766,51,0.5303521779425394,0.11972351372241974,1.5289510488510132,0.6509780883789062,0.18878749012947083
12,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_12.pt,7,0.05818239971995354,0.2514721155166626,0.07036929577589035,0.10996667295694351,10317.0,2887.0,-7430.0,-0.7201705922264224,22.383495330810547,56,0.8219605126428818,0.11972351372241974,1.0367423295974731,0.6780853271484375,0.20400795340538025
13,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_13.pt,7,0.10994897782802582,0.24326230585575104,0.1671028435230255,0.19811537861824036,10317.0,7087.0,-3230.0,-0.31307550644567217,18.943038940429688,56,0.5759841964159729,0.11972351372241974,1.2899820804595947,0.6500129699707031,0.19029664993286133
14,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_14.pt,7,0.11270954459905624,0.2256874144077301,0.18377435207366943,0.20258574187755585,10317.0,8401.0,-1916.0,-0.1857129010371232,24.372285842895508,46,0.9188191881918819,0.11972351372241974,1.352088451385498,0.6749916076660156,0.2059537023305893
15,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/cond_generation_1_label7/baseline_alpha0/sample_15.pt,7,0.09993155300617218,0.25378063321113586,0.14151400327682495,0.1817050278186798,10317.0,5753.0,-4564.0,-0.44237665988174857,18.048381805419922,30,0.8244394229097862,0.11972351372241974,1.0742809772491455,0.6858482360839844,0.20587870478630066
