branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_d3305e523d17d43b9a24,g001_b7e43f1d75130653_0000,0,42.0,11.0,24.0,ellipsoid,14.4425596270046,14.345571233540058,7.910565364157268,g001_p000000_empty,0.002440543845295906,0.002440543845295906,True,0.25,0.00026620179414749146,False,0.25,0.00026620179414749146,False,,False,True
branch_06c5285465bc63f182d2,g001_b7e43f1d75130653_0000,1,42.0,9.0,24.0,ellipsoid,10.36041110779938,9.933621427014039,7.784748983917653,g001_p000001_empty,0.0012107789516448975,0.0012107789516448975,True,0.25,0.00013364851474761963,False,0.25,0.00013364851474761963,False,,False,True
branch_a6d95a0ef4e3fb052509,g001_b7e43f1d75130653_0000,2,27.0,10.0,36.0,dike_hemisphere,11.132032681810502,6.427371643341984,7.3630002595705974,g001_p000002_empty,0.0009607970714569092,0.0009607970714569092,True,0.25,6.775557994842529e-05,False,0.25,6.775557994842529e-05,False,,False,True
branch_05086cefb6726a0f8ebd,g001_b7e43f1d75130653_0000,3,25.0,10.0,36.0,dike_hemisphere,12.733733649368876,13.611879445783536,8.195861683841935,g001_p000003_empty,0.0019678082317113876,0.0019678082317113876,True,0.25,0.00017764605581760406,False,0.25,0.00017764605581760406,False,,False,True
branch_ab86cbafb260f244b131,g001_b7e43f1d75130653_0000,4,10.0,9.0,16.0,dike_hemisphere,7.798237526812782,14.96514496205553,13.21075767939735,g001_p000004_empty,0.0014216508716344833,0.0014216508716344833,True,0.25,9.925849735736847e-05,False,0.25,9.925849735736847e-05,False,,False,True
branch_cc3be34d194b40646e61,g001_b7e43f1d75130653_0000,5,10.0,11.0,16.0,ellipsoid,8.888576107776366,7.130622542854599,9.194664432290725,g001_p000005_empty,0.0003344975411891937,0.0003344975411891937,True,0.25,7.990747690200806e-05,False,0.25,7.990747690200806e-05,False,,False,True
branch_61358047968aac02e1b4,g001_b7e43f1d75130653_0000,6,9.0,11.0,16.0,ellipsoid,9.731235455571657,14.20861048249833,8.07666059319666,g001_p000006_empty,0.0016445983201265335,0.0016445983201265335,True,0.25,0.00021289847791194916,False,0.25,0.00021289847791194916,False,,False,True
branch_0f1017e3d2b2407736e5,g001_b7e43f1d75130653_0000,7,11.0,9.0,16.0,dike_hemisphere,11.409809591836495,7.209548638978673,6.941494099354311,g001_p000007_empty,0.0010251868516206741,0.0010251868516206741,True,0.25,3.351643681526184e-05,False,0.25,3.351643681526184e-05,False,,False,True
branch_b39aca35600116cc9531,g001_b7e43f1d75130653_0000,8,41.0,10.0,24.0,dike_hemisphere,8.544655546425227,12.42767553800017,10.812632791044674,g001_p000008_empty,0.0013123154640197754,0.0013123154640197754,True,0.25,0.00016503408551216125,False,0.25,0.00016503408551216125,False,,False,True
branch_7876e2c3b5d4c88f76e2,g001_b7e43f1d75130653_0000,9,43.0,10.0,24.0,dike_hemisphere,15.157723709741802,12.684973529145836,13.345135119501782,g001_p000009_empty,0.002587033435702324,0.002587033435702324,True,0.25,0.0001580454409122467,False,0.25,0.0001580454409122467,False,,False,True
