branch_id,probe_kind,generation,proposal_index,child_state_id,parent_state_id,ranking_id,rank_index,canonical_center_score,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,scale_index,scale,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,hard_loss_improving_vs_parent,condition_violations,continuation_authorized,next_scale,termination,truth_used
branch_113910449fc16f8e44b9,new_center,7,8,g007_p000008_g006_p000001_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000001_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,8,5.574035458266735e-05,41.0,10.0,24.0,ellipsoid,9,59.44112801557904,15.995818708759813,11.024557906865661,13.523436234037801,0,0.25,3.9989546771899533,2.7561394767164153,3.3808590585094502,0.01610337756574154,7.783249020576477e-05,7.783249020576477e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_67c2ecbda3f164efaabb,new_center,7,9,g007_p000009_g006_p000001_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000001_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,9,5.5740350944688544e-05,43.0,10.0,24.0,ellipsoid,9,31.434521251605734,13.162024586222046,14.688808041486967,6.844731505578708,0,0.25,3.2905061465555114,3.6722020103717417,1.711182876394677,0.016291746869683266,0.00026620179414749146,0.00026620179414749146,False,0,False,,terminated_non_improving_hard_step,False
branch_d88912043aa9f17b3eeb,new_center,7,10,g007_p000010_g006_p000001_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000001_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,10,5.55754013475962e-05,9.0,10.0,16.0,ellipsoid,9,75.1863638452101,13.27097086704758,7.678465596342365,12.340612556500972,0,0.25,3.317742716761895,1.9196163990855912,3.085153139125243,0.016064507886767387,3.896281123161316e-05,3.896281123161316e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_7c9ac79a4eb4100b67df,new_center,7,11,g007_p000011_g006_p000001_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000001_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,11,5.557539043365978e-05,11.0,10.0,16.0,ellipsoid,9,8.30424488229269,15.741523043731389,9.985630111093613,10.165851260404043,0,0.25,3.9353807609328473,2.4964075277734032,2.541462815101011,0.016184967011213303,0.00015942193567752838,0.00015942193567752838,False,0,False,,terminated_non_improving_hard_step,False
branch_8dbc6f9678d9b3bd5f17,new_center,7,12,g007_p000012_g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,12,5.24175375176128e-05,9.0,9.0,16.0,ellipsoid,9,3.603767864793672,13.855930987837986,8.364448650370658,8.492527249183047,0,0.25,3.4639827469594966,2.0911121625926645,2.1231318122957616,0.01617208495736122,0.00014653988182544708,0.00014653988182544708,False,0,False,,terminated_non_improving_hard_step,False
branch_4fc35dec715bc1852e10,new_center,7,13,g007_p000013_g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,13,5.2417530241655186e-05,11.0,11.0,16.0,dike_hemisphere,9,11.352906520109467,10.129645550568572,6.876912704717143,8.57586696291047,0,0.25,2.532411387642143,1.7192281761792858,2.1439667407276173,0.016078950837254524,5.340576171875e-05,5.340576171875e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_e8b8d9906495a0bdee54,new_center,7,14,g007_p000014_g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,14,5.201577732805163e-05,42.0,11.0,23.0,ellipsoid,9,10.114749461293197,7.23502023854272,11.013735146890777,12.19308813881591,0,0.25,1.80875505963568,2.7534337867226943,3.0482720347039773,0.0160626582801342,3.711320459842682e-05,3.711320459842682e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_df48d2bf5fee04844d9d,new_center,7,15,g007_p000015_g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,15,5.201577369007282e-05,42.0,9.0,23.0,dike_hemisphere,9,89.88806835893988,9.120438278852939,9.12853688974295,13.338851550700278,0,0.25,2.2801095697132348,2.2821342224357375,3.3347128876750696,0.01614316739141941,0.00011762231588363647,0.00011762231588363647,False,0,False,,terminated_non_improving_hard_step,False
branch_be42d4ee30dd0a0e9926,new_center,7,16,g007_p000016_g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,16,5.165622496861033e-05,41.0,10.0,23.0,dike_hemisphere,9,160.0927001973609,7.483579939555471,7.857961337718451,9.799660328806407,0,0.25,1.8708949848888679,1.9644903344296127,2.449915082201602,0.01604411192238331,1.856684684753418e-05,1.856684684753418e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_d0171523c2771c70644f,new_center,7,17,g007_p000017_g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g006_p000007_g005_p000053_g004_p000025_g003_p000067_g002_p000031_g001_p000023_empty,g007_bdf036486714f96e_0027,17,5.165622496861033e-05,43.0,10.0,23.0,dike_hemisphere,9,108.62028025915565,8.666794160620341,14.52958811215608,8.659287781923426,0,0.25,2.1666985401550853,3.63239702803902,2.1648219454808566,0.016195697709918022,0.00017015263438224792,0.00017015263438224792,False,0,False,,terminated_non_improving_hard_step,False
