sample_id,class_id,truth_present,truth_volume,predicted_volume,volume_error,absolute_volume_error_fraction,iou,precision,recall,candidate_id,retrospective_only,used_for_ranking
0,0,True,227549,212264,-15285,0.0671723452970569,0.9277952862897393,0.9972015980100253,0.9302172279377189,candidate_000000,True,False
0,9,True,1827,14541,12714,6.958949096880131,0.06278813064086748,0.06650161611993673,0.5292829775588396,candidate_000000,True,False
1,0,True,227549,206826,-20723,0.09107049470663461,0.9029584295308482,0.9965478228075774,0.9057917195856716,candidate_000001,True,False
1,9,True,1827,19978,18151,9.934865900383143,0.05378890392422192,0.055711282410651715,0.6091954022988506,candidate_000001,True,False
2,0,True,227549,208335,-19214,0.08443895600508022,0.9074634050281163,0.9953632370941032,0.9113158045080401,candidate_000002,True,False
2,9,True,1827,18997,17170,9.39792008757526,0.0423465812393633,0.044533347370637466,0.4630541871921182,candidate_000002,True,False
3,0,True,227549,206957,-20592,0.09049479452777204,0.9035823654915293,0.9965789995023121,0.9063937877116577,candidate_000003,True,False
3,9,True,1827,17215,15388,8.422550629447182,0.06231520223152022,0.06488527446993901,0.6113847837985769,candidate_000003,True,False
