N,support_passing_candidate_count,support_pass,retrospective_oracle_only,deployable_selector,best_global_accuracy,best_global_accuracy_candidate_id,best_truth_present_mean_iou,best_truth_present_mean_iou_candidate_id,best_label9_iou,best_label9_iou_candidate_id,best_label9_precision,best_label9_precision_candidate_id,best_label9_recall,best_label9_recall_candidate_id,best_major_component_min_recall,best_major_component_min_recall_candidate_id,best_major_component_mean_recall,best_major_component_mean_recall_candidate_id
1,0,False,True,False,0.9361457824707031,candidate_000000,0.49529170989990234,candidate_000000,0.06278813064086748,candidate_000000,0.06650161611993673,candidate_000000,0.5292829775588396,candidate_000000,0.0,candidate_000000,0.4568973405441997,candidate_000000
4,0,False,True,False,0.9361457824707031,candidate_000000,0.49529170989990234,candidate_000000,0.06278813064086748,candidate_000000,0.06650161611993673,candidate_000000,0.6113847837985769,candidate_000003,0.008174386920980926,candidate_000002,0.6072930097465197,candidate_000001
