case_id,trace_index,generation,move_type,state_id,body_index,body_id,shape,material_label,center_x,center_y,center_z,size_x,size_y,size_z,orientation_deg,hard_rmse,delta_rmse
native_seed20260807,49,1,birth,g001_p000048_empty,0,body_01000048,dike_hemisphere,9,44.34901489944341,10.367816022393072,40.08870127592558,10.910344582200215,8.019149855732998,13.251659553215342,109.4373027380852,0.016050245612859726,0.0013759201392531395
native_seed20260807,50,1,birth,g001_p000049_empty,0,body_01000049,ellipsoid,9,43.55397754508308,9.672930276296377,25.207104875766486,14.837099858579414,7.87063550247967,8.172735469212343,158.37698652675473,0.01611057110130787,0.0014362456277012825
native_seed20260807,51,1,birth,g001_p000050_empty,0,body_01000050,ellipsoid,9,21.892935858591045,48.628850545921416,29.803073155349196,12.742842103096963,7.386565550929138,12.322721425881152,160.45319485361247,0.016230426728725433,0.001556101255118847
native_seed20260807,52,1,birth,g001_p000051_empty,0,body_01000051,dike_hemisphere,9,13.24584485210975,15.11832495003933,35.112861066260635,11.633855464101003,11.22296874701238,9.050360386963888,6.849672046044,0.016637446358799934,0.001963120885193348
native_seed20260807,53,1,birth,g001_p000052_empty,0,body_01000052,ellipsoid,9,24.25021972518725,5.413837980710477,46.38950478090667,8.033695468812969,7.785465128958963,6.42819076801599,8.85700064029207,0.01564980112016201,0.0009754756465554237
native_seed20260807,54,1,birth,g001_p000053_empty,0,body_01000053,ellipsoid,9,28.96413914690754,24.970365709600987,48.83910229158005,10.200234862963269,12.513277503955093,10.617810713860845,140.7528358802147,0.016558369621634483,0.0018840441480278969
native_seed20260807,55,1,birth,g001_p000054_empty,0,body_01000054,dike_hemisphere,9,27.59479197446409,20.024936232320837,19.732694800999386,14.542629420073334,13.31291765998797,10.427217020030968,58.56313833604211,0.017515331506729126,0.0028410060331225395
native_seed20260807,56,1,birth,g001_p000055_empty,0,body_01000055,ellipsoid,9,30.75071808053676,27.347878137253655,12.353057379862088,7.778402449945703,12.404560916798857,11.588378372284375,114.21420125858478,0.016157075762748718,0.0014827502891421318
native_seed20260807,57,1,birth,g001_p000056_empty,0,body_01000056,dike_hemisphere,9,52.212165514816846,50.48895254497714,14.330029326371648,10.1565049190921,11.25924870879524,6.000857113296349,43.669150757204456,0.016500035300850868,0.0018257098272442818
native_seed20260807,58,1,birth,g001_p000057_empty,0,body_01000057,ellipsoid,9,22.405516572194028,45.15186206500029,46.51658762535776,13.168543295470489,11.395549001759075,10.538070553195727,176.08581113254243,0.016846323385834694,0.0021719979122281075
native_seed20260807,59,1,birth,g001_p000058_empty,0,body_01000058,dike_hemisphere,9,37.46775812248057,29.063812372670373,41.30037183727867,10.025218743323808,9.631195748458378,12.000122062858068,122.12545207968653,0.01618066057562828,0.0015063351020216942
