step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_changed_voxels_in_search,hard_non_target_changed_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall,hard_category_0_voxels_in_search,hard_category_1_voxels_in_search,hard_category_2_voxels_in_search,hard_category_3_voxels_in_search,hard_category_4_voxels_in_search,hard_category_5_voxels_in_search,hard_category_6_voxels_in_search,hard_category_7_voxels_in_search,hard_category_8_voxels_in_search,hard_category_9_voxels_in_search,hard_category_10_voxels_in_search,hard_category_11_voxels_in_search,hard_category_12_voxels_in_search,hard_category_13_voxels_in_search,hard_category_14_voxels_in_search
80,0.2,2.4053003787994385,0.1522894650697708,0.012813747860491276,0.013781051151454449,-0.4420438313017152,-0.5509029846827629,0.10885915338104768,3589.95703125,0.005087158177047968,0,159296,2624,2624,0,2,4.000000953674316,2624,1280,512,0.1951219512195122,0.4,0.1509433962264151,2112,0.4000000059604645,0.4000000059604645,0,159296,0,0,0,0,0,0,0,0,2624,0,0,0,0
85,0.2,2.945781707763672,0.20385567843914032,0.012906390242278576,0.016241861507296562,-0.45246969394767733,-0.8278396336851139,0.3753699397374366,3619.1318359375,0.005125731695443392,0,159296,2624,2624,0,2,3.999007225036621,2624,1280,512,0.1951219512195122,0.4,0.1509433962264151,2112,0.5,0.30000001192092896,0,159296,0,0,0,0,0,0,0,0,2624,0,0,0,0
90,0.2,2.9089159965515137,0.43415915966033936,0.014267674647271633,0.015228010714054108,-0.6056670098493033,-0.7137420801689034,0.10807507031960006,3625.58203125,0.005168630741536617,0,159296,2624,2624,0,2,3.9283204078674316,2624,1280,384,0.14634146341463414,0.3,0.10909090909090909,2240,0.4000000059604645,0.20000000298023224,0,159296,0,0,0,0,0,0,0,0,2624,0,0,0,0
95,0.2,4.118982791900635,0.35723719000816345,0.014176296070218086,0.01803402602672577,-0.5953833742738375,-1.029527681402139,0.43414430712830154,3586.989013671875,0.005177518352866173,0,159168,2752,2752,0,2,3.973928928375244,2752,1280,448,0.16279069767441862,0.35,0.125,2304,0.4000000059604645,0.30000001192092896,0,159168,0,0,0,0,0,0,0,0,2752,0,0,0,0
100,0.2,3.4774413108825684,0.16239415109157562,0.015231489203870296,0.016365166753530502,-0.7141335452450304,-0.8417162583568885,0.1275827131118581,3530.18017578125,0.00520677724853158,0,159296,2624,2624,0,2,4.000000476837158,2624,1280,384,0.14634146341463414,0.3,0.10909090909090909,2240,0.4000000059604645,0.20000000298023224,0,159296,0,0,0,0,0,0,0,0,2624,0,0,0,0
105,0.1,2.3396012783050537,0.6967535018920898,0.014598798006772995,0.013591539114713669,-0.6429312359888779,-0.5295755271336655,-0.1133557088552124,2711.155517578125,0.0009577284217812121,0,159424,2496,2496,0,2,4.000000953674316,2496,1280,320,0.1282051282051282,0.25,0.09259259259259259,2176,0.30000001192092896,0.20000000298023224,0,159424,0,0,0,0,0,0,0,0,2496,0,0,0,0
110,0.1,2.8200809955596924,0.4416406452655792,0.013279519975185394,0.014922049827873707,-0.4944612670199531,-0.6793096086282047,0.1848483416082516,2644.4619140625,0.0009232807788066566,0,159488,2432,2432,0,2,4.000000953674316,2432,1280,320,0.13157894736842105,0.25,0.09433962264150944,2112,0.20000000298023224,0.30000001192092896,0,159488,0,0,0,0,0,0,0,0,2432,0,0,0,0
115,0.1,2.5972001552581787,0.19918687641620636,0.013727442361414433,0.015924565494060516,-0.5448699156835584,-0.7921315205268669,0.2472616048433085,2677.2109375,0.0008786358521319926,0,159168,2752,2752,0,2,4.000000953674316,2752,1280,448,0.16279069767441862,0.35,0.125,2304,0.30000001192092896,0.4000000059604645,0,159168,0,0,0,0,0,0,0,0,2752,0,0,0,0
120,0.1,2.6232035160064697,0.22783765196800232,0.01364942267537117,0.013919922523200512,-0.5360896736963034,-0.5665314024689656,0.030441728772662158,2663.34912109375,0.0008340488420799375,0,159296,2624,2624,0,2,4.000001430511475,2624,1280,320,0.12195121951219512,0.25,0.08928571428571429,2304,0.30000001192092896,0.20000000298023224,0,159296,0,0,0,0,0,0,0,0,2624,0,0,0,0
125,0.1,2.4691243171691895,0.2614049017429352,0.01391114667057991,0.013962692581117153,-0.5655437785299171,-0.5713446935415389,0.005800915011621832,2688.0322265625,0.0007928346167318523,0,159360,2560,2560,0,2,4.000000953674316,2560,1280,256,0.1,0.2,0.07142857142857142,2304,0.30000001192092896,0.10000000149011612,0,159360,0,0,0,0,0,0,0,0,2560,0,0,0,0
130,0.1,2.810790777206421,0.3916769325733185,0.013813898898661137,0.014897450804710388,-0.5545996307965524,-0.6765412640349662,0.12194163323841378,2745.51806640625,0.0007627928862348199,0,159232,2688,2688,0,2,4.000000953674316,2688,1280,320,0.11904761904761904,0.25,0.08771929824561403,2368,0.30000001192092896,0.20000000298023224,0,159232,0,0,0,0,0,0,0,0,2688,0,0,0,0
135,0.1,2.9662675857543945,0.3678710162639618,0.013070570304989815,0.015279608778655529,-0.47094632149124394,-0.719548864536419,0.24860254304517504,2807.333740234375,0.0007283628801815212,0,159104,2816,2816,0,2,4.000001430511475,2816,1280,512,0.18181818181818182,0.4,0.14285714285714285,2304,0.4000000059604645,0.4000000059604645,0,159104,0,0,0,0,0,0,0,0,2816,0,0,0,0
140,0.1,2.95684814453125,0.4003794491291046,0.014001048170030117,0.013845977373421192,-0.575661185561678,-0.5582097039109091,-0.01745148165076893,2804.00732421875,0.0007242533611133695,0,159168,2752,2752,0,2,4.000000953674316,2752,1280,448,0.16279069767441862,0.35,0.125,2304,0.30000001192092896,0.4000000059604645,0,159168,0,0,0,0,0,0,0,0,2752,0,0,0,0
145,0.1,2.43743634223938,0.23834043741226196,0.014430663548409939,0.013872806914150715,-0.6240095854966539,-0.5612290682785315,-0.06278051721812239,2793.9482421875,0.0007249483023770154,0,159232,2688,2688,0,2,4.000001430511475,2688,1280,384,0.14285714285714285,0.3,0.10714285714285714,2304,0.30000001192092896,0.30000001192092896,0,159232,0,0,0,0,0,0,0,0,2688,0,0,0,0
150,0.1,3.5540270805358887,0.6785005331039429,0.014245430938899517,0.016751669347286224,-0.6031637295606231,-0.8852127971662749,0.28204906760565174,2791.71337890625,0.0007143081165850163,0,159104,2816,2816,0,2,4.000001430511475,2816,1280,384,0.13636363636363635,0.3,0.10344827586206896,2432,0.4000000059604645,0.20000000298023224,0,159104,0,0,0,0,0,0,0,0,2816,0,0,0,0
155,0.1,3.0004324913024902,0.28601452708244324,0.013983520679175854,0.01539180800318718,-0.5736886627416746,-0.7321756308326068,0.1584869680909322,2736.9658203125,0.0007098199566826224,0,159296,2624,2624,0,2,4.000001430511475,2624,1280,256,0.0975609756097561,0.2,0.07017543859649122,2368,0.30000001192092896,0.10000000149011612,0,159296,0,0,0,0,0,0,0,0,2624,0,0,0,0
160,0.1,2.808354139328003,0.27741292119026184,0.014134319499135017,0.014890993013978004,-0.5906593812587904,-0.6758145120034094,0.085155130744619,2742.823486328125,0.0007007901440374553,0,159168,2752,2752,0,2,4.000000953674316,2752,1280,256,0.09302325581395349,0.2,0.06779661016949153,2496,0.30000001192092896,0.10000000149011612,0,159168,0,0,0,0,0,0,0,0,2752,0,0,0,0
165,0.05,3.1983256340026855,1.097536325454712,0.014660803601145744,0.016126440837979317,-0.6499092712869747,-0.8148503298525607,0.16494105856558594,2716.860107421875,0.000510769838001579,0,159232,2688,2688,0,2,4.000000953674316,2688,1280,448,0.16666666666666666,0.35,0.12727272727272726,2240,0.5,0.20000000298023224,0,159232,0,0,0,0,0,0,0,0,2688,0,0,0,0
170,0.05,2.8705804347991943,0.3831539452075958,0.014089289121329784,0.015055062249302864,-0.5855917164941793,-0.6942786671657017,0.10868695067152245,2689.198486328125,0.0004905170062556863,0,159168,2752,2752,0,2,4.000001430511475,2752,1280,512,0.18604651162790697,0.4,0.14545454545454545,2240,0.5,0.30000001192092896,0,159168,0,0,0,0,0,0,0,0,2752,0,0,0,0
175,0.05,2.4381518363952637,0.4259253740310669,0.013521311804652214,0.013962691649794579,-0.5216722298028913,-0.5713445887316122,0.049672358928720906,2651.4404296875,0.0004723303427454084,0,159360,2560,2560,0,2,4.000001430511475,2560,1280,320,0.125,0.25,0.09090909090909091,2240,0.4000000059604645,0.10000000149011612,0,159360,0,0,0,0,0,0,0,0,2560,0,0,0,0
180,0.05,4.404139518737793,2.1558008193969727,0.014311733655631542,0.016823122277855873,-0.6106253578603933,-0.893254024360552,0.2826286665001587,2656.74462890625,0.00046603044029325247,0,159296,2624,2624,0,2,4.000001430511475,2624,1280,320,0.12195121951219512,0.25,0.08928571428571429,2304,0.30000001192092896,0.20000000298023224,0,159296,0,0,0,0,0,0,0,0,2624,0,0,0,0
185,0.05,4.324283123016357,1.7124282121658325,0.013209419324994087,0.018477991223335266,-0.4865722238392065,-1.0794909926873064,0.5929187688480999,2633.974609375,0.0004789122613146901,0,159552,2368,2368,0,2,4.000001430511475,2368,1280,256,0.10810810810810811,0.2,0.07547169811320754,2112,0.30000001192092896,0.10000000149011612,0,159552,0,0,0,0,0,0,0,0,2368,0,0,0,0
190,0.05,3.028012275695801,0.43157872557640076,0.01407557912170887,0.015333002433180809,-0.5840488095636123,-0.7255577224425618,0.1415089128789495,2654.708251953125,0.0004896566388197243,0,159232,2688,2688,0,2,4.000000953674316,2688,1280,384,0.14285714285714285,0.3,0.10714285714285714,2304,0.30000001192092896,0.30000001192092896,0,159232,0,0,0,0,0,0,0,0,2688,0,0,0,0
195,0.05,2.4821460247039795,0.39686354994773865,0.013000947423279285,0.013433083891868591,-0.4631110458028813,-0.5117431662093634,0.04863212040648213,2624.720703125,0.0004753866232931614,0,159296,2624,2624,0,2,4.000001430511475,2624,1280,384,0.14634146341463414,0.3,0.10909090909090909,2240,0.30000001192092896,0.30000001192092896,0,159296,0,0,0,0,0,0,0,0,2624,0,0,0,0
200,0.05,2.366802215576172,0.4942153990268707,0.012976342812180519,0.013657576404511929,-0.46034207235008284,-0.5370072846043337,0.07666521225425083,2598.00048828125,0.00045176484854891896,0,159552,2368,2368,0,2,4.000001430511475,2368,1280,256,0.10810810810810811,0.2,0.07547169811320754,2112,0.30000001192092896,0.10000000149011612,0,159552,0,0,0,0,0,0,0,0,2368,0,0,0,0
