step,temperature,objective,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,probability_sum,probability_entropy,selected_indices,selected_count,selected_body_count,body_true_positive,body_precision,body_recall
31,1.0,1.037699818611145,0.010912335477769375,0.010882876813411713,-0.0027068820921833936,0.0,-0.0027068820921833936,0.20546206831932068,0.08661578595638275,,0,0,0,0.0,0.0
32,1.0,1.0376248359680176,0.010911223478615284,0.010882876813411713,-0.0026047033049789725,0.0,-0.0026047033049789725,0.201503723859787,0.0852765440940857,,0,0,0,0.0,0.0
33,1.0,1.0375621318817139,0.010910235345363617,0.010882876813411713,-0.0025139062419772262,0.0,-0.0025139062419772262,0.19790254533290863,0.0840524286031723,,0,0,0,0.0,0.0
34,1.0,1.0375096797943115,0.01090935431420803,0.010882876813411713,-0.002432950519451582,0.0,-0.002432950519451582,0.19462282955646515,0.08293275535106659,,0,0,0,0.0,0.0
35,1.0,1.0374656915664673,0.010908565483987331,0.010882876813411713,-0.0023604669074228646,0.0,-0.0023604669074228646,0.1916327029466629,0.08190787583589554,,0,0,0,0.0,0.0
36,1.0,1.037428379058838,0.010907858610153198,0.010882876813411713,-0.0022955140602802793,0.0,-0.0022955140602802793,0.18890391290187836,0.08096911013126373,,0,0,0,0.0,0.0
37,1.0,1.0373969078063965,0.010907222516834736,0.010882876813411713,-0.0022370650555394445,0.0,-0.0022370650555394445,0.18641121685504913,0.080108642578125,,0,0,0,0.0,0.0
38,1.0,1.0373700857162476,0.010906648822128773,0.010882876813411713,-0.0021843497013367408,0.0,-0.0021843497013367408,0.18413199484348297,0.07931943982839584,,0,0,0,0.0,0.0
39,1.0,1.0373473167419434,0.010906131006777287,0.010882876813411713,-0.00213676895955639,0.0,-0.00213676895955639,0.1820461004972458,0.07859504222869873,,0,0,0,0.0,0.0
40,1.0,1.037327766418457,0.01090566348284483,0.010882876813411713,-0.002093809368956201,0.0,-0.002093809368956201,0.18013542890548706,0.07792973518371582,,0,0,0,0.0,0.0
41,1.0,1.03731107711792,0.010905238799750805,0.010882876813411713,-0.002054786314546364,0.0,-0.002054786314546364,0.1783837378025055,0.07731828093528748,,0,0,0,0.0,0.0
42,1.0,1.0372966527938843,0.010904853232204914,0.010882876813411713,-0.0020193574888323074,0.0,-0.0020193574888323074,0.17677640914916992,0.07675594091415405,,0,0,0,0.0,0.0
43,1.0,1.0372841358184814,0.010904502123594284,0.010882876813411713,-0.0019870950074452054,0.0,-0.0019870950074452054,0.17530030012130737,0.07623840868473053,,0,0,0,0.0,0.0
44,1.0,1.0372734069824219,0.010904183611273766,0.010882876813411713,-0.0019578277166378832,0.0,-0.0019578277166378832,0.17394351959228516,0.07576179504394531,,0,0,0,0.0,0.0
45,1.0,1.0372642278671265,0.010903891175985336,0.010882876813411713,-0.0019309565782943405,0.0,-0.0019309565782943405,0.1726953685283661,0.07532255351543427,,0,0,0,0.0,0.0
46,1.0,1.0372560024261475,0.010903625749051571,0.010882876813411713,-0.0019065671692881647,0.0,-0.0019065671692881647,0.17154617607593536,0.07491745054721832,,0,0,0,0.0,0.0
47,1.0,1.037249207496643,0.010903380811214447,0.010882876813411713,-0.0018840604515035775,0.0,-0.0018840604515035775,0.1704871654510498,0.07454359531402588,,0,0,0,0.0,0.0
48,1.0,1.0372428894042969,0.010903158225119114,0.010882876813411713,-0.0018636075786879758,0.0,-0.0018636075786879758,0.16951048374176025,0.07419826835393906,,0,0,0,0.0,0.0
49,1.0,1.037237524986267,0.010902952402830124,0.010882876813411713,-0.0018446950895989467,0.0,-0.0018446950895989467,0.1686088889837265,0.07387910783290863,,0,0,0,0.0,0.0
50,1.0,1.0372326374053955,0.010902763344347477,0.010882876813411713,-0.0018273229842367122,0.0,-0.0018273229842367122,0.16777580976486206,0.07358381152153015,,0,0,0,0.0,0.0
51,1.0,1.0372283458709717,0.010902590118348598,0.010882876813411713,-0.001811405685727463,0.0,-0.001811405685727463,0.16700538992881775,0.07331041991710663,,0,0,0,0.0,0.0
52,1.0,1.0372246503829956,0.010902429930865765,0.010882876813411713,-0.0017966864634502144,0.0,-0.0017966864634502144,0.166292205452919,0.07305708527565002,,0,0,0,0.0,0.0
53,1.0,1.0372214317321777,0.010902282781898975,0.010882876813411713,-0.0017831653174045226,0.0,-0.0017831653174045226,0.16563144326210022,0.07282212376594543,,0,0,0,0.0,0.0
54,1.0,1.0372185707092285,0.010902145877480507,0.010882876813411713,-0.001770585516969847,0.0,-0.001770585516969847,0.1650184839963913,0.07260396331548691,,0,0,0,0.0,0.0
55,1.0,1.0372159481048584,0.010902020148932934,0.010882876813411713,-0.0017590326390195532,0.0,-0.0017590326390195532,0.16444936394691467,0.07240122556686401,,0,0,0,0.0,0.0
56,1.0,1.037213683128357,0.010901903733611107,0.010882876813411713,-0.0017483355298064662,0.0,-0.0017483355298064662,0.1639203280210495,0.07221266627311707,,0,0,0,0.0,0.0
57,1.0,1.037211537361145,0.010901795700192451,0.010882876813411713,-0.0017384086124565545,0.0,-0.0017384086124565545,0.16342803835868835,0.07203702628612518,,0,0,0,0.0,0.0
58,1.0,1.0372097492218018,0.010901695117354393,0.010882876813411713,-0.0017291663100964527,0.0,-0.0017291663100964527,0.16296939551830292,0.07187327742576599,,0,0,0,0.0,0.0
59,1.0,1.037208080291748,0.010901601053774357,0.010882876813411713,-0.0017205230458521292,0.0,-0.0017205230458521292,0.16254159808158875,0.07172045111656189,,0,0,0,0.0,0.0
60,1.0,1.0372065305709839,0.010901513509452343,0.010882876813411713,-0.0017124788197238061,0.0,-0.0017124788197238061,0.1621420681476593,0.07157765328884125,,0,0,0,0.0,0.0
61,1.0,1.0372051000595093,0.010901432484388351,0.010882876813411713,-0.0017050336317112613,0.0,-0.0017050336317112613,0.16176846623420715,0.07144402712583542,,0,0,0,0.0,0.0
62,1.0,1.0372039079666138,0.010901357047259808,0.010882876813411713,-0.0016981019049411294,0.0,-0.0016981019049411294,0.16141855716705322,0.07131882756948471,,0,0,0,0.0,0.0
63,1.0,1.0372028350830078,0.010901285335421562,0.010882876813411713,-0.0016915124856657915,0.0,-0.0016915124856657915,0.16109047830104828,0.07120135426521301,,0,0,0,0.0,0.0
64,1.0,1.0372016429901123,0.01090121828019619,0.010882876813411713,-0.001685350950759057,0.0,-0.001685350950759057,0.16078239679336548,0.07109101861715317,,0,0,0,0.0,0.0
65,1.0,1.037200689315796,0.01090115588158369,0.010882876813411713,-0.0016796173002207038,0.0,-0.0016796173002207038,0.16049273312091827,0.07098722457885742,,0,0,0,0.0,0.0
66,1.0,1.0371999740600586,0.01090109720826149,0.010882876813411713,-0.0016742259571773666,0.0,-0.0016742259571773666,0.1602199375629425,0.0708894208073616,,0,0,0,0.0,0.0
67,1.0,1.0371991395950317,0.010901041328907013,0.010882876813411713,-0.0016690913447550138,0.0,-0.0016690913447550138,0.15996263921260834,0.0707971528172493,,0,0,0,0.0,0.0
68,1.0,1.0371983051300049,0.010900990106165409,0.010882876813411713,-0.0016643846167012644,0.0,-0.0016643846167012644,0.1597195863723755,0.0707099661231041,,0,0,0,0.0,0.0
69,1.0,1.0371977090835571,0.01090093981474638,0.010882876813411713,-0.0016597634655211024,0.0,-0.0016597634655211024,0.15948957204818726,0.07062741369009018,,0,0,0,0.0,0.0
70,1.0,1.0371971130371094,0.010900894179940224,0.010882876813411713,-0.001655570198709544,0.0,-0.001655570198709544,0.15927167236804962,0.07054917514324188,,0,0,0,0.0,0.0
71,1.0,1.0371966361999512,0.010900849476456642,0.010882876813411713,-0.0016514625087715729,0.0,-0.0016514625087715729,0.15906482934951782,0.07047489285469055,,0,0,0,0.0,0.0
72,1.0,1.0371959209442139,0.010900807566940784,0.010882876813411713,-0.0016476115494548083,0.0,-0.0016476115494548083,0.15886816382408142,0.07040425390005112,,0,0,0,0.0,0.0
73,1.0,1.0371956825256348,0.010900767520070076,0.010882876813411713,-0.0016439317438854406,0.0,-0.0016439317438854406,0.15868088603019714,0.0703369602560997,,0,0,0,0.0,0.0
74,1.0,1.037195086479187,0.010900729335844517,0.010882876813411713,-0.001640423092063692,0.0,-0.001640423092063692,0.1585022360086441,0.07027275860309601,,0,0,0,0.0,0.0
75,1.0,1.0371946096420288,0.010900692082941532,0.010882876813411713,-0.0016370000171153087,0.0,-0.0016370000171153087,0.15833157300949097,0.07021139562129974,,0,0,0,0.0,0.0
76,1.0,1.0371941328048706,0.010900658555328846,0.010882876813411713,-0.0016339192496619415,0.0,-0.0016339192496619415,0.1581682562828064,0.07015269249677658,,0,0,0,0.0,0.0
77,1.0,1.0371938943862915,0.01090062502771616,0.010882876813411713,-0.0016308384822085742,0.0,-0.0016308384822085742,0.15801174938678741,0.07009638100862503,,0,0,0,0.0,0.0
78,1.0,1.0371935367584229,0.010900593362748623,0.010882876813411713,-0.0016279288685026039,0.0,-0.0016279288685026039,0.15786147117614746,0.07004231959581375,,0,0,0,0.0,0.0
79,1.0,1.0371931791305542,0.01090056262910366,0.010882876813411713,-0.001625104831670221,0.0,-0.001625104831670221,0.15771698951721191,0.06999032944440842,,0,0,0,0.0,0.0
80,1.0,1.0371928215026855,0.010900533758103848,0.010882876813411713,-0.0016224519485854572,0.0,-0.0016224519485854572,0.15757788717746735,0.06994025409221649,,0,0,0,0.0,0.0
81,0.5,1.039915919303894,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021209646947681904,0.0017039466183632612,,0,0,0,0.0,0.0
82,0.5,1.0399160385131836,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002118070609867573,0.0017018652288243175,,0,0,0,0.0,0.0
83,0.5,1.0399161577224731,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021155665162950754,0.0017000918742269278,,0,0,0,0.0,0.0
84,0.5,1.0399162769317627,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002113415626809001,0.0016985427355393767,,0,0,0,0.0,0.0
85,0.5,1.0399163961410522,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021115844137966633,0.0016971974400803447,,0,0,0,0.0,0.0
86,0.5,1.0399163961410522,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002110042842105031,0.0016960958018898964,,0,0,0,0.0,0.0
87,0.5,1.0399165153503418,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021087636705487967,0.0016951615689322352,,0,0,0,0.0,0.0
88,0.5,1.0399165153503418,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021077224519103765,0.0016944383969530463,,0,0,0,0.0,0.0
89,0.5,1.0399165153503418,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021068966016173363,0.001693852711468935,,0,0,0,0.0,0.0
90,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002106267958879471,0.0016933924052864313,,0,0,0,0.0,0.0
91,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021058160346001387,0.001693044789135456,,0,0,0,0.0,0.0
92,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021055268589407206,0.0016928606200963259,,0,0,0,0.0,0.0
93,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021053843665868044,0.0016927698161453009,,0,0,0,0.0,0.0
94,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021053741220384836,0.0016927584074437618,,0,0,0,0.0,0.0
95,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021054865792393684,0.001692835008725524,,0,0,0,0.0,0.0
96,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002105709398165345,0.0016929771518334746,,0,0,0,0.0,0.0
97,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021060327999293804,0.0016931833233684301,,0,0,0,0.0,0.0
98,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021064486354589462,0.0016935075400397182,,0,0,0,0.0,0.0
99,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021069487556815147,0.0016938860062509775,,0,0,0,0.0,0.0
100,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021075254771858454,0.0016943080117926002,,0,0,0,0.0,0.0
101,0.5,1.0399166345596313,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021081725135445595,0.0016947253607213497,,0,0,0,0.0,0.0
102,0.5,1.0399165153503418,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021088821813464165,0.001695237122476101,,0,0,0,0.0,0.0
103,0.5,1.0399165153503418,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002109650755301118,0.0016958313062787056,,0,0,0,0.0,0.0
104,0.5,1.0399165153503418,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021104735787957907,0.0016964299138635397,,0,0,0,0.0,0.0
105,0.5,1.0399165153503418,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.00211134715937078,0.0016970462165772915,,0,0,0,0.0,0.0
106,0.5,1.0399163961410522,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002112265210598707,0.001697690924629569,,0,0,0,0.0,0.0
107,0.5,1.0399163961410522,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021132261026650667,0.0016984072281047702,,0,0,0,0.0,0.0
108,0.5,1.0399163961410522,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021142258774489164,0.0016991186421364546,,0,0,0,0.0,0.0
109,0.5,1.0399162769317627,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021152603439986706,0.0016998369246721268,,0,0,0,0.0,0.0
110,0.5,1.0399162769317627,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021163274068385363,0.0017006357666105032,,0,0,0,0.0,0.0
111,0.5,1.0399162769317627,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002117425436154008,0.0017013947945088148,,0,0,0,0.0,0.0
112,0.5,1.0399161577224731,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021185523364692926,0.0017022317042574286,,0,0,0,0.0,0.0
113,0.5,1.0399161577224731,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021197060123085976,0.0017030856106430292,,0,0,0,0.0,0.0
114,0.5,1.0399160385131836,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002120884833857417,0.001703895628452301,,0,0,0,0.0,0.0
115,0.5,1.0399160385131836,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021220864728093147,0.001704780152067542,,0,0,0,0.0,0.0
116,0.5,1.0399160385131836,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021233088336884975,0.001705677597783506,,0,0,0,0.0,0.0
117,0.5,1.039915919303894,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002124552149325609,0.0017065287102013826,,0,0,0,0.0,0.0
118,0.5,1.039915919303894,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002125815022736788,0.001707451418042183,,0,0,0,0.0,0.0
119,0.5,1.0399158000946045,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002127094194293022,0.0017083849525079131,,0,0,0,0.0,0.0
120,0.5,1.0399158000946045,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002128392457962036,0.0017093305941671133,,0,0,0,0.0,0.0
121,0.5,1.0399158000946045,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021297060884535313,0.0017102857818827033,,0,0,0,0.0,0.0
122,0.5,1.039915680885315,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021310346201062202,0.001711190678179264,,0,0,0,0.0,0.0
123,0.5,1.039915680885315,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002132378052920103,0.00171216472517699,,0,0,0,0.0,0.0
124,0.5,1.0399155616760254,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021337366197258234,0.0017131485510617495,,0,0,0,0.0,0.0
125,0.5,1.0399155616760254,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002135108457878232,0.0017141405260190368,,0,0,0,0.0,0.0
126,0.5,1.0399154424667358,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021364933345466852,0.001715140650048852,,0,0,0,0.0,0.0
127,0.5,1.0399154424667358,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.00213788915425539,0.001716147642582655,,0,0,0,0.0,0.0
128,0.5,1.0399153232574463,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021392982453107834,0.0017171630170196295,,0,0,0,0.0,0.0
129,0.5,1.0399153232574463,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002140718512237072,0.0017181853763759136,,0,0,0,0.0,0.0
130,0.5,1.0399152040481567,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021421497222036123,0.0017192147206515074,,0,0,0,0.0,0.0
131,0.5,1.0399152040481567,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002143592108041048,0.0017202512826770544,,0,0,0,0.0,0.0
132,0.5,1.0399150848388672,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002145045902580023,0.0017212949460372329,,0,0,0,0.0,0.0
133,0.5,1.0399150848388672,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002146509476006031,0.001722344197332859,,0,0,0,0.0,0.0
134,0.5,1.0399149656295776,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021479835268110037,0.0017234005499631166,,0,0,0,0.0,0.0
135,0.5,1.0399149656295776,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021494668908417225,0.001724462490528822,,0,0,0,0.0,0.0
136,0.5,1.039914846420288,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002150961197912693,0.0017255318816751242,,0,0,0,0.0,0.0
137,0.5,1.039914846420288,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002152465283870697,0.0017266067443415523,,0,0,0,0.0,0.0
138,0.5,1.0399147272109985,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021539784502238035,0.0017276875441893935,,0,0,0,0.0,0.0
139,0.5,1.0399147272109985,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.002155500929802656,0.0017288336530327797,,0,0,0,0.0,0.0
140,0.5,1.039914608001709,0.010882881470024586,0.010882876813411713,-4.2788436860341506e-07,0.0,-4.2788436860341506e-07,0.0021570324897766113,0.0017299260944128036,,0,0,0,0.0,0.0
141,0.2,1.0399999618530273,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.20909138046477e-09,1.842068257928986e-07,,0,0,0,0.0,0.0
142,0.2,1.0399999618530273,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.216647558370369e-09,1.842068257928986e-07,,0,0,0,0.0,0.0
143,0.2,1.0399999618530273,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.2234780945070725e-09,1.842068257928986e-07,,0,0,0,0.0,0.0
144,0.2,1.0399999618530273,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.229658484040556e-09,1.842068257928986e-07,,0,0,0,0.0,0.0
145,0.2,1.0399999618530273,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.235247790835729e-09,1.842068257928986e-07,,0,0,0,0.0,0.0
146,0.2,1.0399999618530273,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.240305966935921e-09,1.842068257928986e-07,,0,0,0,0.0,0.0
147,0.2,1.0399999618530273,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.244881862154216e-09,1.842068257928986e-07,,0,0,0,0.0,0.0
