branch_id,generation,evaluation_slot,probe_kind,transition,from_scale,scale,ranking_id,rank_index,canonical_center_score,lineage_parent_state_id,child_state_id,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_lineage_parent,delta_rmse_vs_empty,strictly_improves_lineage_parent,reallocated_existing_slot,displaced_scheduled_move,displaced_scheduled_parent_state_id,condition_violations,truth_used
v4_branch_39bd15f3cdc95dcc757c,1,0,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,0,5.1880382670788094e-05,empty,g001_p000000_empty,10.0,9.0,17.0,dike_hemisphere,9,105.06689500971473,11.130653605266843,13.26362719440826,10.740188329029966,2.782663401316711,3.315906798602065,2.6850470822574914,0.01550714299082756,0.00025286246091127396,0.00025286246091127396,False,False,,,0,False
v4_branch_a3c77920c05f447bc899,1,1,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,1,5.188037539483048e-05,empty,g001_p000001_empty,10.0,11.0,17.0,dike_hemisphere,9,35.82778729451044,9.362711293297336,15.281171323391032,13.709995396428752,2.340677823324334,3.820292830847758,3.427498849107188,0.015421456657350063,0.00016717612743377686,0.00016717612743377686,False,False,,,0,False
v4_branch_11ac10c418a99885c271,1,2,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,2,5.0622627895791084e-05,empty,g001_p000002_empty,25.0,11.0,36.0,dike_hemisphere,9,49.01488072582643,6.2415666988930445,11.77849865016452,6.968794592868026,1.5603916747232611,2.94462466254113,1.7421986482170064,0.015290687792003155,3.6407262086868286e-05,3.6407262086868286e-05,False,False,,,0,False
v4_branch_7de987393b612e632c2b,1,3,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,3,5.062259879196063e-05,empty,g001_p000003_empty,27.0,9.0,36.0,ellipsoid,9,55.36908702751661,9.230824813544787,6.934960563263923,10.982392530275137,2.307706203386197,1.7337401408159807,2.745598132568784,0.015359215438365936,0.00010493490844964981,0.00010493490844964981,False,False,,,0,False
v4_branch_5b32f8d4aa669c2917fe,1,4,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,4,5.045986108598299e-05,empty,g001_p000004_empty,41.0,41.0,38.0,dike_hemisphere,9,70.1575404132806,7.149146866812255,10.362288145253302,12.811821660156152,1.7872867167030637,2.5905720363133256,3.202955415039038,0.015333833172917366,7.955264300107956e-05,7.955264300107956e-05,False,False,,,0,False
v4_branch_78875cc59239e9bfa9b9,1,5,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,5,5.0459846534067765e-05,empty,g001_p000005_empty,43.0,43.0,38.0,dike_hemisphere,9,14.96825065390393,7.0358743255990435,13.01048856687095,13.748950923758187,1.7589685813997609,3.2526221417177377,3.4372377309395468,0.015333833172917366,7.955264300107956e-05,7.955264300107956e-05,False,False,,,0,False
v4_branch_a6467003aa2a8fec1028,1,6,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,6,5.0347854994470254e-05,empty,g001_p000006_empty,9.0,10.0,17.0,dike_hemisphere,9,87.60234051138478,12.873879228621735,13.892721441198542,11.103416575824955,3.218469807155434,3.4731803602996356,2.7758541439562388,0.015477484092116356,0.00022320356220006943,0.00022320356220006943,False,False,,,0,False
v4_branch_6a7a192d9b4555a0772f,1,7,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,7,5.0347814976703376e-05,empty,g001_p000007_empty,11.0,10.0,17.0,ellipsoid,9,48.42125882648074,15.162418769794593,9.93638631247521,10.15382794628593,3.7906046924486483,2.4840965781188027,2.5384569865714823,0.015543932095170021,0.0002896515652537346,0.0002896515652537346,False,False,,,0,False
v4_branch_f9920595fbd582e88acc,1,8,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,8,5.0284455937799066e-05,empty,g001_p000008_empty,42.0,42.0,37.0,ellipsoid,9,57.00647101209065,8.200017659354108,12.237932925006314,7.288676725363943,2.050004414838527,3.0594832312515785,1.8221691813409857,0.015496211126446724,0.00024193059653043747,0.00024193059653043747,False,False,,,0,False
v4_branch_461b6401e9a235a6da41,1,9,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,9,4.919522689306177e-05,empty,g001_p000009_empty,9.0,11.0,17.0,dike_hemisphere,9,149.53207676896727,12.14389253980212,8.65579442964648,7.0254230294058955,3.03597313495053,2.16394860741162,1.7563557573514739,0.015518170781433582,0.00026389025151729584,0.00026389025151729584,False,False,,,0,False
v4_branch_e971865316f05e26b4d6,1,10,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,10,4.919520142721012e-05,empty,g001_p000010_empty,11.0,9.0,17.0,dike_hemisphere,9,126.25815346725797,7.42690749400205,10.353785693722177,6.45070448275783,1.8567268735005125,2.588446423430544,1.6126761206894575,0.015307423658668995,5.3143128752708435e-05,5.3143128752708435e-05,False,False,,,0,False
v4_branch_e1d336c1d8858b08b3f5,1,11,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,11,4.905810783384368e-05,empty,g001_p000011_empty,41.0,42.0,38.0,ellipsoid,9,124.8126669428701,8.968107635794954,8.204825298086925,9.035861568674108,2.2420269089487386,2.0512063245217314,2.258965392168527,0.015431446954607964,0.0001771664246916771,0.0001771664246916771,False,False,,,0,False
v4_branch_a234b17d0a162b7e9f8c,1,12,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,12,4.9058086005970836e-05,empty,g001_p000012_empty,43.0,42.0,38.0,ellipsoid,9,86.79557662119535,10.356060506329875,15.467926449083457,8.725499684395878,2.589015126582469,3.8669816122708642,2.1813749210989695,0.015574907884001732,0.0003206273540854454,0.0003206273540854454,False,False,,,0,False
v4_branch_1863bf7bf80a28ea47b6,1,13,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,13,4.8255769797833636e-05,empty,g001_p000013_empty,42.0,41.0,38.0,ellipsoid,9,73.75850051602781,10.884137235601543,11.961049378313037,7.76819714217686,2.7210343089003857,2.9902623445782592,1.942049285544215,0.015505791641771793,0.0002515111118555069,0.0002515111118555069,False,False,,,0,False
v4_branch_04658832a7f8e2d9e484,1,14,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,14,4.825576252187602e-05,empty,g001_p000014_empty,42.0,43.0,38.0,dike_hemisphere,9,93.55253140655259,15.811950456976675,9.720428118243081,12.041065112878798,3.9529876142441687,2.4301070295607703,3.0102662782196994,0.015445979312062263,0.00019169878214597702,0.00019169878214597702,False,False,,,0,False
v4_branch_57a233ca5c56ce00217f,1,15,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,15,4.6636490878881887e-05,empty,g001_p000015_empty,26.0,9.0,36.0,dike_hemisphere,9,166.06891753022788,6.123542426805432,14.905920461874242,7.825407850893782,1.530885606701358,3.7264801154685605,1.9563519627234456,0.015325447544455528,7.116701453924179e-05,7.116701453924179e-05,False,False,,,0,False
