branch_id,generation,evaluation_slot,probe_kind,transition,from_scale,scale,ranking_id,rank_index,canonical_center_score,lineage_parent_state_id,child_state_id,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_lineage_parent,delta_rmse_vs_empty,strictly_improves_lineage_parent,reallocated_existing_slot,displaced_scheduled_move,displaced_scheduled_parent_state_id,condition_violations,truth_used
v4_branch_b7928f0585506a0dace4,1,0,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,0,8.985492968349718e-06,empty,g001_p000000_empty,37.0,30.0,17.0,dike_hemisphere,9,154.5440484011571,14.884829032409776,15.294535624314307,9.010927041835465,3.721207258102444,3.8236339060785767,2.2527317604588664,0.014672142453491688,0.00019452720880508423,0.00019452720880508423,False,False,,,0,False
v4_branch_0b1f18cd4e9b559674c8,1,1,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,1,8.79508752404945e-06,empty,g001_p000001_empty,43.0,56.0,39.0,ellipsoid,9,93.38568608685748,11.533596090150594,15.66178569020259,13.770504688507685,2.8833990225376485,3.9154464225506476,3.4426261721269213,0.014722943305969238,0.00024532806128263474,0.00024532806128263474,False,False,,,0,False
v4_branch_da2a7d368215588e6212,1,2,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,2,8.667049769428559e-06,empty,g001_p000002_empty,34.0,43.0,22.0,dike_hemisphere,9,2.4201627917131963,11.781044505878889,6.652386763820174,8.62716503414886,2.945261126469722,1.6630966909550435,2.156791258537215,0.014541521668434143,6.390642374753952e-05,6.390642374753952e-05,False,False,,,0,False
v4_branch_9ac0b75a967e5c8fd76b,1,3,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,3,8.366426300199237e-06,empty,g001_p000003_empty,51.0,45.0,19.0,dike_hemisphere,9,35.56202350310141,14.402963172839018,9.001800407957017,12.937302702814076,3.6007407932097544,2.250450101989254,3.234325675703519,0.014628732576966286,0.00015111733227968216,0.00015111733227968216,False,False,,,0,False
v4_branch_c83b4b97f9b5a79bcdf2,1,4,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,4,8.018434527912177e-06,empty,g001_p000004_empty,59.0,5.0,19.0,ellipsoid,9,43.10281010947506,7.92242395847873,12.291878531050266,12.149970730264696,1.9806059896196826,3.0729696327625664,3.037492682566174,0.014696772210299969,0.00021915696561336517,0.00021915696561336517,False,False,,,0,False
v4_branch_196b5f9753dd64de0603,1,5,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,5,8.018432708922774e-06,empty,g001_p000005_empty,59.0,4.0,19.0,dike_hemisphere,9,56.84491745392405,7.833591037947077,6.807437053155505,10.81969050953954,1.9583977594867692,1.7018592632888763,2.704922627384885,0.014486038126051426,8.422881364822388e-06,8.422881364822388e-06,False,False,,,0,False
v4_branch_38138a9bfc9f96bcb03a,1,6,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,6,7.5660245784092695e-06,empty,g001_p000006_empty,38.0,32.0,35.0,dike_hemisphere,9,87.83983112760117,7.758925489796136,9.684460133413856,9.869370372282829,1.939731372449034,2.421115033353464,2.467342593070707,0.014541521668434143,6.390642374753952e-05,6.390642374753952e-05,False,False,,,0,False
v4_branch_bbada70fbca960527b09,1,7,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,7,7.554219337180257e-06,empty,g001_p000007_empty,36.0,31.0,19.0,dike_hemisphere,9,80.85068649403175,8.36758149974754,15.685863051742166,6.431951181444503,2.091895374936885,3.9214657629355414,1.6079877953611257,0.014587312005460262,0.00010969676077365875,0.00010969676077365875,False,False,,,0,False
v4_branch_e80a0eee6789e15dcae9,1,8,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,8,7.390586688416079e-06,empty,g001_p000008_empty,39.0,32.0,35.0,dike_hemisphere,9,154.3713694700639,9.246038181478738,15.369598806861681,9.321866556009176,2.3115095453696846,3.8423997017154203,2.330466639002294,0.014628731645643711,0.00015111640095710754,0.00015111640095710754,False,False,,,0,False
v4_branch_45c9ba7465f39f1f8e63,1,9,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,9,7.215148798422888e-06,empty,g001_p000009_empty,38.0,33.0,35.0,dike_hemisphere,9,94.34486339694047,14.15220586540368,11.145771702562316,11.635781549326206,3.53805146635092,2.786442925640579,2.9089453873315514,0.014730642549693584,0.0002530273050069809,0.0002530273050069809,False,False,,,0,False
