generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,37.0,30.0,17.0,8.985492968349718e-06,0.014672142453491688,0.00019452720880508423,0.00019452720880508423,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,43.0,56.0,39.0,8.79508752404945e-06,0.014722943305969238,0.00024532806128263474,0.00024532806128263474,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,34.0,43.0,22.0,8.667049769428559e-06,0.014541521668434143,6.390642374753952e-05,6.390642374753952e-05,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,51.0,45.0,19.0,8.366426300199237e-06,0.014628732576966286,0.00015111733227968216,0.00015111733227968216,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,59.0,5.0,19.0,8.018434527912177e-06,0.014696772210299969,0.00021915696561336517,0.00021915696561336517,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,59.0,4.0,19.0,8.018432708922774e-06,0.014486038126051426,8.422881364822388e-06,8.422881364822388e-06,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,38.0,32.0,35.0,7.5660245784092695e-06,0.014541521668434143,6.390642374753952e-05,6.390642374753952e-05,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,36.0,31.0,19.0,7.554219337180257e-06,0.014587312005460262,0.00010969676077365875,0.00010969676077365875,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,39.0,32.0,35.0,7.390586688416079e-06,0.014628731645643711,0.00015111640095710754,0.00015111640095710754,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,38.0,33.0,35.0,7.215148798422888e-06,0.014730642549693584,0.0002530273050069809,0.0002530273050069809,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,39.0,33.0,35.0,7.215148798422888e-06,0.014732730574905872,0.0002551153302192688,0.0002551153302192688,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,45.0,38.0,17.0,7.183050001913216e-06,0.014558869414031506,8.125416934490204e-05,8.125416934490204e-05,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,6.0,32.0,21.0,7.090032795531442e-06,0.014659986831247807,0.000182371586561203,0.000182371586561203,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,44.0,38.0,17.0,7.045578058750834e-06,0.014657877385616302,0.00018026214092969894,0.00018026214092969894,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,11.0,49.0,17.0,6.9269635787350126e-06,0.01473020389676094,0.000252588652074337,0.000252588652074337,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,45.0,41.0,14.0,6.843950814072741e-06,0.014804265461862087,0.0003266502171754837,0.0003266502171754837,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,53.0,49.0,19.0,6.781237516406691e-06,0.014788037165999413,0.000310421921312809,0.000310421921312809,0,False
1,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,41.0,45.0,15.0,6.742332971043652e-06,0.014657561667263508,0.0001799464225769043,0.0001799464225769043,0,False
1,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,40.0,34.0,36.0,6.723759270244045e-06,0.014732303097844124,0.0002546878531575203,0.0002546878531575203,0,False
1,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,43.0,40.0,14.0,6.723219030391192e-06,0.014643598347902298,0.00016598310321569443,0.00016598310321569443,0,False
