sample_id,class_id,truth_present,truth_volume,predicted_volume,volume_error,absolute_volume_error_fraction,iou,precision,recall,candidate_id,retrospective_only,used_for_ranking
13,9,True,2473,20659,18186,7.353821269712899,0.05107233733187932,0.05440728012004453,0.4545086938940558,candidate_000013,True,False
14,0,True,226903,209179,-17724,0.0781126736975712,0.9102023294829844,0.9933645346808236,0.9157701749205608,candidate_000014,True,False
14,9,True,2473,17878,15405,6.229276182773959,0.05582360570687419,0.06018570309878062,0.4350990699555196,candidate_000014,True,False
15,0,True,226903,201853,-25050,0.11039959806613399,0.8805582603050958,0.9945950766151606,0.8847921799182911,candidate_000015,True,False
15,9,True,2473,21976,19503,7.886372826526486,0.05707120930433655,0.060065526028394614,0.5337646583097453,candidate_000015,True,False
16,0,True,226903,213485,-13418,0.05913540147111321,0.9303071744161582,0.9941869452186336,0.93539530107579,candidate_000016,True,False
16,9,True,2473,14832,12359,4.997573797007683,0.07651632970451011,0.08292880258899676,0.49737161342498987,candidate_000016,True,False
17,0,True,226903,213471,-13432,0.0591971018452819,0.9326346648410002,0.9955075865105799,0.9365764225241623,candidate_000017,True,False
17,9,True,2473,15081,12608,5.09826122118884,0.09309421508188555,0.09913135733704662,0.6045289122523251,candidate_000017,True,False
18,0,True,226903,212609,-14294,0.06299608202624028,0.9245947295131499,0.993118823756285,0.9305562288731308,candidate_000018,True,False
18,9,True,2473,14124,11651,4.711281843914274,0.06479758773336755,0.07150948739733787,0.40841083704003234,candidate_000018,True,False
19,0,True,226903,211927,-14976,0.06600177168217256,0.9212297131048854,0.9928843422499257,0.927352216585942,candidate_000019,True,False
19,9,True,2473,15246,12773,5.164981803477557,0.0575981855079384,0.06329529056801785,0.39021431459765465,candidate_000019,True,False
20,0,True,226903,207867,-19036,0.08389488019109487,0.9069361474424765,0.994751451649372,0.9112968977933302,candidate_000020,True,False
20,9,True,2473,18856,16383,6.624747270521634,0.06917639981953982,0.0731862537123462,0.5580266882329155,candidate_000020,True,False
21,0,True,226903,208999,-17904,0.07890596422259732,0.9103259678677547,0.9938803534945143,0.9154572658801338,candidate_000021,True,False
21,9,True,2473,18276,15803,6.390214314597655,0.05964966038506716,0.06390895163055373,0.4723008491710473,candidate_000021,True,False
22,0,True,226903,213663,-13240,0.058350925285254054,0.9307657922184922,0.9940139378366868,0.9360123048174771,candidate_000022,True,False
22,9,True,2473,14358,11885,4.805903760614638,0.07635735754940205,0.08315921437526118,0.48281439547108773,candidate_000022,True,False
23,0,True,226903,209677,-17226,0.07591790324499896,0.9170106261526302,0.9960081458624456,0.9203932958136296,candidate_000023,True,False
23,9,True,2473,16571,14098,5.700768297614234,0.09385410683515222,0.09860599843099391,0.6607359482410028,candidate_000023,True,False
24,0,True,226903,216344,-10559,0.04653530363194845,0.9430942423525079,0.9944024331620013,0.9481276140024592,candidate_000024,True,False
24,9,True,2473,11476,9003,3.640517589971694,0.09791420700511609,0.10840013942140118,0.5030327537403962,candidate_000024,True,False
25,0,True,226903,215989,-10914,0.04809984883408329,0.9398032568610447,0.9934487404451152,0.9456640062052948,candidate_000025,True,False
25,9,True,2473,12626,10153,4.105539830165791,0.07527417746759721,0.08371614129573896,0.42741609381318235,candidate_000025,True,False
26,0,True,226903,215917,-10986,0.048417165044093734,0.9404482811507198,0.9939699051024237,0.9458447001582174,candidate_000026,True,False
26,9,True,2473,11896,9423,3.810351799433886,0.0874072952928712,0.09709145931405515,0.4670440760210271,candidate_000026,True,False
27,0,True,226903,216410,-10493,0.04624443043943888,0.9435965785285568,0.9945196617531538,0.9485286664345557,candidate_000027,True,False
27,9,True,2473,11053,8580,3.4694702790133443,0.10506535947712418,0.11634850266895866,0.5200161746866154,candidate_000027,True,False
28,0,True,226903,211459,-15444,0.06806432704724046,0.9200550136439093,0.9933604150213516,0.9257480068575559,candidate_000028,True,False
28,9,True,2473,14955,12482,5.047310958350182,0.0647605083088954,0.07087930458040789,0.4286291953093409,candidate_000028,True,False
29,0,True,226903,204821,-22082,0.09731911874237009,0.8926464012345138,0.9941265788176017,0.8973790562487054,candidate_000029,True,False
29,9,True,2473,21651,19178,7.754953497775981,0.051475395545482285,0.054547134081566674,0.4775576223210675,candidate_000029,True,False
30,0,True,226903,208347,-18556,0.08177943879102524,0.9098707738212773,0.9952387123404705,0.9138486489821642,candidate_000030,True,False
30,9,True,2473,16682,14209,5.745653052972099,0.08355017535920353,0.0885385445390241,0.5972503032753741,candidate_000030,True,False
31,0,True,226903,206042,-20861,0.09193796468094295,0.9003818804319199,0.9955494510827889,0.9040206608110073,candidate_000031,True,False
31,9,True,2473,20545,18072,7.307723412858876,0.07080387048753256,0.07408128498418107,0.6154468257177517,candidate_000031,True,False
32,0,True,226903,205605,-21298,0.09386389778892303,0.8972644803565475,0.994839619659055,0.9014600952830064,candidate_000032,True,False
32,9,True,2473,21873,19400,7.844723008491711,0.061382858139332114,0.06437159968911443,0.5693489688637282,candidate_000032,True,False
33,0,True,226903,199609,-27294,0.12028928661145952,0.8685686247020888,0.9932217485183534,0.8737478129420942,candidate_000033,True,False
33,9,True,2473,27007,24534,9.92074403558431,0.039162466072120976,0.041137482874810234,0.4492519207440356,candidate_000033,True,False
34,0,True,226903,215415,-11488,0.05062956417499989,0.9387497479684062,0.9942297425898846,0.9438923240327365,candidate_000034,True,False
34,9,True,2473,12348,9875,3.993125758188435,0.08698203153648698,0.0960479429867185,0.4795794581479984,candidate_000034,True,False
35,0,True,226903,206081,-20822,0.0917660850671873,0.8979538162116669,0.9940363255224888,0.9028175035147178,candidate_000035,True,False
35,9,True,2473,19435,16962,6.858875859280227,0.05825524103951309,0.062052997170054025,0.4876668014557218,candidate_000035,True,False
36,0,True,226903,201784,-25119,0.110703692767394,0.8810394078078447,0.9950640288625461,0.8849067663274616,candidate_000036,True,False
36,9,True,2473,25280,22807,9.222401940962394,0.053724656390006835,0.055973101265822785,0.5721795390214315,candidate_000036,True,False
37,0,True,226903,208832,-18071,0.07964196154303821,0.9113615328265438,0.994885841250383,0.9156511813418069,candidate_000037,True,False
37,9,True,2473,18489,16016,6.476344520824909,0.06998111377673422,0.0741521986045757,0.55438738374444,candidate_000037,True,False
38,0,True,226903,205697,-21206,0.093458438187243,0.8969191507274593,0.9944043909245152,0.9014689096221733,candidate_000038,True,False
38,9,True,2473,21384,18911,7.646987464617873,0.05781935884361282,0.0609801720912832,0.5272947836635665,candidate_000038,True,False
39,0,True,226903,209594,-17309,0.07628369832042767,0.9132018408941486,0.99405040220617,0.9182205612089748,candidate_000039,True,False
39,9,True,2473,17374,14901,6.025475131419329,0.06578240790462893,0.07050765511684126,0.49534977759805904,candidate_000039,True,False
40,0,True,226903,212697,-14206,0.06260825110289418,0.9290431577330671,0.9953831036638975,0.9330639083661301,candidate_000040,True,False
40,9,True,2473,15190,12717,5.142337242215932,0.09017405258610048,0.09618169848584596,0.5907804286291953,candidate_000040,True,False
41,0,True,226903,198882,-28021,0.12349329889864832,0.8711629480863631,0.9967417865870214,0.8736508552112576,candidate_000041,True,False
41,9,True,2473,27106,24633,9.96077638495754,0.06361021215390147,0.06526230354902973,0.7153255155681358,candidate_000041,True,False
42,0,True,226903,209356,-17547,0.07733260468129553,0.912955208173467,0.9944974111083513,0.9175903359585373,candidate_000042,True,False
42,9,True,2473,15827,13354,5.399919126566923,0.07394366197183098,0.07961079168509509,0.509502628386575,candidate_000042,True,False
43,0,True,226903,214272,-12631,0.055666959008915703,0.9332483216770959,0.9939282780764636,0.9385993133629789,candidate_000043,True,False
43,9,True,2473,13046,10573,4.275374039627982,0.0816895518226807,0.08983596504675763,0.473918317832592,candidate_000043,True,False
44,0,True,226903,209802,-17101,0.07536700704706416,0.9168104148286653,0.9955863147157796,0.9205519539186349,candidate_000044,True,False
44,9,True,2473,14158,11685,4.725030327537404,0.08190215977101223,0.08892498940528323,0.5090982612211888,candidate_000044,True,False
45,0,True,226903,217679,-9224,0.040651732238004785,0.9468641343854824,0.9933158458096555,0.9529358360180341,candidate_000045,True,False
45,9,True,2473,10970,8497,3.435907804286292,0.08184451955577016,0.0927073837739289,0.41124140719773555,candidate_000045,True,False
46,0,True,226903,212938,-13965,0.06154612323327589,0.9279602696613454,0.9942001897265871,0.9330110223311283,candidate_000046,True,False
46,9,True,2473,14612,12139,4.908613020622726,0.0754752612363087,0.08205584451136053,0.4848362312980186,candidate_000046,True,False
47,0,True,226903,199644,-27259,0.12013503567603778,0.8756986372451155,0.9974755064013945,0.8776437508538891,candidate_000047,True,False
47,9,True,2473,26024,23551,9.523251112009705,0.07418296958045913,0.0756225023055641,0.7957945814799838,candidate_000047,True,False
48,0,True,226903,209495,-17408,0.07672000810919204,0.9162871984929588,0.9960476383684574,0.9196308554756879,candidate_000048,True,False
48,9,True,2473,18160,15687,6.343307723412859,0.0865192206424434,0.09047356828193832,0.6643752527294784,candidate_000048,True,False
49,0,True,226903,215839,-11064,0.04876092427160505,0.9382209633712302,0.9929391815195585,0.9445225492831739,candidate_000049,True,False
49,9,True,2473,12476,10003,4.044884755357865,0.06770944932504822,0.07598589291439564,0.3833400727860898,candidate_000049,True,False
50,0,True,226903,207990,-18913,0.08335279833232703,0.9057036186603332,0.9937352757344103,0.9109046597004006,candidate_000050,True,False
50,9,True,2473,17745,15272,6.175495349777598,0.06131233595800525,0.06582135812905043,0.4723008491710473,candidate_000050,True,False
51,0,True,226903,209935,-16968,0.07478085349246154,0.9143943975528736,0.9938885845618882,0.9195647479319357,candidate_000051,True,False
51,9,True,2473,16891,14418,5.830165790537809,0.06536091549295775,0.07033331359895803,0.48038819247877074,candidate_000051,True,False
52,0,True,226903,217019,-9884,0.04356046416310053,0.9465823584094856,0.9947055326952939,0.9513756979854828,candidate_000052,True,False
52,9,True,2473,11025,8552,3.458147998382531,0.10594018844735764,0.11727891156462585,0.5228467448443186,candidate_000052,True,False
53,0,True,226903,210296,-16607,0.07318986527282584,0.9176067581318643,0.9948215848137862,0.9220107270507661,candidate_000053,True,False
53,9,True,2473,10510,8037,3.2498989082086536,0.07841182822493563,0.08981921979067554,0.38172260412454506,candidate_000053,True,False
54,0,True,226903,198040,-28863,0.12720413568793715,0.8657490340709518,0.9956725913956777,0.8690189199790219,candidate_000054,True,False
54,9,True,2473,25984,23511,9.507076425394258,0.05925925925925926,0.06126847290640394,0.6437525272947837,candidate_000054,True,False
55,0,True,226903,219710,-7193,0.03170077081396015,0.9541834761225508,0.9925401665832233,0.9610758782387188,candidate_000055,True,False
55,9,True,2473,8169,5696,2.303275374039628,0.0845902975947819,0.1016036234545232,0.3356247472705216,candidate_000055,True,False
56,0,True,226903,218712,-8191,0.0360991260582716,0.9510886936114504,0.9931873879805406,0.9573341912623455,candidate_000056,True,False
56,9,True,2473,10186,7713,3.118883946623534,0.0830766598220397,0.09532691930100137,0.3926405175899717,candidate_000056,True,False
57,0,True,226903,214573,-12330,0.0543404009642887,0.9334828232573621,0.9933402618223168,0.9393617537009207,candidate_000057,True,False
57,9,True,2473,10792,8319,3.3639304488475537,0.06906834300451321,0.07941067457375833,0.34654266073594825,candidate_000057,True,False
58,0,True,226903,211500,-15403,0.06788363309431783,0.9206888847025012,0.9936170212765958,0.9261666879679863,candidate_000058,True,False
58,9,True,2473,16507,14034,5.674888799029519,0.06282898420875797,0.06797116374871266,0.45369995956328346,candidate_000058,True,False
59,0,True,226903,209355,-17548,0.077337011850879,0.9130598749353189,0.9945594803085668,0.9176432219935391,candidate_000059,True,False
59,9,True,2473,16965,14492,5.860088960776385,0.07214561500275786,0.0770999115826702,0.5289122523251112,candidate_000059,True,False
60,0,True,226903,206862,-20041,0.08832408562249067,0.9015439783965771,0.9941555239725034,0.9063476463510839,candidate_000060,True,False
60,9,True,2473,17606,15133,6.11928831378892,0.06684023165612879,0.07145291377939339,0.5086938940558027,candidate_000060,True,False
61,0,True,226903,213205,-13698,0.06036940895448716,0.9270189326934866,0.9930348725405127,0.9330859442140474,candidate_000061,True,False
61,9,True,2473,13637,11164,4.514355034371209,0.06406869220607662,0.07113001393268314,0.39223615042458554,candidate_000061,True,False
62,0,True,226903,211294,-15609,0.06879151002851439,0.9214531582293745,0.9945478811513815,0.9261314306113185,candidate_000062,True,False
62,9,True,2473,15237,12764,5.161342498989082,0.0798780487804878,0.08597492944805409,0.5297209866558835,candidate_000062,True,False
63,0,True,226903,215125,-11778,0.051907643354208624,0.9355528017760418,0.9931667635095874,0.9416138173580781,candidate_000063,True,False
63,9,True,2473,12459,9986,4.0380105135463005,0.0719310839913855,0.08042379003130268,0.405175899716943,candidate_000063,True,False
64,0,True,226903,220552,-6351,0.027989934024671335,0.9613004181606193,0.9943822771954006,0.9665495828613989,candidate_000064,True,False
64,9,True,2473,8216,5743,2.322280630812778,0.13027387120651368,0.14995131450827653,0.49818034775576225,candidate_000064,True,False
65,0,True,226903,212546,-14357,0.06327373370999943,0.9283720807772308,0.9953751187978132,0.9323940185894413,candidate_000065,True,False
65,9,True,2473,15426,12953,5.237767893247068,0.08987395725506911,0.09568261376896149,0.5968459361099878,candidate_000065,True,False
66,0,True,226903,205117,-21786,0.09601459654566048,0.8938195080680866,0.9940619256326877,0.8986174709016628,candidate_000066,True,False
66,9,True,2473,20906,18433,7.453699959563283,0.05111950364175884,0.05438630058356453,0.459765467044076,candidate_000066,True,False
67,0,True,226903,214461,-12442,0.05483400395763829,0.9329415165237499,0.9933088067294287,0.9388417076900702,candidate_000067,True,False
67,9,True,2473,11731,9258,3.7436312171451678,0.07867557715674361,0.08831301679311226,0.41892438334007276,candidate_000067,True,False
68,0,True,226903,204668,-22235,0.09799341568864228,0.8948914403635485,0.9958371606699631,0.8982516758262341,candidate_000068,True,False
68,9,True,2473,19481,17008,6.87747674888799,0.060477248575016906,0.06426774806221447,0.5062676910634857,candidate_000068,True,False
69,0,True,226903,197865,-29038,0.12797539036504585,0.8664967593101175,0.9966037449776363,0.8690629916748567,candidate_000069,True,False
69,9,True,2473,27277,24804,10.029923170238577,0.0639819748936018,0.0655863914653371,0.7234128588758593,candidate_000069,True,False
70,0,True,226903,208230,-18673,0.08229507763229221,0.9064378472161371,0.9935600057628584,0.9117949079562633,candidate_000070,True,False
70,9,True,2473,19581,17108,6.917913465426607,0.05324991642389799,0.05694295490526531,0.45086938940558025,candidate_000070,True,False
71,0,True,226903,203186,-23717,0.10452484101135727,0.8857349556067083,0.9942318860551416,0.8903099562368061,candidate_000071,True,False
71,9,True,2473,21505,19032,7.6959158916296,0.050376730331172244,0.053475935828877004,0.4650222401940962,candidate_000071,True,False
72,0,True,226903,212029,-14874,0.06555224038465776,0.9248786349224447,0.9946799730225583,0.9294764723251786,candidate_000072,True,False
72,9,True,2473,15612,13139,5.312980186008896,0.07693681891264217,0.0827568537022803,0.5224423776789324,candidate_000072,True,False
73,0,True,226903,210916,-15987,0.07045742013106922,0.9206883995981557,0.9950406797018718,0.9249326804846124,candidate_000073,True,False
73,9,True,2473,16575,14102,5.702385766275778,0.07951260980447719,0.08464555052790347,0.5673271330367974,candidate_000073,True,False
74,0,True,226903,214245,-12658,0.05578595258766962,0.9329436611078492,0.9938248267170763,0.9383833620533885,candidate_000074,True,False
74,9,True,2473,13465,10992,4.444803881924788,0.0768918918918919,0.08451541032305979,0.46016983420946217,candidate_000074,True,False
75,0,True,226903,201547,-25356,0.11174819195867838,0.8792738182440227,0.9946216019092321,0.8834744362128311,candidate_000075,True,False
75,9,True,2473,26237,23764,9.60938131823696,0.05068618481244282,0.05278804741395739,0.5600485240598463,candidate_000075,True,False
76,0,True,226903,205980,-20923,0.09221120919511862,0.8988594990568934,0.9948198854257695,0.9030863408593099,candidate_000076,True,False
76,9,True,2473,20953,18480,7.472705216336434,0.06375442739079103,0.0670071111535341,0.5677315002021835,candidate_000076,True,False
77,0,True,226903,216373,-10530,0.04640749571402758,0.9376068189268932,0.9913482735831181,0.9453422828257009,candidate_000077,True,False
77,9,True,2473,10387,7914,3.2001617468661543,0.048683030253608414,0.057475690767305285,0.24140719773554387,candidate_000077,True,False
78,0,True,226903,215877,-11026,0.04859345182743287,0.941030002279542,0.9943810595848562,0.9460606514678078,candidate_000078,True,False
78,9,True,2473,11699,9226,3.7306914678528105,0.09749864477658174,0.10761603555859475,0.5090982612211888,candidate_000078,True,False
79,0,True,226903,216488,-10415,0.04590067121192756,0.942601403748587,0.9937964228964192,0.9481805000374609,candidate_000079,True,False
79,9,True,2473,11555,9082,3.6724625960372017,0.08718902580795164,0.09736045002163565,0.45491306105944196,candidate_000079,True,False
80,0,True,226903,208148,-18755,0.08265646553813744,0.9089389298909181,0.9952005303918365,0.9129407720479676,candidate_000080,True,False
80,9,True,2473,15220,12747,5.154468257177517,0.08605978761279234,0.09211563731931668,0.5669227658714112,candidate_000080,True,False
81,0,True,226903,208575,-18328,0.08077460412599216,0.9080747845365839,0.9936425746134484,0.9133814890063154,candidate_000081,True,False
81,9,True,2473,15360,12887,5.211079660331581,0.06854814548505003,0.07447916666666667,0.4625960372017792,candidate_000081,True,False
82,0,True,226903,211514,-15389,0.06782193272014914,0.9232274224750942,0.9950074226765131,0.9275240961996977,candidate_000082,True,False
82,9,True,2473,16361,13888,5.615851192883138,0.08104695212949145,0.08630279322779781,0.570966437525273,candidate_000082,True,False
83,0,True,226903,212273,-14630,0.06447689100628903,0.9226182658716608,0.9928252768840126,0.9288109897180734,candidate_000083,True,False
83,9,True,2473,13901,11428,4.621107966033158,0.06131708581799326,0.06805265808215236,0.38253133845531745,candidate_000083,True,False
84,0,True,226903,215915,-10988,0.04842597938326069,0.939470652902299,0.993441863696362,0.9453334684865339,candidate_000084,True,False
84,9,True,2473,11150,8677,3.508693894055803,0.07734282325029657,0.08771300448430493,0.39547108774767487,candidate_000084,True,False
85,0,True,226903,214601,-12302,0.05421700021595131,0.9347663182804181,0.9939795247925219,0.9400889366821946,candidate_000085,True,False
85,9,True,2473,13592,11119,4.496158511928831,0.07768162608170658,0.085197174808711,0.4682571775171856,candidate_000085,True,False
86,0,True,226903,217120,-9783,0.04311534003516921,0.9446802174074901,0.9934414148857774,0.9506088504779575,candidate_000086,True,False
86,9,True,2473,11382,8909,3.602507076425394,0.08191472747149774,0.09216306448778773,0.424181156490093,candidate_000086,True,False
87,0,True,226903,206755,-20148,0.08879565276792285,0.9039879172648763,0.9958404875335543,0.9074141813902857,candidate_000087,True,False
87,9,True,2473,19781,17308,6.998786898503841,0.07699753182016164,0.08043071634396644,0.6433481601293974,candidate_000087,True,False
88,0,True,226903,210426,-16477,0.07261693322697364,0.91459116798515,0.9927955670877173,0.9207017976844731,candidate_000088,True,False
88,9,True,2473,16229,13756,5.562474727052163,0.05357444651005577,0.05859880460903321,0.3845531742822483,candidate_000088,True,False
89,0,True,226903,209817,-17086,0.075300899503312,0.9158083138851357,0.9949813408827692,0.9200583509252852,candidate_000089,True,False
89,9,True,2473,18511,16038,6.485240598463405,0.07192480588475685,0.07606288152990114,0.5693489688637282,candidate_000089,True,False
90,0,True,226903,211005,-15898,0.07006518203813965,0.9207670646443202,0.9948674202033128,0.9251618533029532,candidate_000090,True,False
90,9,True,2473,17280,14807,5.987464617873028,0.07528579205225912,0.08003472222222222,0.559239789729074,candidate_000090,True,False
91,0,True,226903,213408,-13495,0.059474753529041045,0.933045337407422,0.9958858149647624,0.9366557515766649,candidate_000091,True,False
91,9,True,2473,14434,11961,4.836635665183987,0.1039503754489063,0.11029513648330332,0.6437525272947837,candidate_000091,True,False
92,0,True,226903,210224,-16679,0.07350718148283628,0.9150734263283331,0.9935640079153665,0.9205299180707175,candidate_000092,True,False
92,9,True,2473,16470,13997,5.659927213910231,0.06242288278182838,0.06757741347905283,0.4500606550748079,candidate_000092,True,False
93,0,True,226903,218039,-8864,0.03906515118795256,0.9465482544404585,0.9923087154132976,0.9535440254205542,candidate_000093,True,False
93,9,True,2473,9268,6795,2.7476748887990294,0.07086829624224736,0.08383685800604229,0.3141932875050546,candidate_000093,True,False
94,0,True,226903,212060,-14843,0.06541561812756994,0.9242382398968977,0.9942469112515326,0.9292076349805864,candidate_000094,True,False
94,9,True,2473,15655,13182,5.3303679741205015,0.07412454820169462,0.07991057170233153,0.5058633238980995,candidate_000094,True,False
95,0,True,226903,207239,-19664,0.0866625826895193,0.9035888891324841,0.994392947273438,0.9082162862544788,candidate_000095,True,False
95,9,True,2473,19358,16885,6.827739587545492,0.06362971985383678,0.06746564727761133,0.5281035179943389,candidate_000095,True,False
96,0,True,226903,208378,-18525,0.08164281653393742,0.9082818575981693,0.994250832621486,0.9130773943050554,candidate_000096,True,False
96,9,True,2473,18417,15944,6.447230084917105,0.06489269511138299,0.06912092088830972,0.5147594015365953,candidate_000096,True,False
97,0,True,226903,202203,-24700,0.10885708871191654,0.8858652181174134,0.9968595915985421,0.8883443586025747,candidate_000097,True,False
97,9,True,2473,23816,21343,8.63040841083704,0.07416033341505271,0.07620927107826671,0.7339264051758997,candidate_000097,True,False
98,0,True,226903,209215,-17688,0.07795401559256598,0.9119931958473625,0.9942977319981837,0.9167882310943443,candidate_000098,True,False
98,9,True,2473,17296,14823,5.993934492519207,0.06795959159418724,0.07273358001850139,0.5086938940558027,candidate_000098,True,False
99,0,True,226903,212448,-14455,0.0637056363291803,0.9294067532376281,0.996187302304564,0.9327245563082022,candidate_000099,True,False
99,9,True,2473,14746,12273,4.962798220784472,0.10342838833707145,0.10945341109453412,0.6526486049332794,candidate_000099,True,False
100,0,True,226903,210022,-16881,0.07439742973869891,0.9160856027715651,0.9946338954966623,0.9206356901407209,candidate_000100,True,False
100,9,True,2473,17433,14960,6.049332794177113,0.07113646147223418,0.07583318992714966,0.5345733926405176,candidate_000100,True,False
101,0,True,226903,216551,-10352,0.045623019528168426,0.9464847710722798,0.9957515781501817,0.9503223844550315,candidate_000101,True,False
101,9,True,2473,11986,9513,3.8467448443186414,0.11981102850061957,0.12906724511930587,0.625556004852406,candidate_000101,True,False
102,0,True,226903,212058,-14845,0.06542443246673689,0.9219294558573705,0.9929594733516303,0.9279956633451298,candidate_000102,True,False
102,9,True,2473,15122,12649,5.114840274969673,0.05879167168130942,0.06460785610368999,0.3950667205822887,candidate_000102,True,False
103,0,True,226903,217045,-9858,0.04344587775393009,0.9437388079632573,0.9931074201202515,0.9499609965491862,candidate_000103,True,False
103,9,True,2473,9912,7439,3.0080873433077233,0.08488086895585144,0.09776029055690072,0.3918317832591994,candidate_000103,True,False
104,0,True,226903,194767,-32136,0.14162880173466194,0.8524522466480398,0.9962776034954587,0.8551760003173162,candidate_000104,True,False
104,9,True,2473,30890,28417,11.490901738778811,0.05445638432364096,0.05577856911621884,0.696724625960372,candidate_000104,True,False
105,0,True,226903,208197,-18706,0.08244051422854701,0.9092879773219943,0.9952785102571122,0.9132272380708937,candidate_000105,True,False
105,9,True,2473,18573,16100,6.5103113627173474,0.07602638171685669,0.0800624562537016,0.6012939749292358,candidate_000105,True,False
106,0,True,226903,212915,-13988,0.061647488133695895,0.9261792876318774,0.9932649179249935,0.9320326306835961,candidate_000106,True,False
106,9,True,2473,14374,11901,4.812373635260816,0.06565880194825732,0.07221371921524976,0.41973311767084515,candidate_000106,True,False
107,0,True,226903,203761,-23142,0.1019907185008572,0.8894407103873085,0.994949965891412,0.8934743039977435,candidate_000107,True,False
107,9,True,2473,22996,20523,8.29882733522038,0.05825404080275896,0.06096712471734215,0.5669227658714112,candidate_000107,True,False
108,0,True,226903,210376,-16527,0.07283729170614756,0.9174782612508715,0.9945526105639426,0.9221120919511862,candidate_000108,True,False
108,9,True,2473,15885,13412,5.4233724221593205,0.07791674006223945,0.0835379288637079,0.5365952284674484,candidate_000108,True,False
109,0,True,226903,214203,-12700,0.05597105371017572,0.9306363441396727,0.9926518302731521,0.9370920613654293,candidate_000109,True,False
109,9,True,2473,12721,10248,4.143954710877477,0.059627589092684286,0.06721169719361686,0.3457339264051759,candidate_000109,True,False
110,0,True,226903,214345,-12558,0.05534523562932178,0.9323742582495785,0.9932725279339383,0.9382996258313023,candidate_000110,True,False
110,9,True,2473,12928,10455,4.2276587141124145,0.06581314878892734,0.07356126237623763,0.3845531742822483,candidate_000110,True,False
111,0,True,226903,204280,-22623,0.0997033974870319,0.8925646315235044,0.995462110828275,0.8962111563090837,candidate_000111,True,False
