sample_id,path,geo_misfit,geo_rank,voxel_accuracy,mean_iou,borehole_consistency
0,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_0.pt,0.1734786331653595,12,0.553101658821106,0.14092209935188293,0.99953693151474
1,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_1.pt,0.16495944559574127,7,0.5652299523353577,0.14891302585601807,0.9995225071907043
2,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_2.pt,0.14137035608291626,2,0.565412163734436,0.1500006765127182,0.9996526837348938
3,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_3.pt,0.20303724706172943,15,0.513710081577301,0.13525865972042084,0.9995514154434204
4,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_4.pt,0.14801879227161407,4,0.5638024806976318,0.14799989759922028,0.9996816515922546
5,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_5.pt,0.17002731561660767,10,0.5196071863174438,0.1406920999288559,0.9996526837348938
6,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_6.pt,0.16234436631202698,6,0.5423856377601624,0.14401142299175262,0.9996382594108582
7,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_7.pt,0.16844946146011353,9,0.5490825176239014,0.13900256156921387,0.9995225071907043
8,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_8.pt,0.1814887523651123,14,0.557434618473053,0.1480407416820526,0.9995803833007812
9,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_9.pt,0.16571930050849915,8,0.5875933170318604,0.15780416131019592,0.9995514154434204
10,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_10.pt,0.13912861049175262,1,0.554584801197052,0.14520986378192902,0.9996816515922546
11,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_11.pt,0.1541024148464203,5,0.5372073650360107,0.14460058510303497,0.9995225071907043
12,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_12.pt,0.17352443933486938,13,0.5304345488548279,0.13526442646980286,0.9996237754821777
13,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_13.pt,0.20572809875011444,16,0.529943585395813,0.14426811039447784,0.9996671676635742
14,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_14.pt,0.1423249989748001,3,0.5839487910270691,0.16261744499206543,0.9997395277023315
15,project/geodata-3d-conditional/guided-results/rel_alpha_0_10/sample_15.pt,0.17136530578136444,11,0.5687834024429321,0.15123115479946136,0.9995658993721008
