sample_id,step,t,w_t,tau,scale_0_sigma,scale_0_loss,scale_0_target_std_mean,property_loss,property_mae_mean,confidence_fraction,soft_class_entropy_confident_mean,predicted_property_min,predicted_property_max,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_confidence,hard_change_outside_confidence,alpha,property_loss_mode,guidance_scaling_mode,guidance_reference_policy
0,16,0.515625,0.8968727415326884,0.2901864651345164,0.0,41.3472900390625,0.1537216603755951,41.3472900390625,0.7494474053382874,0.7363777160644531,2.33518385887146,8.639535903930664,16.413700103759766,0.0,0.0,1768.817138671875,0.0,1768.817138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23343276977539,2.156926155090332,0.0,0,0,8668,0.0330657958984375,8668,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,17,0.546875,0.9469301294951056,0.2706539051089276,0.0,43.223602294921875,0.1537216603755951,43.223602294921875,0.7441661357879639,0.7363777160644531,2.279456377029419,8.158202171325684,16.482406616210938,0.0,0.0,1767.55517578125,0.0,1767.55517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.186851501464844,2.332045316696167,0.0,0,0,10409,0.039707183837890625,10409,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,18,0.578125,0.9807852804032304,0.2514039640193472,0.0,45.101680755615234,0.1537216603755951,45.101680755615234,0.7349211573600769,0.7363777160644531,2.2096776962280273,7.693841934204102,16.548688888549805,0.0,0.0,1768.0736083984375,0.0,1768.0736083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1934928894043,2.5485970973968506,0.0,0,0,12274,0.04682159423828125,12274,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,19,0.609375,0.9978589232386035,0.232622029321556,0.0,46.70270919799805,0.1537216603755951,46.70270919799805,0.7192285060882568,0.7363777160644531,2.1209466457366943,7.269365310668945,16.60927963256836,0.0,0.0,1767.2569580078125,0.0,1767.2569580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.157955169677734,2.7562177181243896,0.0,0,0,14501,0.055316925048828125,14501,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,20,0.640625,0.9978589232386035,0.21448898131394362,0.0,47.57261276245117,0.1537216603755951,47.57261276245117,0.6937025189399719,0.7363777160644531,2.006199836730957,6.904806137084961,16.661325454711914,0.0,0.0,1767.418212890625,0.0,1767.418212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.14946365356445,3.015062093734741,0.0,0,0,16516,0.0630035400390625,16516,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,21,0.671875,0.9807852804032304,0.19717945116135566,0.0,46.98375701904297,0.1537216603755951,46.98375701904297,0.6534082889556885,0.7363777160644531,1.855634093284607,6.612759590148926,16.7030029296875,0.0,0.0,1769.093505859375,0.0,1769.093505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.184906005859375,3.3114919662475586,0.0,0,0,18236,0.0695648193359375,18236,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,22,0.703125,0.9469301294951057,0.18086013910151333,0.0,43.95815658569336,0.1537216603755951,43.95815658569336,0.5922014117240906,0.7363777160644531,1.6568735837936401,6.395771026611328,16.73398208618164,0.0,0.0,1769.598388671875,0.0,1769.598388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.17804718017578,3.6698520183563232,0.0,0,0,18445,0.07036209106445312,18445,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,23,0.734375,0.8968727415326884,0.16568820903059628,0.0,37.646759033203125,0.1537216603755951,37.646759033203125,0.5052427649497986,0.7363777160644531,1.3983615636825562,6.246659278869629,16.755266189575195,0.0,0.0,1771.1827392578125,0.0,1771.1827392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.20186996459961,4.039423942565918,0.0,0,0,16952,0.064666748046875,16952,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,24,0.765625,0.8314696123025455,0.1518097749290082,0.0,27.96901512145996,0.1537216603755951,27.96901512145996,0.3929167687892914,0.7363777160644531,1.0787951946258545,6.151948928833008,16.768783569335938,0.0,0.0,1773.46826171875,0.0,1773.46826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23698806762695,4.511009693145752,0.0,0,0,12913,0.049259185791015625,12913,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,25,0.796875,0.7518398074789774,0.139358493703871,0.0,16.76474952697754,0.1537216603755951,16.76474952697754,0.26899099349975586,0.7363777160644531,0.7248286008834839,6.096151828765869,16.77675437927246,0.0,0.0,1777.7957763671875,0.0,1777.7957763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.32978820800781,5.009673118591309,0.0,0,0,7924,0.0302276611328125,7924,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,26,0.828125,0.659345815100069,0.12845427799994558,0.0,7.476893901824951,0.1537216603755951,7.476893901824951,0.16148371994495392,0.7363777160644531,0.40103471279144287,6.065448760986328,16.781137466430664,0.0,0.0,1782.3160400390625,0.0,1782.3160400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4141845703125,5.609462738037109,0.0,0,0,3939,0.015026092529296875,3939,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,27,0.859375,0.5555702330196022,0.11920214137531127,0.0,2.538034677505493,0.1537216603755951,2.538034677505493,0.09619302302598953,0.7363777160644531,0.17787738144397736,6.049485206604004,16.783416748046875,0.0,0.0,1786.8060302734375,0.0,1786.8060302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.47983169555664,6.311559677124023,0.0,0,0,1941,0.007404327392578125,1941,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,28,0.890625,0.4422886902190013,0.11169118696339586,0.0,1.002885103225708,0.1537216603755951,1.002885103225708,0.07168363034725189,0.7363777160644531,0.06823757290840149,6.041509628295898,16.784631729125977,0.0,0.0,1793.170654296875,0.0,1793.170654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.59003448486328,7.060195446014404,0.0,0,0,954,0.00363922119140625,954,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,29,0.921875,0.32143946530316175,0.10599374936109118,0.0,0.7092641592025757,0.1537216603755951,0.7092641592025757,0.06620338559150696,0.7363777160644531,0.027482882142066956,6.037630558013916,16.785219192504883,0.0,0.0,1804.852783203125,0.0,1804.852783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.865257263183594,7.760112285614014,0.0,0,0,629,0.002399444580078125,629,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,30,0.953125,0.1950903220161286,0.10216469800704375,0.0,0.6171289086341858,0.1537216603755951,0.6171289086341858,0.06521353125572205,0.7363777160644531,0.013925207778811455,6.035820960998535,16.78545379638672,0.0,0.0,1835.929443359375,0.0,1835.929443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.74595260620117,8.457805633544922,0.0,0,0,478,0.00182342529296875,478,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
0,31,0.984375,0.06540312923014312,0.10024090875896552,0.0,0.5552411079406738,0.1537216603755951,0.5552411079406738,0.06477867811918259,0.7363777160644531,0.008919753134250641,6.0351080894470215,16.785480499267578,0.0,0.0,1985.346923828125,0.0,1985.346923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.254249572753906,9.855854988098145,0.0,0,0,410,0.00156402587890625,410,0,0.0,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
