step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_changed_voxels_in_search,hard_non_target_changed_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall,hard_category_0_voxels_in_search,hard_category_1_voxels_in_search,hard_category_2_voxels_in_search,hard_category_3_voxels_in_search,hard_category_4_voxels_in_search,hard_category_5_voxels_in_search,hard_category_6_voxels_in_search,hard_category_7_voxels_in_search,hard_category_8_voxels_in_search,hard_category_9_voxels_in_search,hard_category_10_voxels_in_search,hard_category_11_voxels_in_search,hard_category_12_voxels_in_search,hard_category_13_voxels_in_search,hard_category_14_voxels_in_search
65,0.2,2.7955806255340576,0.2692314088344574,19.1920108795166,1.6735550165176392,-46.25677296640026,-3.1208193325256346,-43.13595363387463,80138.2578125,0.09242313355207443,0,158825,3095,3095,0,2,2.8535828590393066,3095,1280,0,0.0,0.0,0.0,3095,0.0,0.0,0,158825,0,0,0,0,0,0,0,0,3095,0,0,0,0
70,0.2,0.633633017539978,0.22659504413604736,19.071514129638672,0.37806621193885803,-45.96007203245863,0.06908196040416259,-46.029153992862796,79649.109375,0.09241200238466263,0,161104,816,816,0,2,2.8812265396118164,816,1280,0,0.0,0.0,0.0,816,0.0,0.0,0,161104,0,0,0,0,0,0,0,0,816,0,0,0,0
75,0.2,0.3230995237827301,0.11928229033946991,19.084854125976562,0.32188186049461365,-45.992919303245934,0.2074255220628758,-46.20034482530881,79711.0078125,0.09241343289613724,0,160852,1068,1068,0,2,2.9035937786102295,1068,1280,0,0.0,0.0,0.0,1068,0.0,0.0,0,160852,0,0,0,0,0,0,0,0,1068,0,0,0,0
80,0.2,0.6507197022438049,0.14532916247844696,19.21988296508789,0.6615095138549805,-46.325402815987744,-0.6288446847809417,-45.6965581312068,80277.8359375,0.09242594987154007,0,159047,2873,2873,0,2,2.9218411445617676,2873,1280,0,0.0,0.0,0.0,2873,0.0,0.0,0,159047,0,0,0,0,0,0,0,0,2873,0,0,0,0
85,0.2,0.793579638004303,0.2959904968738556,19.2216854095459,0.4214726686477661,-46.329841001703215,-0.0377984015780215,-46.29204260012519,80273.6015625,0.09242630004882812,0,160892,1028,1028,0,2,2.930333375930786,1028,1280,0,0.0,0.0,0.0,1028,0.0,0.0,0,160892,0,0,0,0,0,0,0,0,1028,0,0,0,0
90,0.2,1.5221480131149292,0.22870463132858276,19.148435592651367,0.3461422920227051,-46.149476891420754,0.14768870177931037,-46.29716559320006,79970.7890625,0.09242065250873566,0,161047,873,873,0,2,2.932135581970215,873,1280,0,0.0,0.0,0.0,873,0.0,0.0,0,161047,0,0,0,0,0,0,0,0,873,0,0,0,0
95,0.2,0.9688019156455994,0.31209030747413635,19.205562591552734,0.4353635013103485,-46.29014154789065,-0.07200200481537289,-46.218139543075274,80218.8046875,0.09242554008960724,0,161082,838,838,0,2,2.94692325592041,838,1280,0,0.0,0.0,0.0,838,0.0,0.0,0,161082,0,0,0,0,0,0,0,0,838,0,0,0,0
100,0.2,0.337143212556839,0.15165677666664124,19.205507278442383,0.9630646109580994,-46.29000534959885,-1.3713682718153928,-44.91863707778346,80183.8046875,0.09242431819438934,0,160177,1743,1743,0,2,2.9599483013153076,1743,1280,0,0.0,0.0,0.0,1743,0.0,0.0,0,160177,0,0,0,0,0,0,0,0,1743,0,0,0,0
105,0.1,0.5714207291603088,0.5092095732688904,18.672006607055664,0.8610365986824036,-44.976358735733484,-1.1201431843248684,-43.85621555140862,78025.25,0.09233342111110687,0,160325,1595,1595,0,2,2.962172508239746,1595,1280,0,0.0,0.0,0.0,1595,0.0,0.0,0,160325,0,0,0,0,0,0,0,0,1595,0,0,0,0
110,0.1,4.777346611022949,1.1618402004241943,18.402761459350586,0.22895514965057373,-44.313392416191455,0.4362403400847864,-44.74963275627624,76770.3046875,0.09221912175416946,0,161450,470,470,0,2,2.971426248550415,470,1280,0,0.0,0.0,0.0,470,0.0,0.0,0,161450,0,0,0,0,0,0,0,0,470,0,0,0,0
