step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_changed_voxels_in_search,hard_non_target_changed_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall,hard_category_0_voxels_in_search,hard_category_1_voxels_in_search,hard_category_2_voxels_in_search,hard_category_3_voxels_in_search,hard_category_4_voxels_in_search,hard_category_5_voxels_in_search,hard_category_6_voxels_in_search,hard_category_7_voxels_in_search,hard_category_8_voxels_in_search,hard_category_9_voxels_in_search,hard_category_10_voxels_in_search,hard_category_11_voxels_in_search,hard_category_12_voxels_in_search,hard_category_13_voxels_in_search,hard_category_14_voxels_in_search
80,0.2,2.154672384262085,0.45507022738456726,0.010807686485350132,0.011278794147074223,-0.5227050004884475,-0.5890797970971458,0.06637479660869827,3489.4296875,0.0052300551906228065,0,158528,3392,3392,0,2,2.903392791748047,3392,1280,640,0.18867924528301888,0.5,0.15873015873015872,2752,0.5,0.5,0,158528,0,0,0,0,0,0,0,0,3392,0,0,0,0
85,0.2,2.194242000579834,0.8884792923927307,0.01057354360818863,0.010496539063751698,-0.48971639276320933,-0.4788671508802782,-0.010849241882931127,3578.26904296875,0.005301909986883402,0,158720,3200,3200,0,2,2.9690937995910645,3200,1280,576,0.18,0.45,0.14754098360655737,2624,0.4000000059604645,0.5,0,158720,0,0,0,0,0,0,0,0,3200,0,0,0,0
90,0.2,2.553959369659424,0.35292109847068787,0.010423100553452969,0.010693244636058807,-0.4685203308636283,-0.5065811819064359,0.03806085104280754,3634.93896484375,0.005310193169862032,0,158272,3648,3648,0,2,3.028923511505127,3648,1280,896,0.24561403508771928,0.7,0.2222222222222222,2752,0.4000000059604645,1.0,0,158272,0,0,0,0,0,0,0,0,3648,0,0,0,0
95,0.2,1.9568363428115845,0.21347816288471222,0.010177744552493095,0.010642282664775848,-0.4339518956977979,-0.4994011023757705,0.0654492066779726,3605.119140625,0.0053189885802567005,0,158336,3584,3584,0,2,3.08343768119812,3584,1280,896,0.25,0.7,0.22580645161290322,2688,0.4000000059604645,1.0,0,158336,0,0,0,0,0,0,0,0,3584,0,0,0,0
100,0.2,1.942447543144226,0.2234387993812561,0.010218607261776924,0.009873834438621998,-0.43970908081270044,-0.39113371710630984,-0.048575363706390595,3561.58349609375,0.0053721340373158455,0,158400,3520,3520,0,2,3.311026096343994,3520,1280,960,0.2727272727272727,0.75,0.25,2560,0.5,1.0,0,158400,0,0,0,0,0,0,0,0,3520,0,0,0,0
105,0.1,1.9352530241012573,0.237808495759964,0.01047433353960514,0.009873834438621998,-0.47573859393127127,-0.39113371710630984,-0.08460487682496143,3053.734375,0.0012943536275997758,0,158464,3456,3456,0,2,3.588214635848999,3456,1280,896,0.25925925925925924,0.7,0.23333333333333334,2560,0.4000000059604645,1.0,0,158464,0,0,0,0,0,0,0,0,3456,0,0,0,0
110,0.1,2.2697863578796387,0.599662184715271,0.01044844277203083,0.01015431061387062,-0.4720908196083091,-0.43065026629080605,-0.04144055331750307,3064.3349609375,0.001333677675575018,0,158336,3584,3584,0,2,3.803638219833374,3584,1280,896,0.25,0.7,0.22580645161290322,2688,0.4000000059604645,1.0,0,158336,0,0,0,0,0,0,0,0,3584,0,0,0,0
115,0.1,2.5863375663757324,2.03279972076416,0.01170437689870596,0.011414570733904839,-0.6490405467830009,-0.6082094866932013,-0.04083106008979964,3044.52392578125,0.001368723576888442,0,158336,3584,3584,0,2,3.9762930870056152,3584,1280,896,0.25,0.7,0.22580645161290322,2688,0.4000000059604645,1.0,0,158336,0,0,0,0,0,0,0,0,3584,0,0,0,0
120,0.1,2.956833839416504,1.0526243448257446,0.010663098655641079,0.012204793281853199,-0.5023338866884515,-0.7195446764112541,0.2172107897228026,3001.472900390625,0.0013204120332375169,0,158656,3264,3264,0,2,4.000001430511475,3264,1280,640,0.19607843137254902,0.5,0.16393442622950818,2624,0.4000000059604645,0.6000000238418579,0,158656,0,0,0,0,0,0,0,0,3264,0,0,0,0
125,0.1,2.5395684242248535,0.2816060781478882,0.01062192115932703,0.011310894042253494,-0.49653235093609704,-0.5936023811831004,0.09707003024700334,3052.06494140625,0.001293647917918861,0,158528,3392,3392,0,2,4.000000953674316,3392,1280,768,0.22641509433962265,0.6,0.19672131147540983,2624,0.5,0.699999988079071,0,158528,0,0,0,0,0,0,0,0,3392,0,0,0,0
130,0.1,2.561152696609497,0.48635217547416687,0.010724024847149849,0.01135885901749134,-0.5109178344738423,-0.6003602111536472,0.08944237667980492,3102.7275390625,0.0012846527388319373,0,158400,3520,3520,0,2,4.000001430511475,3520,1280,896,0.2545454545454545,0.7,0.22950819672131148,2624,0.5,0.9000000357627869,0,158400,0,0,0,0,0,0,0,0,3520,0,0,0,0
135,0.1,2.2338130474090576,0.2594950199127197,0.010686319321393967,0.010819581337273121,-0.5056054678824953,-0.5243808772385508,0.018775409356055484,3091.373291015625,0.001274468144401908,0,158528,3392,3392,0,2,4.000001430511475,3392,1280,768,0.22641509433962265,0.6,0.19672131147540983,2624,0.4000000059604645,0.800000011920929,0,158528,0,0,0,0,0,0,0,0,3392,0,0,0,0
140,0.1,3.1259002685546875,0.2640984058380127,0.010208334773778915,0.012077929452061653,-0.438261780424849,-0.7016707134436426,0.26340893301879365,3029.896728515625,0.0012938367435708642,0,158656,3264,3264,0,2,4.000000953674316,3264,1280,640,0.19607843137254902,0.5,0.16393442622950818,2624,0.30000001192092896,0.699999988079071,0,158656,0,0,0,0,0,0,0,0,3264,0,0,0,0
145,0.1,2.8129498958587646,0.18637041747570038,0.01000199280679226,0.011888904497027397,-0.40919006879006936,-0.6750388117283292,0.2658487429382599,3140.181640625,0.0011867921566590667,0,158592,3328,3328,0,2,4.000001430511475,3328,1280,768,0.23076923076923078,0.6,0.2,2560,0.4000000059604645,0.800000011920929,0,158592,0,0,0,0,0,0,0,0,3328,0,0,0,0
150,0.1,2.312950849533081,0.7189062833786011,0.010341856628656387,0.01137479953467846,-0.45707379873903786,-0.6026060854454396,0.14553228670640173,3234.263427734375,0.0010682656429708004,0,158528,3392,3392,0,2,4.000001430511475,3392,1280,832,0.24528301886792453,0.65,0.21666666666666667,2560,0.4000000059604645,0.9000000357627869,0,158528,0,0,0,0,0,0,0,0,3392,0,0,0,0
155,0.1,2.2338130474090576,0.26089492440223694,0.010195034556090832,0.010608167387545109,-0.4363879003850566,-0.494594569238201,0.058206668853144405,3255.14208984375,0.000981091521680355,0,158656,3264,3264,0,2,4.000001430511475,3264,1280,768,0.23529411764705882,0.6,0.2033898305084746,2496,0.5,0.699999988079071,0,158656,0,0,0,0,0,0,0,0,3264,0,0,0,0
160,0.1,2.2266197204589844,0.16167804598808289,0.009885352104902267,0.009873834438621998,-0.3927564518204132,-0.39113371710630984,-0.0016227347141033466,3275.3232421875,0.0009142123162746429,0,158464,3456,3456,0,2,4.000000953674316,3456,1280,960,0.2777777777777778,0.75,0.2542372881355932,2496,0.5,1.0,0,158464,0,0,0,0,0,0,0,0,3456,0,0,0,0
165,0.05,1.859712839126587,0.5871109366416931,0.01069688331335783,0.009679210372269154,-0.507093838535206,-0.36371295138993,-0.14338088714527597,3343.360595703125,0.00044732019887305796,0,158656,3264,3264,0,2,4.000001430511475,3264,1280,768,0.23529411764705882,0.6,0.2033898305084746,2496,0.5,0.699999988079071,0,158656,0,0,0,0,0,0,0,0,3264,0,0,0,0
170,0.05,2.2697837352752686,0.6295209527015686,0.010740593075752258,0.01069323718547821,-0.5132521476107308,-0.5065801321872061,-0.006672015423524691,3298.731689453125,0.00040508699021302164,0,158720,3200,3200,0,2,4.000000953674316,3200,1280,704,0.22,0.55,0.1864406779661017,2496,0.5,0.6000000238418579,0,158720,0,0,0,0,0,0,0,0,3200,0,0,0,0
175,0.05,1.859712839126587,0.47297173738479614,0.010578934103250504,0.009679210372269154,-0.49047586462584625,-0.36371295138993,-0.12676291323591626,3305.06103515625,0.0003761377010960132,0,158656,3264,3264,0,2,4.000000953674316,3264,1280,768,0.23529411764705882,0.6,0.2033898305084746,2496,0.5,0.699999988079071,0,158656,0,0,0,0,0,0,0,0,3264,0,0,0,0
180,0.05,1.859712839126587,0.41841211915016174,0.010356754064559937,0.01069323718547821,-0.45917271233868195,-0.5065801321872061,0.047407419848524146,3286.953369140625,0.0003490904637146741,0,158720,3200,3200,0,2,4.000000953674316,3200,1280,704,0.22,0.55,0.1864406779661017,2496,0.5,0.6000000238418579,0,158720,0,0,0,0,0,0,0,0,3200,0,0,0,0
185,0.05,1.859712839126587,0.3650556802749634,0.009977702051401138,0.009679210372269154,-0.40576772167166997,-0.36371295138993,-0.042054770281739984,3287.09228515625,0.00033397928928025067,0,158656,3264,3264,0,2,4.000000953674316,3264,1280,768,0.23529411764705882,0.6,0.2033898305084746,2496,0.5,0.699999988079071,0,158656,0,0,0,0,0,0,0,0,3264,0,0,0,0
190,0.05,1.859712839126587,0.3265397548675537,0.009833748452365398,0.009679210372269154,-0.38548596522109624,-0.36371295138993,-0.021773013831166255,3286.408447265625,0.00032157168607227504,0,158656,3264,3264,0,2,4.000000953674316,3264,1280,768,0.23529411764705882,0.6,0.2033898305084746,2496,0.5,0.699999988079071,0,158656,0,0,0,0,0,0,0,0,3264,0,0,0,0
195,0.05,1.859712839126587,0.303985595703125,0.01017533615231514,0.009679210372269154,-0.4336125739568202,-0.36371295138993,-0.0698996225668902,3294.433837890625,0.00031119424966163933,0,158656,3264,3264,0,2,4.000000953674316,3264,1280,768,0.23529411764705882,0.6,0.2033898305084746,2496,0.5,0.699999988079071,0,158656,0,0,0,0,0,0,0,0,3264,0,0,0,0
200,0.05,2.5827341079711914,0.6399719715118408,0.010665412992238998,0.010444626212120056,-0.5026599557241551,-0.47155310093293146,-0.03110685479122366,3300.0322265625,0.00029771702247671783,0,158592,3328,3328,0,2,4.000000953674316,3328,1280,768,0.23076923076923078,0.6,0.2,2560,0.5,0.699999988079071,0,158592,0,0,0,0,0,0,0,0,3328,0,0,0,0
