branch_id,generation,evaluation_slot,probe_kind,transition,from_scale,scale,ranking_id,rank_index,canonical_center_score,lineage_parent_state_id,child_state_id,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_lineage_parent,delta_rmse_vs_empty,strictly_improves_lineage_parent,reallocated_existing_slot,displaced_scheduled_move,displaced_scheduled_parent_state_id,condition_violations,truth_used
v4_branch_92ab0b4db203d044c319,1,0,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,0,0.0,empty,g001_p000000_empty,4.0,4.0,6.0,ellipsoid,9,47.07794206407231,14.4425596270046,14.345571233540058,7.910565364157268,3.61063990675115,3.5863928083850145,1.977641341039317,0.003366819815710187,0.0020362038630992174,0.0020362038630992174,False,False,,,0,False
v4_branch_9d68ac34b6436edd6681,1,1,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,1,0.0,empty,g001_p000001_empty,4.0,4.0,7.0,ellipsoid,9,81.5363537528872,10.36041110779938,9.933621427014039,7.784748983917653,2.590102776949845,2.4834053567535097,1.9461872459794132,0.0026616521645337343,0.0013310362119227648,0.0013310362119227648,False,False,,,0,False
v4_branch_edcfcb7fb1cbc79f6c25,1,2,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,2,0.0,empty,g001_p000002_empty,4.0,4.0,8.0,dike_hemisphere,9,162.88789201475225,11.132032681810502,6.427371643341984,7.3630002595705974,2.7830081704526255,1.606842910835496,1.8407500648926494,0.0022268476895987988,0.0008962317369878292,0.0008962317369878292,False,False,,,0,False
v4_branch_e4b7726919b07e2960e4,1,3,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,3,0.0,empty,g001_p000003_empty,4.0,4.0,9.0,dike_hemisphere,9,73.14827975367315,12.733733649368876,13.611879445783536,8.195861683841935,3.183433412342219,3.402969861445884,2.0489654209604837,0.002880023792386055,0.0015494078397750854,0.0015494078397750854,False,False,,,0,False
v4_branch_573bc1901bfc130529f1,1,4,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,4,0.0,empty,g001_p000004_empty,4.0,4.0,10.0,dike_hemisphere,9,160.67975847467753,7.798237526812782,14.96514496205553,13.21075767939735,1.9495593817031955,3.7412862405138827,3.3026894198493375,0.0023980371188372374,0.0010674211662262678,0.0010674211662262678,False,False,,,0,False
v4_branch_b21b9ef5ea03d540ecaa,1,5,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,5,0.0,empty,g001_p000005_empty,4.0,4.0,11.0,ellipsoid,9,161.20868414978204,8.888576107776366,7.130622542854599,9.194664432290725,2.2221440269440915,1.7826556357136498,2.2986661080726813,0.0021162712946534157,0.0007856553420424461,0.0007856553420424461,False,False,,,0,False
v4_branch_87a399b6aac78cb6e527,1,6,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,6,0.0,empty,g001_p000006_empty,4.0,4.0,12.0,ellipsoid,9,139.36014975422052,9.731235455571657,14.20861048249833,8.07666059319666,2.432808863892914,3.5521526206245824,2.019165148299165,0.00295460456982255,0.0016239886172115803,0.0016239886172115803,False,False,,,0,False
v4_branch_014071637d32860dba80,1,7,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,7,0.0,empty,g001_p000007_empty,4.0,4.0,13.0,dike_hemisphere,9,136.0867742781983,11.409809591836495,7.209548638978673,6.941494099354311,2.852452397959124,1.8023871597446683,1.7353735248385778,0.0016832437831908464,0.0003526278305798769,0.0003526278305798769,False,False,,,0,False
v4_branch_b703d1aca9be1e7c7088,1,8,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,8,0.0,empty,g001_p000008_empty,4.0,4.0,14.0,dike_hemisphere,9,61.97497809785554,8.544655546425227,12.42767553800017,10.812632791044674,2.136163886606307,3.1069188845000424,2.7031581977611685,0.002806443255394697,0.0014758273027837276,0.0014758273027837276,False,False,,,0,False
v4_branch_af325b84bd02e127c121,1,9,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,9,0.0,empty,g001_p000009_empty,4.0,4.0,15.0,dike_hemisphere,9,127.41785212030616,15.157723709741802,12.684973529145836,13.345135119501782,3.7894309274354505,3.171243382286459,3.3362837798754454,0.0028426586650311947,0.0015120427124202251,0.0015120427124202251,False,False,,,0,False
v4_branch_740fccb5831c0c4db9e9,1,10,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,10,0.0,empty,g001_p000010_empty,4.0,4.0,16.0,dike_hemisphere,9,78.93870591406925,14.653842097397476,15.535830123122878,6.025632442219404,3.663460524349369,3.8839575307807195,1.506408110554851,0.003366819815710187,0.0020362038630992174,0.0020362038630992174,False,False,,,0,False
v4_branch_767b0d8e741c08300b5e,1,11,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,11,0.0,empty,g001_p000011_empty,4.0,4.0,17.0,dike_hemisphere,9,102.5380141501751,14.350386721509423,15.154404643538395,11.244704620840427,3.587596680377356,3.788601160884599,2.8111761552101067,0.00272781471721828,0.0013971987646073103,0.0013971987646073103,False,False,,,0,False
v4_branch_937b0ce6ebe914f3b101,1,12,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,12,0.0,empty,g001_p000012_empty,4.0,4.0,18.0,ellipsoid,9,171.04958293440473,11.638510731565749,15.87588963992376,6.779185253867019,2.909627682891437,3.96897240998094,1.6947963134667547,0.003366819815710187,0.0020362038630992174,0.0020362038630992174,False,False,,,0,False
v4_branch_2031c35925b5d9b1f12b,1,13,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,13,0.0,empty,g001_p000013_empty,4.0,4.0,19.0,ellipsoid,9,100.20326378237056,13.910705027757762,9.332880763709992,8.936701900768945,3.4776762569394406,2.333220190927498,2.2341754751922362,0.002954604336991906,0.0016239883843809366,0.0016239883843809366,False,False,,,0,False
v4_branch_936dbdcb69d6f30d4c70,1,14,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,14,0.0,empty,g001_p000014_empty,4.0,4.0,20.0,dike_hemisphere,9,164.28789219609968,11.504973032149465,6.826407230927014,13.921577384446248,2.8762432580373662,1.7066018077317535,3.480394346111562,0.0019039539620280266,0.000573338009417057,0.000573338009417057,False,False,,,0,False
v4_branch_8d7fa2342d65f08932d6,1,15,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,15,0.0,empty,g001_p000015_empty,4.0,4.0,21.0,ellipsoid,9,141.22019332048097,14.676258253376632,12.999040990815786,11.868614090992363,3.669064563344158,3.2497602477039464,2.9671535227480907,0.00298902066424489,0.0016584047116339207,0.0016584047116339207,False,False,,,0,False
v4_branch_c4af25350c65c66d96a3,1,16,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,16,0.0,empty,g001_p000016_empty,4.0,4.0,22.0,ellipsoid,9,152.63508887835997,8.11769257512655,7.3650625740858615,6.907187922956679,2.0294231437816377,1.8412656435214654,1.7267969807391697,0.0016832437831908464,0.0003526278305798769,0.0003526278305798769,False,False,,,0,False
v4_branch_cdd6e78bd7a3069fe442,1,17,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,17,0.0,empty,g001_p000017_empty,4.0,4.0,23.0,dike_hemisphere,9,88.43301020487067,13.931619276595157,9.413097978217827,9.059862053367251,3.4829048191487892,2.353274494554457,2.2649655133418127,0.002212922088801861,0.0008823061361908913,0.0008823061361908913,False,False,,,0,False
v4_branch_9b952fac3e059ef6094a,1,18,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,18,0.0,empty,g001_p000018_empty,4.0,4.0,24.0,dike_hemisphere,9,101.77403872606114,13.550863131997843,15.224186924167336,9.135320434596759,3.387715782999461,3.806046731041834,2.2838301086491897,0.002727815881371498,0.0013971999287605286,0.0013971999287605286,False,False,,,0,False
v4_branch_7d4ab5ccd910cd3a8e27,1,19,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,19,0.0,empty,g001_p000019_empty,4.0,4.0,25.0,dike_hemisphere,9,41.40666991190215,11.85779000735415,8.421037579105906,9.68099462003489,2.9644475018385377,2.1052593947764766,2.4202486550087223,0.002650011098012328,0.0013193951454013586,0.0013193951454013586,False,False,,,0,False
