sample_id,step,t,w_t,tau,probability_loss,probability_base_loss,probability_bce,probability_dice_loss,probability_dice_score,probability_soft_calibration_mae,loss_positive_scale,loss_negative_scale,roi_hard_core_probability_mean,roi_background_probability_mean,roi_soft_halo_probability_mean,roi_soft_halo_target_mean,probability_spatial_gradient_loss,roi_spatial_gradient_error_mean,roi_predicted_gradient_mean,roi_target_gradient_mean,roi_target_probability_mean,roi_soft_margin_mean,roi_entropy_mean,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_roi,hard_change_outside_roi,target_hard_voxels_before,target_hard_voxels_after,selected_target_recovered_after,alpha,spatial_gradient_weight,probability_loss_mode,guidance_scaling_mode,case_id,source_seed,arm
0,0,0.015625,0.0,0.49975909124103446,1.0615757703781128,1.0615757703781128,0.13505898416042328,0.9265167713165283,0.07348325848579407,0.06949833780527115,1.0,1.0,0.0668761283159256,0.06660784035921097,0.06667263805866241,0.04293649643659592,0.0,0.0,0.0,0.0,0.0666097030043602,-0.08360540866851807,2.5782291889190674,0.0,0.0,1892.623779296875,0.0,1892.623779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.14007568359375,0.7230772376060486,815.0867919921875,0,0,930,0.00354766845703125,930,0,14664,14629,118,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
0,1,0.046875,0.0,0.4978353019929562,1.0616552829742432,1.0616552829742432,0.13505494594573975,0.9266002774238586,0.07339970022439957,0.06947183609008789,1.0,1.0,0.06681269407272339,0.06655793637037277,0.06663158535957336,0.04293649643659592,0.0,0.0,0.0,0.0,0.06655970960855484,-0.08407019823789597,2.5772476196289062,0.0,0.0,1888.9893798828125,0.0,1888.9893798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.02587890625,0.7714048027992249,0.0,0,0,1038,0.00395965576171875,1038,0,14629,14589,118,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
0,2,0.078125,0.0,0.4940062506389088,1.0618202686309814,1.0618202686309814,0.13507702946662903,0.9267432689666748,0.073256716132164,0.06945331394672394,1.0,1.0,0.06674492359161377,0.06650140136480331,0.06658446788787842,0.04293649643659592,0.0,0.0,0.0,0.0,0.06650309264659882,-0.08495449274778366,2.575268268585205,0.0,0.0,1889.346435546875,0.0,1889.346435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.03697967529297,0.7757707238197327,0.0,0,0,1113,0.004245758056640625,1113,0,14589,14530,118,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
0,3,0.109375,0.0,0.4883088130366042,1.0620704889297485,1.0620704889297485,0.1351250261068344,0.9269454479217529,0.07305457442998886,0.06944158673286438,1.0,1.0,0.06667350977659225,0.06643645465373993,0.06652990728616714,0.04293649643659592,0.0,0.0,0.0,0.0,0.06643810123205185,-0.08627699315547943,2.5722413063049316,0.0,0.0,1889.7940673828125,0.0,1889.7940673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05082321166992,0.7870465517044067,0.0,0,0,1294,0.00493621826171875,1294,0,14530,14477,118,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
0,4,0.140625,0.0,0.48079785862468866,1.0624055862426758,1.0624055862426758,0.13520187139511108,0.9272037744522095,0.07279625535011292,0.06943842768669128,1.0,1.0,0.06660645455121994,0.06636503338813782,0.06647121161222458,0.04293649643659592,0.0,0.0,0.0,0.0,0.06636670976877213,-0.08805880695581436,2.568091869354248,0.0,0.0,1890.7801513671875,0.0,1890.7801513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0815544128418,0.7931910157203674,0.0,0,0,1457,0.005558013916015625,1457,0,14477,14396,118,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
0,5,0.171875,0.0,0.4715457220000544,1.0628262758255005,1.0628262758255005,0.13530705869197845,0.9275192618370056,0.07248076051473618,0.06944132596254349,1.0,1.0,0.06654473394155502,0.06628361344337463,0.06640571355819702,0.04293649643659592,0.0,0.0,0.0,0.0,0.06628543138504028,-0.09033727645874023,2.562716245651245,0.0,0.0,1891.55078125,0.0,1891.55078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.105506896972656,0.8030933141708374,0.0,0,0,1672,0.006378173828125,1672,0,14396,14322,118,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
0,6,0.203125,0.0,0.460641506296129,1.0633385181427002,1.0633385181427002,0.13544592261314392,0.9278926253318787,0.07210738211870193,0.069453164935112,1.0,1.0,0.0664973184466362,0.06619548797607422,0.06634024530649185,0.04293649643659592,0.0,0.0,0.0,0.0,0.06619758903980255,-0.09315226972103119,2.555976629257202,0.0,0.0,1891.6932373046875,0.0,1891.6932373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.10981750488281,0.8133785724639893,0.0,0,0,1947,0.007427215576171875,1947,0,14322,14253,117,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
0,7,0.234375,0.0,0.4481902250709918,1.0639644861221313,1.0639644861221313,0.1356203854084015,0.9283441305160522,0.07165586203336716,0.06947015970945358,1.0,1.0,0.06644800305366516,0.06609398126602173,0.0662674531340599,0.04293649643659592,0.0,0.0,0.0,0.0,0.06609644740819931,-0.09656742215156555,2.547694683074951,0.0,0.0,1893.4630126953125,0.0,1893.4630126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.165184020996094,0.8093940615653992,0.0,0,0,2123,0.008098602294921875,2123,0,14253,14181,116,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
0,8,0.265625,0.06540312923014306,0.43431179096940364,1.0647201538085938,1.0647201538085938,0.1358342468738556,0.9288859367370605,0.07111407071352005,0.06948995590209961,1.0,1.0,0.06639119237661362,0.06597378849983215,0.06618187576532364,0.04293649643659592,0.0,0.0,0.0,0.0,0.06597669422626495,-0.10066092014312744,2.5376439094543457,0.0017680823802947998,0.0017680823802947998,1896.7200927734375,31.012678146362305,1897.0172119140625,0.016350782307535765,0.01635078154504299,0.01635078154504299,0.0,0.0017680823802947998,1.0,0.01635068841278553,59.276329040527344,0.8046445846557617,0.0,0,0,2471,0.009426116943359375,2471,0,14181,14059,127,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
0,9,0.296875,0.19509032201612825,0.4191398608984867,1.0637496709823608,1.0637496709823608,0.1359792947769165,0.9277703762054443,0.07222959399223328,0.06947807967662811,1.0,1.0,0.06796492636203766,0.06580965965986252,0.06606373935937881,0.04293649643659592,0.0,0.0,0.0,0.0,0.06582465022802353,-0.10554130375385284,2.525541067123413,0.001950260135345161,0.001950260135345161,1896.7108154296875,102.03864288330078,1899.648193359375,0.04877258050403206,0.05379795655608177,0.05379795655608177,0.0,0.0017680823802947998,1.103036880493164,0.053797680884599686,59.3588981628418,0.7786200046539307,0.0,0,0,3031,0.011562347412109375,3031,0,14059,13842,163,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,fullgeo_case05,9341000,GEO_PROB_GUIDED
