branch_id,generation,evaluation_slot,probe_kind,transition,from_scale,scale,ranking_id,rank_index,canonical_center_score,lineage_parent_state_id,child_state_id,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_lineage_parent,delta_rmse_vs_empty,strictly_improves_lineage_parent,reallocated_existing_slot,displaced_scheduled_move,displaced_scheduled_parent_state_id,condition_violations,truth_used
v4_branch_118b4ab6a23294a38888,1,0,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,0,5.454651909531094e-05,empty,g001_p000000_empty,42.0,42.0,38.0,ellipsoid,9,47.07794206407231,14.4425596270046,14.345571233540058,7.910565364157268,3.61063990675115,3.5863928083850145,1.977641341039317,0.014997128397226334,0.00032280292361974716,0.00032280292361974716,False,False,,,0,False
v4_branch_4430eb5216d6725f208c,1,1,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,1,5.379063804866746e-05,empty,g001_p000001_empty,25.0,9.0,36.0,ellipsoid,9,81.5363537528872,10.36041110779938,9.933621427014039,7.784748983917653,2.590102776949845,2.4834053567535097,1.9461872459794132,0.014857744798064232,0.00018341932445764542,0.00018341932445764542,False,False,,,0,False
v4_branch_117cb41938bcadc21171,1,2,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,2,5.379062349675223e-05,empty,g001_p000002_empty,27.0,11.0,36.0,dike_hemisphere,9,162.88789201475225,11.132032681810502,6.427371643341984,7.3630002595705974,2.7830081704526255,1.606842910835496,1.8407500648926494,0.014784326776862144,0.00011000130325555801,0.00011000130325555801,False,False,,,0,False
v4_branch_818aff04cc21110ccc79,1,3,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,3,4.90562706545461e-05,empty,g001_p000003_empty,26.0,9.0,36.0,dike_hemisphere,9,73.14827975367315,12.733733649368876,13.611879445783536,8.195861683841935,3.183433412342219,3.402969861445884,2.0489654209604837,0.014868125319480896,0.00019379984587430954,0.00019379984587430954,False,False,,,0,False
v4_branch_1ea6f400a675668f8e9a,1,4,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,4,4.905626701656729e-05,empty,g001_p000004_empty,26.0,11.0,36.0,dike_hemisphere,9,160.67975847467753,7.798237526812782,14.96514496205553,13.21075767939735,1.9495593817031955,3.7412862405138827,3.3026894198493375,0.014780058525502682,0.00010573305189609528,0.00010573305189609528,False,False,,,0,False
v4_branch_ae1fca95eb2f00305534,1,5,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,5,4.732598245027475e-05,empty,g001_p000005_empty,42.0,42.0,37.0,ellipsoid,9,161.20868414978204,8.888576107776366,7.130622542854599,9.194664432290725,2.2221440269440915,1.7826556357136498,2.2986661080726813,0.014766358770430088,9.203329682350159e-05,9.203329682350159e-05,False,False,,,0,False
v4_branch_4dc78d3599dfe7e808d0,1,6,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,6,4.495926987146959e-05,empty,g001_p000006_empty,42.0,41.0,38.0,ellipsoid,9,139.36014975422052,9.731235455571657,14.20861048249833,8.07666059319666,2.432808863892914,3.5521526206245824,2.019165148299165,0.01490165013819933,0.00022732466459274292,0.00022732466459274292,False,False,,,0,False
v4_branch_45876a0ce2b2204d203c,1,7,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,7,4.495926987146959e-05,empty,g001_p000007_empty,42.0,43.0,38.0,dike_hemisphere,9,136.0867742781983,11.409809591836495,7.209548638978673,6.941494099354311,2.852452397959124,1.8023871597446683,1.7353735248385778,0.014710541814565659,3.621634095907211e-05,3.621634095907211e-05,False,False,,,0,False
v4_branch_862a1e8aacf6597abb83,1,8,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,8,4.481381256482564e-05,empty,g001_p000008_empty,41.0,41.0,39.0,dike_hemisphere,9,61.97497809785554,8.544655546425227,12.42767553800017,10.812632791044674,2.136163886606307,3.1069188845000424,2.7031581977611685,0.01488322950899601,0.00020890403538942337,0.00020890403538942337,False,False,,,0,False
v4_branch_533d4034a3b382531f95,1,9,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,9,4.481376527110115e-05,empty,g001_p000009_empty,43.0,43.0,39.0,dike_hemisphere,9,127.41785212030616,15.157723709741802,12.684973529145836,13.345135119501782,3.7894309274354505,3.171243382286459,3.3362837798754454,0.01481777336448431,0.0001434478908777237,0.0001434478908777237,False,False,,,0,False
