sample_id,path,geo_misfit,geo_rank,voxel_accuracy,mean_iou,borehole_consistency
0,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_0.pt,0.19855056703090668,14,0.5530561208724976,0.14091691374778748,0.9997974038124084
1,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_1.pt,0.17536744475364685,7,0.565209686756134,0.14891836047172546,0.9997106194496155
2,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_2.pt,0.15072838962078094,2,0.5653362274169922,0.15000714361667633,0.9997395277023315
3,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_3.pt,0.21142971515655518,15,0.513634204864502,0.13524584472179413,0.9997250437736511
4,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_4.pt,0.158384770154953,4,0.5637721419334412,0.14799514412879944,0.9997974038124084
5,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_5.pt,0.17045380175113678,5,0.5195211172103882,0.1406886726617813,0.9997684955596924
6,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_6.pt,0.1710565835237503,6,0.5423198342323303,0.14399132132530212,0.9997684955596924
7,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_7.pt,0.17802006006240845,10,0.548900306224823,0.1389472931623459,0.9997395277023315
8,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_8.pt,0.1958419531583786,13,0.5574093461036682,0.14802555739879608,0.999754011631012
9,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_9.pt,0.17741897702217102,8,0.5875275135040283,0.15776607394218445,0.9997395277023315
10,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_10.pt,0.14874017238616943,1,0.5546658039093018,0.1452193409204483,0.999782919883728
11,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_11.pt,0.17772452533245087,9,0.5371719002723694,0.14458154141902924,0.9997250437736511
12,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_12.pt,0.19070689380168915,12,0.5304042100906372,0.13526280224323273,0.9997684955596924
13,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_13.pt,0.22049526870250702,16,0.5298321843147278,0.14428205788135529,0.9998263716697693
14,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_14.pt,0.15199486911296844,3,0.583963930606842,0.1626162827014923,0.9998408555984497
15,project/geodata-3d-conditional/guided-results/rel_alpha_0_05/sample_15.pt,0.1789211481809616,11,0.5687580704689026,0.1512201577425003,0.9996816515922546
