sample_id,class_id,truth_present,truth_volume,predicted_volume,volume_error,absolute_volume_error_fraction,iou,precision,recall,candidate_id,retrospective_only,used_for_ranking
0,0,True,227085,203348,-23737,0.10452914107052426,0.8870942992551284,0.9950429805063241,0.8910319924257437,candidate_000000,True,False
0,9,True,2291,21528,19237,8.396769969445657,0.05496501018690761,0.05764585655890004,0.5416848537756438,candidate_000000,True,False
1,0,True,227085,212308,-14777,0.06507254992623908,0.9222638802000166,0.9929536334005313,0.9283396085166348,candidate_000001,True,False
1,9,True,2291,14292,12001,5.238323876036665,0.050088652482269506,0.05534564791491744,0.34526407682234833,candidate_000001,True,False
2,0,True,227085,199801,-27284,0.12014884294427197,0.8723727148320993,0.9954604831807649,0.87585705792985,candidate_000002,True,False
2,9,True,2291,21711,19420,8.47664775207333,0.04848855495369561,0.05112615724747824,0.4845045831514622,candidate_000002,True,False
3,0,True,227085,212599,-14486,0.06379109144153071,0.9246062664693987,0.9935606470397321,0.9301803289517141,candidate_000003,True,False
3,9,True,2291,15197,12906,5.633347883020515,0.05565616322588434,0.060669869053102586,0.4024443474465299,candidate_000003,True,False
